,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,4206900125,0,8,2147483647,0.0,0,0
1,8.352,4206900126,0,8,2147483647,8.34,66720,0
2,8.399,4206900126,37,8,2147483647,8.34,66720,0
3,12.517,4206900163,0,8,2147483647,7.81,62485,0
4,12.563,4206900163,4,8,2147483647,7.81,62485,0
5,64.098,4206900167,135,8,2147483647,13.276,106209,0
6,68.288,1134218186,0,8,2147483647,0.0,0,0
7,72.464,1134218187,0,8,2147483647,4.176,33408,0
8,72.5,1134218187,37,8,2147483647,4.176,33408,0
9,110.06,4206900302,0,8,2147483647,12.131,97054,0
10,114.212,4206900302,0,8,2147483647,12.131,97054,0
11,114.237,1134218224,4344,8,2147483647,4.18,33447,0
12,114.247,1134222568,4344,8,2147483647,4.18,33447,0
13,114.249,1134226912,2896,8,2147483647,4.18,33447,0
14,118.41,1134229808,1448,8,2147483647,4.179,33438,1
15,119.035,1134218224,1448,6,4,4.276,34214,3
16,119.618,1134231256,1448,4,4,4.551,36408,3
17,119.739,1134232704,1448,4,4,4.668,37346,3
18,122.471,1134234152,1448,4,4,4.591,36735,3
19,123.658,1134235600,2896,4,4,4.457,35663,0
20,123.786,1134238496,1448,4,4,4.406,35250,0
21,126.509,1134239944,2896,5,4,4.36,34880,0
22,127.712,1134242840,1448,5,4,4.321,34573,0
23,127.985,1134244288,2896,5,4,4.288,34304,0
24,130.75,1134247184,2896,6,4,4.282,34256,0
25,130.754,1134250080,1448,6,4,4.282,34256,0
26,132.056,1134251528,2896,6,4,4.289,34316,0
27,132.062,1134254424,1448,6,4,4.263,34105,0
28,134.86,1134255872,2896,6,4,4.243,33949,0
29,134.979,1134258768,2896,7,4,4.241,33933,0
30,136.085,1134261664,2896,7,4,4.215,33720,0
31,138.885,1134264560,2896,7,4,4.54,36326,0
32,139.113,1134267456,2896,7,4,4.445,35563,0
33,139.235,1134270352,2896,8,4,4.421,35373,0
34,140.129,1134273248,2896,8,4,4.332,34662,0
35,143.028,1134276144,1448,8,4,4.308,34471,0
36,143.262,1134277592,2896,8,4,4.283,34269,0
37,143.514,1134280488,2896,8,4,4.281,34250,0
38,143.627,1134283384,2896,9,4,4.295,34360,0
39,144.352,1134286280,2896,9,4,4.264,34119,0
40,147.052,1134289176,1448,9,4,4.234,33879,0
41,147.296,1134290624,2896,9,4,4.187,33497,0
42,147.555,1134293520,1448,9,4,4.168,33351,0
43,147.669,1134294968,2896,9,4,4.139,33117,0
44,148.535,1134297864,4344,10,4,4.147,33176,0
45,148.644,1134302208,1448,10,4,4.165,33320,0
46,151.095,1134303656,1448,10,4,4.149,33196,0
47,151.595,1134305104,4344,10,4,4.114,32914,0
48,152.572,1134309448,4344,10,4,4.087,32699,0
49,152.799,1134313792,4344,11,4,4.115,32926,0
50,152.922,1134318136,1448,11,4,4.136,33088,0
51,155.123,1134319584,1448,11,4,4.122,32978,0
52,155.637,1134321032,1448,11,4,4.112,32897,0
53,156.756,1134322480,4344,11,4,4.119,32954,0
54,157.116,1134326824,4344,11,4,4.194,33555,0
55,157.358,1134331168,4344,12,4,4.265,34126,0
56,157.54,1134335512,1448,12,4,4.301,34412,0
57,159.151,1134336960,1448,12,4,4.267,34138,0
58,160.78,1134338408,2896,12,4,4.209,33678,0
59,161.151,1134341304,4344,12,4,4.187,33497,0
60,161.505,1134345648,4344,12,4,4.187,33497,0
61,161.747,1134349992,4344,13,4,4.221,33771,0
62,163.268,1134354336,2896,13,4,4.219,33758,0
63,165.072,1134357232,1448,13,4,4.228,33829,0
64,165.432,1134358680,4344,13,4,4.246,33974,0
65,165.797,1134363024,4344,13,4,4.257,34063,0
66,166.158,1134367368,5792,14,4,4.295,34367,0
67,167.342,1134373160,2896,14,4,4.3,34402,0
68,169.315,1134376056,2896,14,4,4.273,34189,0
69,169.825,1134378952,5792,14,4,4.201,33612,0
70,170.271,1134384744,5792,14,4,4.164,33319,0
71,171.376,1134390536,5792,15,4,4.175,33405,0
72,173.444,1134396328,2896,15,4,4.156,33252,0
73,173.852,1134399224,2896,15,4,4.15,33200,0
74,174.297,1134402120,5792,15,4,4.136,33089,0
75,175.417,1134407912,5792,15,4,4.141,33130,0
76,175.651,1134413704,5792,16,4,4.15,33204,0
77,177.579,1134419496,1448,16,4,4.148,33187,0
78,178.34,1134420944,5792,16,4,4.125,33001,0
79,179.451,1134426736,5792,16,4,4.132,33063,0
80,179.799,1134432528,5792,16,4,4.142,33142,0
81,181.682,1134438320,7240,17,4,4.213,33707,0
82,183.56,1134445560,7240,17,4,4.172,33377,0
83,184.167,1134452800,7240,17,4,4.254,34033,0
84,185.823,1134460040,4344,17,4,4.301,34411,0
85,186.071,1134464384,4344,18,4,4.307,34463,0
86,187.607,1134468728,4344,18,4,4.331,34652,0
87,188.212,1134473072,7240,18,4,4.263,34104,0
88,189.972,1134480312,7240,18,4,4.239,33915,0
89,190.575,1134487552,7240,19,4,4.314,34517,0
90,191.643,1134494792,2896,19,4,4.279,34238,0
91,192.358,1134497688,7240,19,4,4.186,33491,0
92,194.01,1134504928,4344,19,4,4.196,33574,0
93,194.622,1134509272,7240,19,4,4.247,33978,0
