,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,2954701494,0,8,2147483647,0.0,0,0
1,8.35,2954701495,0,8,2147483647,8.347,66776,0
2,8.375,2954701495,37,8,2147483647,8.347,66776,0
3,12.503,2954701532,0,8,2147483647,7.817,62540,0
4,12.538,2954701532,4,8,2147483647,7.817,62540,0
5,64.057,2954701536,136,8,2147483647,13.279,106235,0
6,68.263,2769341093,0,8,2147483647,0.0,0,0
7,72.428,2769341094,0,8,2147483647,4.156,33248,0
8,72.46,2769341094,37,8,2147483647,4.156,33248,0
9,110.003,2954701672,0,8,2147483647,12.136,97089,0
10,114.174,2954701672,0,8,2147483647,12.136,97089,0
11,114.212,2769341131,4344,8,2147483647,4.163,33308,0
12,114.221,2769345475,4344,8,2147483647,4.163,33308,0
13,114.223,2769349819,2896,8,2147483647,4.163,33308,0
14,118.293,2769352715,1448,8,2147483647,4.152,33220,1
15,118.627,2769341131,1448,6,5,4.178,33424,3
16,118.868,2769354163,1448,5,5,4.274,34192,3
17,119.353,2769355611,1448,5,5,4.38,35047,3
18,119.472,2769357059,1448,5,5,4.489,35915,3
19,122.35,2769358507,1448,5,5,4.434,35476,3
20,122.91,2769359955,2896,5,5,4.337,34701,0
21,123.512,2769362851,2896,5,5,4.268,34148,0
22,126.42,2769365747,2896,6,5,4.243,33946,0
23,126.967,2769368643,2896,6,5,4.199,33594,0
24,127.564,2769371539,2896,6,5,4.18,33447,0
25,130.547,2769374435,2896,6,5,4.174,33392,0
26,131.015,2769377331,2896,6,5,4.158,33265,0
27,131.613,2769380227,2896,6,5,4.144,33154,0
28,134.655,2769383123,2896,6,5,4.137,33102,0
29,135.197,2769386019,2896,6,5,4.143,33145,0
30,135.71,2769388915,2896,6,5,4.137,33098,0
31,138.809,2769391811,2896,6,5,4.139,33113,0
32,139.345,2769394707,1448,6,5,4.14,33121,0
33,139.858,2769396155,2896,6,5,4.153,33226,0
34,139.869,2769399051,1448,6,5,4.154,33232,0
35,142.919,2769400499,1448,6,5,4.147,33183,0
36,143.737,2769401947,2896,6,5,4.175,33402,0
37,143.958,2769404843,2896,6,5,4.156,33253,0
38,144.095,2769407739,1448,6,5,4.165,33322,0
39,146.97,2769409187,1448,6,5,4.15,33206,0
40,148.002,2769410635,2896,6,5,4.167,33336,0
41,148.259,2769413531,2896,6,5,4.183,33469,0
42,148.369,2769416427,1448,6,5,4.194,33558,0
43,151.007,2769417875,1448,6,5,4.174,33397,0
44,152.044,2769419323,1448,6,5,4.157,33262,0
45,152.315,2769420771,2896,6,5,4.133,33065,0
46,152.413,2769423667,2896,6,5,4.114,32914,0
47,155.063,2769426563,1448,6,5,4.106,32851,0
48,156.087,2769428011,1448,6,5,4.098,32786,0
49,156.37,2769429459,2896,6,5,4.087,32700,0
50,156.601,2769432355,2896,6,5,4.097,32781,0
51,159.101,2769435251,2896,7,5,4.09,32721,0
52,160.126,2769438147,2896,8,5,4.083,32670,0
53,160.406,2769441043,2896,9,5,4.071,32574,0
54,160.63,2769443939,2896,9,5,4.066,32530,0
55,160.645,2769446835,2896,10,5,4.062,32499,0
56,163.131,2769449731,1448,10,5,4.058,32465,0
57,164.272,2769451179,2896,10,5,4.054,32436,0
58,164.444,2769454075,4344,10,5,4.059,32478,0
59,164.674,2769458419,2896,10,5,4.053,32429,0
60,164.919,2769461315,2896,10,5,4.093,32748,0
61,167.168,2769464211,1448,10,5,4.086,32690,0
62,168.316,2769465659,1448,10,5,4.08,32647,0
63,168.536,2769467107,4344,10,5,4.08,32643,0
64,168.902,2769471451,4344,10,5,4.115,32927,0
65,169.143,2769475795,2896,10,5,4.128,33026,0
66,171.203,2769478691,1448,10,5,4.116,32931,0
67,172.355,2769480139,1448,10,5,4.106,32852,0
68,172.673,2769481587,4344,10,5,4.095,32767,0
69,172.96,2769485931,2896,10,5,4.081,32654,0
70,173.289,2769488827,4344,10,5,4.089,32717,0
71,175.235,2769493171,1448,10,5,4.082,32660,0
72,176.387,2769494619,1448,10,5,4.076,32608,0
73,176.812,2769496067,4344,10,5,4.074,32599,0
74,177.323,2769500411,4344,10,5,4.067,32543,0
75,179.265,2769504755,4344,10,5,4.068,32548,0
76,180.419,2769509099,1448,10,5,4.063,32511,0
77,180.955,2769510547,4344,10,5,4.068,32546,0
78,181.535,2769514891,4344,10,5,4.091,32734,0
79,183.315,2769519235,1448,10,5,4.086,32689,0
80,184.504,2769520683,4344,10,5,4.09,32721,0
81,185.104,2769525027,4344,10,5,4.085,32686,0
82,185.685,2769529371,4344,10,5,4.082,32661,0
83,187.359,2769533715,1448,10,5,4.077,32621,0
84,188.655,2769535163,1448,10,5,4.086,32693,0
85,189.143,2769536611,4344,10,5,4.131,33054,0
86,189.72,2769540955,4344,10,5,4.114,32916,0
87,191.392,2769545299,4344,10,5,4.101,32808,0
88,192.695,2769549643,1448,10,5,4.093,32747,0
89,193.182,2769551091,2896,10,5,4.08,32641,0
90,193.766,2769553987,4344,10,5,4.078,32625,0
91,195.425,2769558331,4344,11,5,4.08,32640,0
92,195.539,2769562675,4344,12,5,4.083,32670,0
93,196.851,2769567019,2896,13,5,4.092,32741,0
94,197.232,2769569915,4344,14,5,4.079,32638,0
95,197.907,2769574259,5792,15,5,4.077,32618,0
96,199.458,2769580051,1448,15,5,4.071,32572,0
97,199.691,2769581499,5792,16,5,4.087,32697,0
98,201.392,2769587291,4344,16,5,4.196,33569,0
99,201.751,2769591635,5792,17,5,4.302,34421,0
100,202.236,2769597427,5792,17,5,4.303,34427,0
101,203.491,2769603219,2896,17,5,4.285,34281,0
102,203.954,2769606115,7240,18,5,4.222,33777,0
103,205.898,2769613355,1448,18,5,4.257,34059,0
104,206.531,2769614803,7240,18,5,4.455,35647,0
105,207.009,2769622043,5792,18,5,4.559,36472,0
106,208.129,2769627835,2896,18,5,4.596,36773,0
107,208.563,2769630731,7240,19,5,4.575,36601,0
108,208.682,2769637971,1448,19,5,4.594,36753,0
109,210.76,2769639419,2896,19,5,4.656,37250,0
110,211.356,2769642315,7240,19,5,4.636,37088,0
111,212.203,2769649555,7240,19,5,4.577,36617,0
112,212.829,2769656795,7240,20,5,4.365,34920,0
113,214.8,2769664035,5792,20,5,4.328,34627,0
114,215.615,2769669827,7240,20,5,4.226,33812,0
115,216.479,2769677067,7240,20,5,4.204,33635,0
116,217.088,2769684307,7240,20,5,4.187,33497,0
117,218.855,2769691547,4344,21,5,4.194,33555,0
118,219.753,2769695891,8688,21,5,4.149,33199,0
119,220.76,2769704579,8688,21,5,4.171,33375,0
120,221.473,2769713267,8688,21,5,4.201,33613,0
121,222.886,2769721955,1448,21,5,4.18,33442,0
122,223.918,2769723403,8688,22,5,4.141,33132,0
123,224.948,2769732091,8688,22,5,4.195,33563,0
124,225.354,2954701672,1,8,2147483647,12.136,97089,0
125,225.649,2769740779,8688,22,5,4.215,33720,0
126,226.929,2769749467,5792,22,5,4.24,33923,0
127,228.011,2769755259,2896,22,5,4.221,33773,0
128,229.031,2769758155,8688,23,5,4.242,33942,0
129,229.259,2769766843,4344,23,5,4.251,34010,0
130,229.665,2954701673,0,8,2147483647,11.157,89263,0
131,229.715,2954701673,4,8,2147483647,11.157,89263,0
