time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
22:37:35.013919,192.168.0.1:44466,10.0.0.2:5201,0,4109994362,0,8,2147483647,0,42340,0
22:37:35.014021,192.168.0.1:43122,10.0.0.2:5202,0,2975026157,0,8,2147483647,0,42340,0
22:37:35.022195,192.168.0.1:44466,10.0.0.2:5201,0,4109994363,3830223766,8,2147483647,66088,42496,0
22:37:35.022214,192.168.0.1:43122,10.0.0.2:5202,0,2975026158,1780633266,8,2147483647,65520,42496,0
22:37:35.022241,192.168.0.1:44466,10.0.0.2:5201,37,4109994363,3830223766,8,2147483647,66088,42496,0
22:37:35.022243,192.168.0.1:43122,10.0.0.2:5202,37,2975026158,1780633266,8,2147483647,65520,42496,0
22:37:35.026313,192.168.0.1:44466,10.0.0.2:5201,0,4109994400,3830223767,8,2147483647,61883,42496,0
22:37:35.026323,192.168.0.1:43122,10.0.0.2:5202,0,2975026195,1780633267,8,2147483647,61390,42496,0
22:37:35.026375,192.168.0.1:43122,10.0.0.2:5202,4,2975026195,1780633267,8,2147483647,61390,42496,0
22:37:35.026375,192.168.0.1:44466,10.0.0.2:5201,4,4109994400,3830223767,8,2147483647,61883,42496,0
22:37:35.072026,192.168.0.1:43122,10.0.0.2:5202,136,2975026199,1780633267,8,2147483647,99363,42496,0
22:37:35.072049,192.168.0.1:44466,10.0.0.2:5201,135,4109994404,3830223767,8,2147483647,99822,42496,0
22:37:35.076219,192.168.0.1:44470,10.0.0.2:5201,0,920371614,0,8,2147483647,0,42340,0
22:37:35.076220,192.168.0.1:43128,10.0.0.2:5202,0,2181162850,0,8,2147483647,0,42340,0
22:37:35.080370,192.168.0.1:44470,10.0.0.2:5201,0,920371615,1517053992,8,2147483647,33080,42496,0
22:37:35.080393,192.168.0.1:43128,10.0.0.2:5202,0,2181162851,2521714520,8,2147483647,33352,42496,0
22:37:35.080420,192.168.0.1:44470,10.0.0.2:5201,37,920371615,1517053992,8,2147483647,33080,42496,0
22:37:35.080425,192.168.0.1:43128,10.0.0.2:5202,37,2181162851,2521714520,8,2147483647,33352,42496,0
22:37:35.117961,192.168.0.1:44466,10.0.0.2:5201,0,4109994539,3830223768,8,2147483647,91454,42496,0
22:37:35.117973,192.168.0.1:43122,10.0.0.2:5202,0,2975026335,1780633268,8,2147483647,91072,42496,0
22:37:35.122032,192.168.0.1:44466,10.0.0.2:5201,0,4109994539,3830223770,8,2147483647,91454,42496,0
22:37:35.122044,192.168.0.1:43122,10.0.0.2:5202,0,2975026335,1780633270,8,2147483647,91072,42496,0
22:37:35.122066,192.168.0.1:44470,10.0.0.2:5201,4344,920371652,1517053992,8,2147483647,33059,42496,0
22:37:35.122070,192.168.0.1:43128,10.0.0.2:5202,4344,2181162888,2521714520,8,2147483647,33300,42496,0
22:37:35.122070,192.168.0.1:44470,10.0.0.2:5201,4344,920375996,1517053992,8,2147483647,33059,42496,0
22:37:35.122072,192.168.0.1:44470,10.0.0.2:5201,2896,920380340,1517053992,8,2147483647,33059,42496,0
22:37:35.122078,192.168.0.1:43128,10.0.0.2:5202,4344,2181167232,2521714520,8,2147483647,33300,42496,0
22:37:35.122081,192.168.0.1:43128,10.0.0.2:5202,2896,2181171576,2521714520,8,2147483647,33300,42496,0
22:37:35.126145,192.168.0.1:44470,10.0.0.2:5201,1448,920383236,1517053992,8,2147483647,32998,42496,1
22:37:35.126230,192.168.0.1:44470,10.0.0.2:5201,1448,920371652,1517053992,6,4,33003,42496,3
22:37:35.126593,192.168.0.1:44470,10.0.0.2:5201,1448,920384684,1517053992,4,4,33762,42496,3
22:37:35.126715,192.168.0.1:44470,10.0.0.2:5201,1448,920386132,1517053992,4,4,34186,42496,3
22:37:35.126854,192.168.0.1:43128,10.0.0.2:5202,1448,2181174472,2521714520,8,2147483647,33920,42496,1
22:37:35.127077,192.168.0.1:43128,10.0.0.2:5202,1448,2181162888,2521714520,6,5,35251,42496,3
22:37:35.127326,192.168.0.1:43128,10.0.0.2:5202,1448,2181175920,2521714520,5,5,36712,42496,3
22:37:35.127447,192.168.0.1:43128,10.0.0.2:5202,1448,2181177368,2521714520,5,5,37488,42496,3
22:37:35.127566,192.168.0.1:43128,10.0.0.2:5202,1448,2181178816,2521714520,5,5,38286,42496,3
22:37:35.130190,192.168.0.1:44470,10.0.0.2:5201,1448,920387580,1517053992,4,4,33952,42496,3
22:37:35.130624,192.168.0.1:44470,10.0.0.2:5201,2896,920389028,1517053992,4,4,33522,42496,0
22:37:35.130766,192.168.0.1:44470,10.0.0.2:5201,1448,920391924,1517053992,4,4,33370,42496,0
22:37:35.130898,192.168.0.1:43128,10.0.0.2:5202,1448,2181180264,2521714520,5,5,37531,42496,3
22:37:35.131380,192.168.0.1:43128,10.0.0.2:5202,2896,2181181712,2521714520,5,5,36288,42496,0
22:37:35.131595,192.168.0.1:43128,10.0.0.2:5202,2896,2181184608,2521714520,5,5,35329,42496,0
22:37:35.134246,192.168.0.1:44470,10.0.0.2:5201,2896,920393372,1517053992,5,4,33253,42496,0
22:37:35.134677,192.168.0.1:44470,10.0.0.2:5201,2896,920396268,1517053992,5,4,33052,42496,0
22:37:35.134799,192.168.0.1:44470,10.0.0.2:5201,1448,920399164,1517053992,5,4,32962,42496,0
22:37:35.134933,192.168.0.1:43128,10.0.0.2:5202,2896,2181187504,2521714520,6,5,34955,42496,0
22:37:35.135446,192.168.0.1:43128,10.0.0.2:5202,2896,2181190400,2521714520,6,5,34375,42496,0
22:37:35.135673,192.168.0.1:43128,10.0.0.2:5202,2896,2181193296,2521714520,6,5,34156,42496,0
22:37:35.138327,192.168.0.1:44470,10.0.0.2:5201,2896,920400612,1517053992,6,4,32918,42496,0
22:37:35.138335,192.168.0.1:44470,10.0.0.2:5201,1448,920403508,1517053992,6,4,32918,42496,0
22:37:35.138723,192.168.0.1:44470,10.0.0.2:5201,2896,920404956,1517053992,6,4,32850,42496,0
22:37:35.139069,192.168.0.1:43128,10.0.0.2:5202,2896,2181196192,2521714520,6,5,34020,42496,0
22:37:35.139506,192.168.0.1:43128,10.0.0.2:5202,2896,2181199088,2521714520,6,5,33818,42496,0
22:37:35.139752,192.168.0.1:43128,10.0.0.2:5202,2896,2181201984,2521714520,6,5,33666,42496,0
22:37:35.142378,192.168.0.1:44470,10.0.0.2:5201,2896,920407852,1517053992,6,4,36319,42496,0
22:37:35.142486,192.168.0.1:44470,10.0.0.2:5201,2896,920410748,1517053992,7,4,35523,42496,0
22:37:35.142767,192.168.0.1:44470,10.0.0.2:5201,2896,920413644,1517053992,7,4,35124,42496,0
22:37:35.142774,192.168.0.1:44470,10.0.0.2:5201,1448,920416540,1517053992,7,4,35124,42496,0
22:37:35.143123,192.168.0.1:43128,10.0.0.2:5202,2896,2181204880,2521714520,6,5,33509,42496,0
22:37:35.143554,192.168.0.1:43128,10.0.0.2:5202,2896,2181207776,2521714520,6,5,33376,42496,0
22:37:35.143784,192.168.0.1:43128,10.0.0.2:5202,2896,2181210672,2521714520,6,5,33237,42496,0
22:37:35.146435,192.168.0.1:44470,10.0.0.2:5201,2896,920417988,1517053992,7,4,34784,42496,0
22:37:35.146661,192.168.0.1:44470,10.0.0.2:5201,2896,920420884,1517053992,7,4,34608,42496,0
22:37:35.146891,192.168.0.1:44470,10.0.0.2:5201,2896,920423780,1517053992,8,4,34406,42496,0
22:37:35.147265,192.168.0.1:43128,10.0.0.2:5202,2896,2181213568,2521714520,7,5,33220,42496,0
22:37:35.147271,192.168.0.1:43128,10.0.0.2:5202,1448,2181216464,2521714520,7,5,33220,42496,0
22:37:35.147608,192.168.0.1:43128,10.0.0.2:5202,2896,2181217912,2521714520,7,5,33120,42496,0
22:37:35.147841,192.168.0.1:43128,10.0.0.2:5202,2896,2181220808,2521714520,8,5,33035,42496,0
22:37:35.147845,192.168.0.1:43128,10.0.0.2:5202,1448,2181223704,2521714520,8,5,33035,42496,0
22:37:35.150508,192.168.0.1:44470,10.0.0.2:5201,2896,920426676,1517053992,8,4,37844,42496,0
22:37:35.150521,192.168.0.1:44470,10.0.0.2:5201,2896,920429572,1517053992,8,4,37202,42496,0
22:37:35.150729,192.168.0.1:44470,10.0.0.2:5201,2896,920432468,1517053992,8,4,36620,42496,0
22:37:35.150970,192.168.0.1:44470,10.0.0.2:5201,2896,920435364,1517053992,9,4,36121,42496,0
22:37:35.150973,192.168.0.1:44470,10.0.0.2:5201,1448,920438260,1517053992,9,4,36121,42496,0
22:37:35.151313,192.168.0.1:43128,10.0.0.2:5202,2896,2181225152,2521714520,8,5,32952,42496,0
22:37:35.151636,192.168.0.1:43128,10.0.0.2:5202,2896,2181228048,2521714520,8,5,32888,42496,0
22:37:35.151870,192.168.0.1:43128,10.0.0.2:5202,2896,2181230944,2521714520,8,5,32752,42496,0
22:37:35.152021,192.168.0.1:43128,10.0.0.2:5202,2896,2181233840,2521714520,8,5,32806,42496,0
22:37:35.154555,192.168.0.1:44470,10.0.0.2:5201,2896,920439708,1517053992,9,4,35651,42496,0
22:37:35.154789,192.168.0.1:44470,10.0.0.2:5201,2896,920442604,1517053992,9,4,35187,42496,0
22:37:35.155024,192.168.0.1:44470,10.0.0.2:5201,2896,920445500,1517053992,9,4,34881,42496,0
22:37:35.155271,192.168.0.1:44470,10.0.0.2:5201,2896,920448396,1517053992,9,4,34655,42496,0
22:37:35.155388,192.168.0.1:44470,10.0.0.2:5201,2896,920451292,1517053992,10,4,34739,42496,0
22:37:35.155508,192.168.0.1:43128,10.0.0.2:5202,1448,2181236736,2521714520,8,5,32900,42496,0
22:37:35.155631,192.168.0.1:43128,10.0.0.2:5202,1448,2181238184,2521714520,8,5,33106,42496,0
22:37:35.155871,192.168.0.1:43128,10.0.0.2:5202,2896,2181239632,2521714520,8,5,33182,42496,0
22:37:35.156130,192.168.0.1:43128,10.0.0.2:5202,2896,2181242528,2521714520,8,5,33281,42496,0
22:37:35.156356,192.168.0.1:43128,10.0.0.2:5202,2896,2181245424,2521714520,8,5,33507,42496,0
22:37:35.158617,192.168.0.1:44470,10.0.0.2:5201,1448,920454188,1517053992,10,4,34449,42496,0
22:37:35.158826,192.168.0.1:44470,10.0.0.2:5201,4344,920455636,1517053992,10,4,33764,42496,0
22:37:35.159303,192.168.0.1:44470,10.0.0.2:5201,4344,920459980,1517053992,10,4,33272,42496,0
22:37:35.159559,192.168.0.1:44470,10.0.0.2:5201,4344,920464324,1517053992,11,4,33093,42496,0
