,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,4146058694,0,8,2147483647,0.0,0,0
1,0.115,4146058695,0,8,2147483647,0.107,856,0
2,0.132,4146058695,37,8,2147483647,0.107,856,0
3,0.196,4146058732,0,8,2147483647,0.101,811,0
4,0.238,4146058732,4,8,2147483647,0.101,811,0
5,42.016,4146058736,136,8,2147483647,5.31,42482,0
6,42.143,371416719,0,8,2147483647,0.0,0,0
7,42.176,371416720,0,8,2147483647,0.031,248,0
8,42.195,371416720,37,8,2147483647,0.031,248,0
9,89.985,4146058872,0,8,2147483647,4.649,37198,0
10,90.103,4146058872,0,8,2147483647,4.649,37198,0
11,90.124,371416757,5792,8,2147483647,0.028,229,0
12,90.129,371422549,5792,8,2147483647,0.028,229,0
13,90.625,371416757,1448,5,5,0.15,1201,3
14,90.752,371428341,1448,5,5,0.209,1672,3
15,90.868,371429789,1448,5,5,0.275,2201,3
16,90.991,371431237,1448,5,5,0.348,2787,3
17,91.114,371432685,1448,5,5,0.427,3423,3
18,91.968,371434133,2896,5,5,0.588,4710,0
19,92.208,371437029,2896,5,5,0.736,5892,0
20,92.329,371439925,2896,6,5,0.796,6370,0
21,92.931,371442821,2896,6,5,0.823,6584,0
22,93.173,371445717,2896,6,5,0.843,6749,0
23,93.295,371448613,2896,7,5,0.858,6871,0
24,94.26,371451509,4344,7,5,0.978,7824,0
25,94.625,371455853,4344,7,5,1.082,8658,0
26,94.747,371460197,1448,7,5,1.128,9027,0
27,95.772,371461645,2896,7,5,1.199,9595,0
28,96.08,371464541,4344,7,5,1.283,10266,0
29,96.321,371468885,2896,7,5,1.351,10814,0
30,97.291,371471781,4344,7,5,1.332,10656,0
31,97.654,371476125,4344,7,5,1.345,10762,0
32,97.775,371480469,1448,7,5,1.358,10870,0
33,98.876,371481917,2896,7,5,1.398,11186,0
34,99.243,371484813,4344,7,5,1.457,11658,0
35,99.48,371489157,2896,7,5,1.514,12119,0
36,100.576,371492053,1448,7,5,1.537,12302,0
37,100.924,371493501,4344,7,5,1.589,12718,0
38,101.288,371497845,4344,7,5,1.641,13131,0
39,102.386,371502189,2896,8,5,1.662,13297,0
40,102.746,371505085,4344,8,5,1.688,13504,0
41,103.108,371509429,5792,9,5,1.705,13646,0
42,104.57,371515221,2896,9,5,1.765,14124,0
43,104.932,371518117,4344,9,5,1.853,14830,0
44,105.41,371522461,7240,10,5,1.932,15459,0
45,107.007,371529701,2896,10,5,1.995,15962,0
46,107.604,371532597,7240,10,5,2.097,16780,0
47,107.972,371539837,4344,10,5,2.192,17538,0
48,109.41,371544181,2896,10,5,2.218,17747,0
49,109.889,371547077,5792,10,5,2.207,17661,0
50,110.253,371552869,5792,11,5,2.24,17927,0
51,110.376,371558661,1448,11,5,2.261,18090,0
52,112.292,371560109,4344,12,5,2.338,18707,0
53,112.994,371564453,7240,13,5,2.468,19744,0
54,115.268,371571693,8688,13,5,2.898,23187,0
55,115.983,371580381,8688,13,5,2.923,23387,0
56,116.106,371589069,1448,13,5,2.947,23578,0
57,118.17,371590517,2896,13,5,2.941,23531,0
58,119.042,371593413,8688,13,5,3.004,24032,0
59,121.214,371602101,8688,13,5,3.323,26585,0
60,121.799,371610789,7240,13,5,3.146,25175,0
