time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
22:43:24.423970,192.168.0.1:45722,10.0.0.2:5201,0,2079390452,0,8,2147483647,0,42340,0
22:43:24.423983,192.168.0.1:55960,10.0.0.2:5202,0,4146058694,0,8,2147483647,0,42340,0
22:43:24.424098,192.168.0.1:55960,10.0.0.2:5202,0,4146058695,2465917356,8,2147483647,856,42496,0
22:43:24.424115,192.168.0.1:55960,10.0.0.2:5202,37,4146058695,2465917356,8,2147483647,856,42496,0
22:43:24.424121,192.168.0.1:45722,10.0.0.2:5201,0,2079390453,3350444283,8,2147483647,1240,42496,0
22:43:24.424132,192.168.0.1:45722,10.0.0.2:5201,37,2079390453,3350444283,8,2147483647,1240,42496,0
22:43:24.424179,192.168.0.1:55960,10.0.0.2:5202,0,4146058732,2465917357,8,2147483647,811,42496,0
22:43:24.424214,192.168.0.1:45722,10.0.0.2:5201,0,2079390490,3350444284,8,2147483647,1116,42496,0
22:43:24.424221,192.168.0.1:55960,10.0.0.2:5202,4,4146058732,2465917357,8,2147483647,811,42496,0
22:43:24.424240,192.168.0.1:45722,10.0.0.2:5201,4,2079390490,3350444284,8,2147483647,1116,42496,0
22:43:24.465999,192.168.0.1:55960,10.0.0.2:5202,136,4146058736,2465917357,8,2147483647,42482,42496,0
22:43:24.466126,192.168.0.1:55968,10.0.0.2:5202,0,371416719,0,8,2147483647,0,42340,0
22:43:24.466159,192.168.0.1:55968,10.0.0.2:5202,0,371416720,3991515371,8,2147483647,248,42496,0
22:43:24.466178,192.168.0.1:55968,10.0.0.2:5202,37,371416720,3991515371,8,2147483647,248,42496,0
22:43:24.470001,192.168.0.1:45722,10.0.0.2:5201,135,2079390494,3350444284,8,2147483647,46734,42496,0
22:43:24.470240,192.168.0.1:45728,10.0.0.2:5201,0,2913978162,0,8,2147483647,0,42340,0
22:43:24.470287,192.168.0.1:45728,10.0.0.2:5201,0,2913978163,3462330153,8,2147483647,360,42496,0
22:43:24.470309,192.168.0.1:45728,10.0.0.2:5201,37,2913978163,3462330153,8,2147483647,360,42496,0
22:43:24.513968,192.168.0.1:55960,10.0.0.2:5202,0,4146058872,2465917358,8,2147483647,37198,42496,0
22:43:24.513968,192.168.0.1:45722,10.0.0.2:5201,0,2079390629,3350444285,8,2147483647,40942,42496,0
22:43:24.514081,192.168.0.1:45722,10.0.0.2:5201,0,2079390629,3350444287,8,2147483647,40942,42496,0
22:43:24.514086,192.168.0.1:55960,10.0.0.2:5202,0,4146058872,2465917360,8,2147483647,37198,42496,0
22:43:24.514105,192.168.0.1:45728,10.0.0.2:5201,5792,2913978200,3462330153,8,2147483647,328,42496,0
22:43:24.514107,192.168.0.1:55968,10.0.0.2:5202,5792,371416757,3991515371,8,2147483647,229,42496,0
22:43:24.514112,192.168.0.1:55968,10.0.0.2:5202,5792,371422549,3991515371,8,2147483647,229,42496,0
22:43:24.514158,192.168.0.1:45728,10.0.0.2:5201,5792,2913983992,3462330153,8,2147483647,328,42496,0
22:43:24.514251,192.168.0.1:45728,10.0.0.2:5201,1448,2913978200,3462330153,5,4,488,42496,3
22:43:24.514608,192.168.0.1:55968,10.0.0.2:5202,1448,371416757,3991515371,5,5,1201,42496,3
22:43:24.514735,192.168.0.1:55968,10.0.0.2:5202,1448,371428341,3991515371,5,5,1672,42496,3
22:43:24.514851,192.168.0.1:55968,10.0.0.2:5202,1448,371429789,3991515371,5,5,2201,42496,3
22:43:24.514974,192.168.0.1:55968,10.0.0.2:5202,1448,371431237,3991515371,5,5,2787,42496,3
22:43:24.515097,192.168.0.1:55968,10.0.0.2:5202,1448,371432685,3991515371,5,5,3423,42496,3
22:43:24.515335,192.168.0.1:45728,10.0.0.2:5201,1448,2913989784,3462330153,4,4,2479,42496,3
22:43:24.515460,192.168.0.1:45728,10.0.0.2:5201,1448,2913991232,3462330153,4,4,3471,42496,3
22:43:24.515579,192.168.0.1:45728,10.0.0.2:5201,1448,2913992680,3462330153,4,4,4458,42496,3
22:43:24.515951,192.168.0.1:55968,10.0.0.2:5202,2896,371434133,3991515371,5,5,4710,42496,0
22:43:24.516191,192.168.0.1:55968,10.0.0.2:5202,2896,371437029,3991515371,5,5,5892,42496,0
22:43:24.516312,192.168.0.1:55968,10.0.0.2:5202,2896,371439925,3991515371,6,5,6370,42496,0
22:43:24.516437,192.168.0.1:45728,10.0.0.2:5201,2896,2913994128,3462330153,4,4,5388,42496,0
22:43:24.516683,192.168.0.1:45728,10.0.0.2:5201,2896,2913997024,3462330153,5,4,6189,42496,0
22:43:24.516692,192.168.0.1:45728,10.0.0.2:5201,1448,2913999920,3462330153,5,4,6189,42496,0
22:43:24.516914,192.168.0.1:55968,10.0.0.2:5202,2896,371442821,3991515371,6,5,6584,42496,0
22:43:24.517156,192.168.0.1:55968,10.0.0.2:5202,2896,371445717,3991515371,6,5,6749,42496,0
22:43:24.517278,192.168.0.1:55968,10.0.0.2:5202,2896,371448613,3991515371,7,5,6871,42496,0
22:43:24.517640,192.168.0.1:45728,10.0.0.2:5201,2896,2914001368,3462330153,5,4,6889,42496,0
22:43:24.517882,192.168.0.1:45728,10.0.0.2:5201,2896,2914004264,3462330153,5,4,7419,42496,0
22:43:24.518007,192.168.0.1:45728,10.0.0.2:5201,2896,2914007160,3462330153,6,4,7815,42496,0
