,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,4119410657,0,8,2147483647,0.0,0,0
1,8.302,4119410658,0,8,2147483647,8.295,66360,0
2,8.335,4119410658,37,8,2147483647,8.295,66360,0
3,12.464,4119410695,0,8,2147483647,7.77,62163,0
4,12.519,4119410695,4,8,2147483647,7.77,62163,0
5,57.95,4119410699,135,8,2147483647,12.477,99823,0
6,62.133,4029782289,0,8,2147483647,0.0,0,0
7,66.245,4029782290,0,8,2147483647,4.107,32856,0
8,66.281,4029782290,37,8,2147483647,4.107,32856,0
9,103.884,4119410834,0,8,2147483647,11.433,91464,0
10,107.994,4119410834,0,8,2147483647,11.433,91464,0
11,108.046,4029782327,5792,8,2147483647,4.096,32774,0
12,108.052,4029788119,5792,8,2147483647,4.096,32774,0
13,112.11,4029793911,1448,8,2147483647,4.092,32736,1
14,112.201,4029782327,1448,6,4,4.1,32805,3
15,112.561,4029795359,1448,4,4,4.198,33587,3
16,112.686,4029796807,1448,4,4,4.252,34020,3
17,116.181,4029798255,1448,4,4,4.229,33836,3
18,116.588,4029799703,2896,4,4,4.179,33433,0
19,116.71,4029802599,1448,4,4,4.159,33277,0
20,120.274,4029804047,2896,5,4,4.149,33194,0
21,120.636,4029806943,2896,5,4,4.125,33000,0
22,120.736,4029809839,1448,5,4,4.112,32899,0
23,124.371,4029811287,2896,6,4,4.111,32891,0
24,124.377,4029814183,1448,6,4,4.111,32891,0
25,124.69,4029815631,2896,6,4,4.104,32832,0
26,128.461,4029818527,2896,6,4,4.556,36449,0
27,128.53,4029821423,2896,7,4,4.456,35653,0
28,128.769,4029824319,2896,7,4,4.409,35274,0
29,128.773,4029827215,1448,7,4,4.409,35274,0
30,132.558,4029828663,2896,7,4,4.368,34947,0
31,132.769,4029831559,2896,7,4,4.352,34817,0
32,133.02,4029834455,2896,8,4,4.337,34703,0
33,136.618,4029837351,2896,8,4,4.776,38212,0
34,136.631,4029840247,2896,8,4,4.688,37510,0
35,136.847,4029843143,2896,8,4,4.612,36898,0
36,137.091,4029846039,2896,9,4,4.545,36366,0
37,137.095,4029848935,1448,9,4,4.545,36366,0
38,140.696,4029850383,1448,9,4,4.486,35892,0
39,140.789,4029851831,2896,9,4,4.403,35229,0
40,141.036,4029854727,2896,9,4,4.365,34921,0
41,141.153,4029857623,1448,9,4,4.357,34861,0
