,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,1843068678,0,8,2147483647,0.0,0,0
1,0.053,1843068679,0,8,2147483647,0.05,400,0
2,0.083,1843068679,37,8,2147483647,0.05,400,0
3,0.149,1843068716,0,8,2147483647,0.046,370,0
4,0.175,1843068716,4,8,2147483647,0.046,370,0
5,42.501,1843068720,136,8,2147483647,5.331,42649,0
6,42.633,272389988,0,8,2147483647,0.0,0,0
7,42.716,272389989,0,8,2147483647,0.083,664,0
8,42.729,272389989,37,8,2147483647,0.083,664,0
9,86.462,1843068856,0,8,2147483647,4.667,37343,0
10,86.522,1843068856,0,8,2147483647,4.667,37343,0
11,86.544,272390026,5792,8,2147483647,0.074,594,0
12,86.616,272395818,5792,8,2147483647,0.074,594,0
13,86.703,272390026,1448,5,5,0.094,754,3
14,87.656,272401610,1448,5,5,0.212,1699,3
15,87.776,272403058,1448,5,5,0.33,2646,3
16,87.898,272404506,1448,5,5,0.449,3597,3
17,88.019,272405954,1448,5,5,0.568,4550,3
18,88.745,272407402,2896,5,5,0.681,5449,0
19,88.988,272410298,2896,5,5,0.776,6215,0
20,89.109,272413194,2896,6,5,0.816,6528,0
21,89.956,272416090,2896,6,5,0.895,7163,0
22,90.199,272418986,2896,6,5,0.956,7648,0
23,90.32,272421882,2896,7,5,0.987,7902,0
24,90.445,272424778,1448,7,5,1.031,8249,0
25,91.531,272426226,4344,7,5,1.144,9159,0
26,91.894,272430570,4344,7,5,1.261,10095,0
27,92.016,272434914,1448,7,5,1.3,10404,0
28,92.984,272436362,4344,7,5,1.314,10517,0
29,93.348,272440706,4344,7,5,1.324,10593,0
30,93.474,272445050,1448,7,5,1.34,10726,0
31,94.56,272446498,2896,7,5,1.383,11066,0
32,94.922,272449394,4344,7,5,1.447,11582,0
33,95.18,272453738,2896,7,5,1.508,12070,0
34,96.409,272456634,2896,7,5,1.55,12406,0
35,96.758,272459530,4344,7,5,1.604,12833,0
36,97.012,272463874,2896,7,5,1.632,13060,0
37,98.218,272466770,2896,7,5,1.654,13237,0
38,98.455,272469666,4344,8,5,1.658,13266,0
39,98.871,272474010,4344,8,5,1.705,13647,0
40,100.274,272478354,4344,9,5,1.749,13996,0
41,100.624,272482698,4344,9,5,1.834,14679,0
42,100.988,272487042,4344,9,5,1.887,15103,0
43,102.567,272491386,2896,9,5,1.938,15508,0
44,102.954,272494282,4344,9,5,2.039,16316,0
45,103.502,272498626,4344,9,5,2.117,16940,0
46,103.536,272502970,1448,9,5,2.171,17368,0
47,104.877,272504418,2896,9,5,2.187,17503,0
48,105.231,272507314,4344,9,5,2.197,17581,0
49,105.497,272511658,2896,9,5,2.172,17377,0
50,107.453,272514554,5792,10,5,2.382,19057,0
51,107.896,272520346,5792,10,5,2.462,19700,0
52,108.15,272526138,2896,10,5,2.486,19890,0
53,109.968,272529034,4344,11,5,2.489,19918,0
54,110.449,272533378,5792,11,5,2.526,20209,0
55,110.94,272539170,5792,11,5,2.59,20720,0
56,112.887,272544962,2896,11,5,2.63,21045,0
57,113.488,272547858,7240,11,5,2.737,21900,0
58,113.968,272555098,5792,11,5,2.778,22231,0
59,115.656,272560890,2896,11,5,2.777,22221,0
60,116.136,272563786,5792,11,5,2.721,21769,0
61,116.741,272569578,7240,11,5,2.711,21694,0
62,118.934,272576818,4344,12,5,2.782,22256,0
63,119.408,272581162,5792,12,5,2.87,22964,0
64,119.892,272586954,5792,12,5,2.91,23282,0
65,120.02,272592746,2896,13,5,2.956,23649,0
66,122.315,272595642,2896,13,5,3.009,24073,0
67,122.93,272598538,7240,13,5,3.151,25208,0
68,123.658,272605778,8688,13,5,3.264,26113,0
69,125.831,272614466,2896,13,5,3.295,26362,0
70,126.445,272617362,7240,13,5,3.315,26521,0
71,127.186,272624602,8688,13,5,3.31,26483,0
72,129.732,272633290,2896,13,5,3.383,27071,0
73,130.313,272636186,7240,13,5,3.496,27973,0
74,131.04,272643426,8688,13,5,3.542,28340,0
75,133.486,272652114,2896,13,5,3.568,28546,0
76,134.084,272655010,7240,13,5,3.585,28681,0
77,134.565,272662250,7240,14,5,3.545,28364,0
78,134.806,272669490,2896,14,5,3.573,28584,0
79,137.226,272672386,2896,14,5,3.593,28750,0
80,137.823,272675282,7240,14,5,3.594,28755,0
81,138.308,272682522,7240,15,5,3.603,28824,0
82,138.688,272689762,4344,15,5,3.668,29349,0
83,141.589,272694106,2896,15,5,3.755,30041,0
84,141.823,272697002,2896,15,5,3.785,30285,0
85,142.446,272699898,7240,15,5,3.936,31491,0
86,143.053,272707138,7240,15,5,4.093,32747,0
