,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,279370442,0,8,2147483647,0.0,0,0
1,0.115,279370443,0,8,2147483647,0.111,888,0
2,0.148,279370443,37,8,2147483647,0.111,888,0
3,0.204,279370480,0,8,2147483647,0.1,800,0
4,0.234,279370480,4,8,2147483647,0.1,800,0
5,43.104,279370484,135,8,2147483647,5.445,43565,0
6,43.251,4294701953,0,8,2147483647,0.0,0,0
7,43.313,4294701954,0,8,2147483647,0.058,464,0
8,43.327,4294701954,37,8,2147483647,0.058,464,0
9,87.041,279370619,0,8,2147483647,4.769,38159,0
10,87.137,279370619,0,8,2147483647,4.769,38159,0
11,87.162,4294701991,5792,8,2147483647,0.052,423,0
12,87.17,4294707783,5792,8,2147483647,0.052,423,0
13,87.667,4294701991,1448,5,4,0.166,1332,3
14,87.909,4294713575,1448,4,4,0.287,2299,3
15,88.031,4294715023,1448,4,4,0.359,2872,3
16,88.163,4294716471,1448,4,4,0.436,3494,3
17,89.001,4294717919,2896,4,4,0.58,4642,0
18,89.242,4294720815,2896,5,4,0.698,5588,0
19,89.247,4294723711,1448,5,4,0.698,5588,0
20,89.969,4294725159,2896,5,4,0.748,5986,0
21,90.211,4294728055,2896,5,4,0.786,6294,0
22,90.332,4294730951,2896,6,4,0.824,6598,0
23,91.18,4294733847,1448,6,4,0.873,6985,0
24,91.422,4294735295,2896,6,4,0.965,7725,0
25,91.665,4294738191,2896,6,4,1.051,8413,0
26,92.755,4294741087,4344,7,4,1.161,9288,0
27,93.118,4294745431,4344,7,4,1.27,10166,0
28,93.24,4294749775,1448,7,4,1.308,10470,0
29,94.329,4294751223,4344,8,4,1.357,10862,0
30,94.451,4294755567,1448,8,4,1.4,11200,0
31,94.814,4294757015,4344,8,4,1.461,11689,0
32,94.938,4294761359,1448,8,4,1.49,11925,0
33,96.061,4294762807,2896,8,4,1.531,12251,0
34,96.273,4294765703,4344,9,4,1.6,12805,0
35,96.639,4294770047,4344,9,4,1.637,13097,0
36,97.733,4294774391,2896,9,4,1.781,14253,0
