,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,2798454604,0,10,2147483647,0.0,0,0
1,7.694,2798454605,0,10,2147483647,7.693,61544,0
2,7.725,2798454605,37,10,2147483647,7.693,61544,0
3,11.816,2798454642,0,10,2147483647,7.24,57927,0
4,11.857,2798454642,4,10,2147483647,7.24,57927,0
5,57.856,2798454646,136,10,2147483647,12.085,96681,0
6,62.053,2304808387,0,10,2147483647,0.0,0,0
7,66.22,2304808388,0,10,2147483647,4.166,33328,0
8,66.246,2304808388,37,10,2147483647,4.166,33328,0
9,103.762,2798454782,0,10,2147483647,11.091,88733,0
10,107.831,2798454782,0,10,2147483647,11.091,88733,0
11,107.872,2304808425,7240,10,2147483647,4.149,33198,0
12,107.882,2304815665,7240,10,2147483647,4.149,33198,0
13,112.883,2304822905,1448,10,2147483647,4.257,34057,1
14,113.135,2304808425,1448,8,7,4.478,35831,3
15,113.381,2304824353,1448,7,7,4.704,37634,3
16,113.488,2304825801,1448,7,7,4.816,38534,3
17,113.611,2304827249,1448,7,7,4.93,39444,3
18,113.756,2304828697,1448,7,7,5.048,40386,3
19,113.857,2304830145,1448,7,7,5.163,41309,3
20,116.917,2304831593,1448,7,7,5.022,40176,3
21,117.412,2304833041,2896,7,7,4.786,38290,0
22,117.632,2304835937,2896,7,7,4.607,36860,0
23,120.947,2304838833,2896,8,7,4.856,38855,0
24,120.952,2304841729,2896,8,7,4.856,38855,0
25,121.492,2304844625,2896,8,7,4.759,38078,0
26,121.817,2304847521,2896,8,7,4.686,37491,0
27,125.155,2304850417,2896,8,7,4.626,37011,0
28,125.421,2304853313,2896,8,7,4.605,36846,0
29,125.612,2304856209,2896,8,7,4.544,36359,0
30,125.996,2304859105,2896,8,7,4.499,35992,0
31,129.47,2304862001,2896,8,7,4.475,35806,0
32,129.717,2304864897,2896,8,7,4.453,35625,0
33,129.93,2304867793,2896,8,7,4.436,35488,0
34,130.144,2304870689,2896,8,7,4.399,35199,0
35,133.607,2304873585,2896,8,7,4.366,34934,0
36,133.847,2304876481,2896,8,7,4.337,34697,0
37,134.103,2304879377,2896,8,7,4.316,34531,0
38,134.288,2304882273,2896,8,7,4.269,34158,0
39,137.634,2304885169,1448,8,7,4.239,33915,0
40,137.64,2304886617,1448,8,7,4.213,33710,0
41,137.88,2304888065,2896,8,7,4.171,33369,0
42,138.212,2304890961,2896,8,7,4.156,33250,0
43,138.434,2304893857,2896,8,7,4.14,33127,0
44,141.751,2304896753,1448,8,7,4.137,33101,0
45,141.99,2304898201,2896,8,7,4.144,33159,0
46,142.271,2304901097,2896,8,7,4.154,33237,0
47,142.481,2304903993,2896,8,7,4.14,33123,0
48,142.596,2304906889,1448,8,7,4.143,33144,0
49,146.051,2304908337,1448,8,7,4.162,33300,0
50,146.289,2304909785,2896,8,7,4.181,33453,0
