,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,397765259,0,10,2147483647,0.0,0,0
1,8.233,397765260,0,10,2147483647,8.224,65792,0
2,8.277,397765260,37,10,2147483647,8.224,65792,0
3,12.36,397765297,0,10,2147483647,7.705,61640,0
4,12.404,397765297,4,10,2147483647,7.705,61640,0
5,58.421,397765301,135,10,2147483647,12.493,99951,0
6,62.597,2007903903,0,10,2147483647,0.0,0,0
7,66.761,2007903904,0,10,2147483647,4.158,33264,0
8,66.781,2007903904,37,10,2147483647,4.158,33264,0
9,104.287,397765436,0,10,2147483647,11.448,91584,0
10,108.372,397765436,0,10,2147483647,11.448,91584,0
11,108.42,2007903941,7240,10,2147483647,4.144,33155,0
12,108.424,2007911181,7240,10,2147483647,4.144,33155,0
13,112.48,2007918421,1448,10,2147483647,4.133,33066,1
14,112.586,2007903941,1448,8,5,4.132,33057,3
15,112.824,2007919869,1448,7,5,4.181,33454,3
16,113.188,2007921317,1448,5,5,4.338,34707,3
17,113.312,2007922765,1448,5,5,4.406,35254,3
18,116.552,2007924213,1448,5,5,4.364,34914,3
19,116.869,2007925661,2896,5,5,4.284,34275,0
20,117.338,2007928557,2896,5,5,4.223,33791,0
21,120.592,2007931453,2896,6,5,4.2,33606,0
22,120.992,2007934349,2896,6,5,4.189,33515,0
23,121.385,2007937245,2896,6,5,4.171,33372,0
24,124.654,2007940141,2896,7,5,4.156,33249,0
25,125.11,2007943037,2896,7,5,4.149,33196,0
26,125.487,2007945933,2896,7,5,4.143,33147,0
27,125.501,2007948829,1448,7,5,4.143,33147,0
28,128.719,2007950277,2896,7,5,4.133,33068,0
29,129.212,2007953173,2896,8,5,4.129,33036,0
30,129.643,2007956069,2896,8,5,4.132,33061,0
31,132.758,2007958965,2896,8,5,4.524,36199,0
32,132.77,2007961861,2896,8,5,4.465,35725,0
33,133.354,2007964757,2896,9,5,4.389,35117,0
34,133.725,2007967653,2896,9,5,4.351,34808,0
35,133.766,2007970549,1448,9,5,4.322,34576,0
36,136.8,2007971997,1448,9,5,4.286,34294,0
37,136.919,2007973445,2896,9,5,4.243,33948,0
38,137.411,2007976341,2896,9,5,4.222,33781,0
39,137.762,2007979237,4344,10,5,4.182,33456,0
40,137.871,2007983581,2896,10,5,4.157,33259,0
41,140.831,2007986477,1448,10,5,4.141,33130,0
42,141.439,2007987925,4344,10,5,4.105,32841,0
43,141.83,2007992269,4344,10,5,4.088,32710,0
44,142.056,2007996613,4344,11,5,4.11,32883,0
45,142.217,2008000957,1448,11,5,4.139,33118,0
46,144.887,2008002405,1448,11,5,4.129,33034,0
47,145.469,2008003853,1448,11,5,4.116,32934,0
48,145.887,2008005301,4344,11,5,4.104,32835,0
49,146.115,2008009645,4344,11,5,4.102,32820,0
50,146.359,2008013989,4344,12,5,4.136,33091,0
51,146.483,2008018333,1448,12,5,4.152,33219,0
52,148.926,2008019781,1448,12,5,4.138,33104,0
53,149.925,2008021229,4344,12,5,4.103,32824,0
54,150.036,2008025573,1448,12,5,4.108,32869,0
55,150.395,2008027021,4344,12,5,4.128,33026,0
56,150.757,2008031365,4344,13,5,4.18,33444,0
57,150.773,2008035709,1448,13,5,4.18,33444,0
58,150.882,2008037157,1448,13,5,4.207,33659,0
59,152.963,2008038605,1448,13,5,4.185,33486,0
60,153.964,2008040053,2896,13,5,4.15,33206,0
61,154.431,2008042949,5792,13,5,4.122,32982,0
62,154.917,2008048741,5792,14,5,4.113,32911,0
63,157.002,2008054533,5792,14,5,4.137,33102,0
