time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
16:33:01.364857,192.168.0.1:41140,10.0.0.2:5202,1448,2304908337,587955262,8,7,33300,42496,0
16:33:01.365095,192.168.0.1:41140,10.0.0.2:5202,2896,2304909785,587955262,8,7,33453,42496,0
16:33:01.365340,192.168.0.1:41140,10.0.0.2:5202,2896,2304912681,587955262,8,7,33506,42496,0
16:33:01.365580,192.168.0.1:41140,10.0.0.2:5202,2896,2304915577,587955262,8,7,33600,42496,0
16:33:01.365704,192.168.0.1:41140,10.0.0.2:5202,1448,2304918473,587955262,8,7,33701,42496,0
16:33:01.367180,192.168.0.1:40122,10.0.0.2:5201,1448,2008019781,1084528913,12,5,33104,42496,0
16:33:01.368179,192.168.0.1:40122,10.0.0.2:5201,4344,2008021229,1084528913,12,5,32824,42496,0
16:33:01.368290,192.168.0.1:40122,10.0.0.2:5201,1448,2008025573,1084528913,12,5,32869,42496,0
16:33:01.368649,192.168.0.1:40122,10.0.0.2:5201,4344,2008027021,1084528913,12,5,33026,42496,0
16:33:01.369011,192.168.0.1:40122,10.0.0.2:5201,4344,2008031365,1084528913,13,5,33444,42496,0
16:33:01.369027,192.168.0.1:40122,10.0.0.2:5201,1448,2008035709,1084528913,13,5,33444,42496,0
16:33:01.369136,192.168.0.1:40122,10.0.0.2:5201,1448,2008037157,1084528913,13,5,33659,42496,0
16:33:01.369263,192.168.0.1:41140,10.0.0.2:5202,1448,2304919921,587955262,8,7,33893,42496,0
16:33:01.369495,192.168.0.1:41140,10.0.0.2:5202,2896,2304921369,587955262,8,7,34096,42496,0
16:33:01.369740,192.168.0.1:41140,10.0.0.2:5202,2896,2304924265,587955262,8,7,34246,42496,0
16:33:01.369978,192.168.0.1:41140,10.0.0.2:5202,2896,2304927161,587955262,8,7,34361,42496,0
16:33:01.370104,192.168.0.1:41140,10.0.0.2:5202,1448,2304930057,587955262,8,7,34465,42496,0
16:33:01.371217,192.168.0.1:40122,10.0.0.2:5201,1448,2008038605,1084528913,13,5,33486,42496,0
16:33:01.372218,192.168.0.1:40122,10.0.0.2:5201,2896,2008040053,1084528913,13,5,33206,42496,0
16:33:01.372685,192.168.0.1:40122,10.0.0.2:5201,5792,2008042949,1084528913,13,5,32982,42496,0
16:33:01.373171,192.168.0.1:40122,10.0.0.2:5201,5792,2008048741,1084528913,14,5,32911,42496,0
16:33:01.373590,192.168.0.1:41140,10.0.0.2:5202,2896,2304931505,587955262,9,7,34483,42496,0
16:33:01.373780,192.168.0.1:41140,10.0.0.2:5202,4344,2304934401,587955262,10,7,34328,42496,0
16:33:01.374053,192.168.0.1:41140,10.0.0.2:5202,4344,2304938745,587955262,11,7,34235,42496,0
16:33:01.374267,192.168.0.1:41140,10.0.0.2:5202,4344,2304943089,587955262,12,7,34144,42496,0
16:33:01.374385,192.168.0.1:41140,10.0.0.2:5202,2896,2304947433,587955262,13,7,34155,42496,0
16:33:01.375256,192.168.0.1:40122,10.0.0.2:5201,5792,2008054533,1084528913,14,5,33102,42496,0
16:33:01.376715,192.168.0.1:40122,10.0.0.2:5201,4344,2008060325,1084528913,14,5,32825,42496,0
16:33:01.377198,192.168.0.1:40122,10.0.0.2:5201,5792,2008064669,1084528913,14,5,32872,42496,0
16:33:01.377617,192.168.0.1:41140,10.0.0.2:5202,1448,2304950329,587955262,13,7,33911,42496,0
16:33:01.377916,192.168.0.1:41140,10.0.0.2:5202,4344,2304951777,587955262,13,7,33503,42496,0
16:33:01.378289,192.168.0.1:41140,10.0.0.2:5202,4344,2304956121,587955262,13,7,33530,42496,0
16:33:01.378642,192.168.0.1:41140,10.0.0.2:5202,4344,2304960465,587955262,13,7,33886,42496,0
16:33:01.379008,192.168.0.1:41140,10.0.0.2:5202,4344,2304964809,587955262,13,7,34707,42496,0
16:33:01.379286,192.168.0.1:40122,10.0.0.2:5201,5792,2008070461,1084528913,15,5,32900,42496,0
16:33:01.379514,192.168.0.1:40122,10.0.0.2:5201,5792,2008076253,1084528913,15,5,33013,42496,0
16:33:01.380750,192.168.0.1:40122,10.0.0.2:5201,1448,2008082045,1084528913,15,5,32921,42496,0
16:33:01.381228,192.168.0.1:40122,10.0.0.2:5201,5792,2008083493,1084528913,15,5,32731,42496,0
16:33:01.381640,192.168.0.1:41140,10.0.0.2:5202,1448,2304969153,587955262,13,7,34391,42496,0
16:33:01.382055,192.168.0.1:41140,10.0.0.2:5202,4344,2304970601,587955262,13,7,33784,42496,0
16:33:01.382669,192.168.0.1:41140,10.0.0.2:5202,5792,2304974945,587955262,13,7,33235,42496,0
16:33:01.383035,192.168.0.1:41140,10.0.0.2:5202,5792,2304980737,587955262,13,7,32910,42496,0
16:33:01.383156,192.168.0.1:41140,10.0.0.2:5202,1448,2304986529,587955262,13,7,32944,42496,0
16:33:01.383312,192.168.0.1:40122,10.0.0.2:5201,4344,2008089285,1084528913,15,5,32854,42496,0
16:33:01.383762,192.168.0.1:40122,10.0.0.2:5201,5792,2008093629,1084528913,16,5,33307,42496,0
16:33:01.383880,192.168.0.1:40122,10.0.0.2:5201,2896,2008099421,1084528913,16,5,33509,42496,0
16:33:01.385259,192.168.0.1:40122,10.0.0.2:5201,5792,2008102317,1084528913,16,5,33734,42496,0
16:33:01.385660,192.168.0.1:41140,10.0.0.2:5202,1448,2304987977,587955262,13,7,32845,42496,0
