,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,1896869464,0,10,2147483647,0.0,0,0
1,7.922,1896869465,0,10,2147483647,7.919,63352,0
2,7.94,1896869465,37,10,2147483647,7.919,63352,0
3,12.005,1896869502,0,10,2147483647,7.435,59487,0
4,12.049,1896869502,4,10,2147483647,7.435,59487,0
5,60.134,1896869506,136,10,2147483647,12.517,100136,0
6,64.321,2030900281,0,10,2147483647,0.0,0,0
7,68.598,2030900282,0,10,2147483647,4.274,34192,0
8,68.635,2030900282,37,10,2147483647,4.274,34192,0
9,106.028,1896869642,0,10,2147483647,11.468,91747,0
10,110.168,1896869642,0,10,2147483647,11.468,91747,0
11,110.218,2030900319,5792,10,2147483647,4.242,33942,0
12,110.224,2030906111,5792,10,2147483647,4.242,33942,0
13,110.226,2030911903,2896,10,2147483647,4.242,33942,0
14,114.397,2030914799,1448,10,2147483647,4.234,33873,1
15,114.466,2030900319,1448,8,7,4.231,33850,3
16,115.068,2030916247,1448,7,7,4.361,34892,3
17,115.192,2030917695,1448,7,7,4.437,35498,3
18,115.311,2030919143,1448,7,7,4.518,36146,3
19,115.917,2030920591,1448,7,7,4.665,37320,3
20,116.037,2030922039,1448,7,7,4.808,38467,3
21,118.423,2030923487,1448,7,7,4.71,37685,3
22,119.123,2030924935,2896,7,7,4.55,36407,0
23,119.327,2030927831,2896,7,7,4.425,35404,0
24,122.445,2030930727,2896,8,7,4.632,37057,0
25,122.449,2030933623,2896,8,7,4.632,37057,0
26,123.318,2030936519,2896,8,7,4.577,36617,0
27,123.46,2030939415,2896,8,7,4.521,36172,0
28,126.477,2030942311,2896,8,7,4.459,35679,0
29,126.718,2030945207,2896,8,7,4.436,35491,0
30,127.495,2030948103,2896,8,7,4.404,35232,0
31,127.68,2030950999,2896,8,7,4.379,35033,0
32,130.622,2030953895,2896,8,7,4.349,34797,0
33,130.791,2030956791,2896,8,7,4.314,34519,0
34,131.664,2030959687,2896,8,7,4.296,34371,0
35,131.813,2030962583,2896,8,7,4.277,34217,0
36,134.832,2030965479,2896,9,7,4.268,34149,0
37,134.846,2030968375,2896,9,7,4.242,33936,0
38,135.848,2030971271,2896,9,7,4.227,33822,0
39,135.878,2030974167,2896,9,7,4.203,33626,0
40,135.998,2030977063,2896,10,7,4.201,33608,0
41,138.995,2030979959,1448,10,7,4.195,33566,0
42,139.153,2030981407,4344,10,7,4.206,33648,0
43,140.087,2030985751,4344,10,7,4.193,33545,0
44,140.453,2030990095,4344,10,7,4.253,34028,0
45,143.019,2030994439,1448,10,7,4.224,33797,0
46,143.29,2030995887,4344,10,7,4.173,33388,0
47,144.114,2031000231,1448,10,7,4.155,33241,0
48,144.48,2031001679,4344,10,7,4.125,33005,0
49,144.595,2031006023,2896,10,7,4.117,32941,0
50,147.049,2031008919,1448,10,7,4.106,32851,0
51,147.441,2031010367,4344,10,7,4.097,32777,0
52,148.52,2031014711,2896,10,7,4.082,32661,0
53,148.756,2031017607,4344,10,7,4.096,32772,0
54,148.904,2031021951,1448,10,7,4.123,32984,0
55,151.088,2031023399,2896,11,7,4.112,32897,0
56,151.593,2031026295,4344,11,7,4.102,32818,0
57,152.799,2031030639,4344,11,7,4.082,32661,0
58,153.035,2031034983,4344,12,7,4.094,32752,0
59,153.042,2031039327,1448,12,7,4.094,32752,0
60,155.127,2031040775,1448,12,7,4.086,32695,0
61,155.636,2031042223,4344,12,7,4.072,32579,0
62,156.842,2031046567,2896,12,7,4.077,32618,0
63,157.073,2031049463,4344,12,7,4.078,32624,0
64,157.437,2031053807,4344,12,7,4.147,33182,0
65,159.167,2031058151,1448,12,7,4.134,33072,0
66,159.791,2031059599,4344,12,7,4.117,32941,0
67,160.886,2031063943,1448,12,7,4.108,32866,0
68,161.123,2031065391,4344,12,7,4.088,32711,0
69,161.482,2031069735,4344,12,7,4.085,32680,0
70,163.2,2031074079,2896,12,7,4.086,32693,0
71,163.952,2031076975,4344,12,7,4.088,32708,0
72,165.164,2031081319,2896,12,7,4.077,32617,0
73,165.542,2031084215,4344,12,7,4.08,32646,0
74,167.332,2031088559,5792,13,7,4.095,32767,0
75,168.107,2031094351,5792,13,7,4.105,32844,0
76,169.209,2031100143,1448,13,7,4.097,32782,0
77,169.599,2031101591,4344,13,7,4.083,32667,0
78,171.739,2031105935,2896,13,7,4.131,33052,0
79,172.101,2031108831,4344,13,7,4.305,34441,0
80,172.46,2031113175,4344,13,7,4.284,34277,0
81,173.295,2031117519,2896,13,7,4.273,34191,0
82,173.768,2031120415,4344,13,7,4.215,33726,0
83,176.166,2031124759,2896,14,7,4.242,33938,0
84,176.652,2031127655,5792,14,7,4.333,34668,0
85,177.342,2031133447,5792,14,7,4.329,34638,0
86,177.915,2031139239,5792,15,7,4.226,33812,0
87,177.92,2031145031,1448,15,7,4.226,33812,0
88,180.566,2031146479,1448,15,7,4.248,33984,0
89,181.049,2031147927,5792,15,7,4.283,34266,0
90,181.774,2031153719,5792,15,7,4.315,34521,0
91,182.258,2031159511,5792,15,7,4.308,34465,0
92,182.501,2031165303,2896,15,7,4.359,34877,0
93,184.606,2031168199,1448,15,7,4.319,34556,0
94,185.321,2031169647,5792,15,7,4.245,33962,0
95,186.419,2031175439,5792,15,7,4.341,34731,0
96,186.775,2031181231,4344,15,7,4.362,34897,0
97,189.016,2031185575,5792,15,7,4.438,35505,0
98,189.602,2031191367,5792,15,7,4.319,34552,0
99,190.7,2031197159,5792,15,7,4.248,33984,0
100,191.062,2031202951,4344,15,7,4.225,33805,0
