,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,393680682,0,10,2147483647,0.0,0,0
1,0.059,393680683,0,10,2147483647,0.049,392,0
2,0.095,393680683,37,10,2147483647,0.049,392,0
3,0.148,393680720,0,10,2147483647,0.045,365,0
4,0.17,393680720,4,10,2147483647,0.045,365,0
5,42.145,393680724,136,10,2147483647,5.284,42279,0
6,42.386,4030290432,0,10,2147483647,0.0,0,0
7,42.465,4030290433,0,10,2147483647,0.072,576,0
8,42.504,4030290433,37,10,2147483647,0.072,576,0
9,86.044,393680860,0,10,2147483647,4.634,37073,0
10,86.101,393680860,0,10,2147483647,4.634,37073,0
11,86.13,4030290470,7240,10,2147483647,0.065,522,0
12,86.194,4030297710,7240,10,2147483647,0.065,522,0
13,86.29,4030290470,1448,7,7,0.088,705,3
14,86.417,4030304950,1448,7,7,0.112,900,3
15,86.533,4030306398,1448,7,7,0.14,1121,3
16,86.653,4030307846,1448,7,7,0.179,1435,3
17,86.774,4030309294,1448,7,7,0.228,1830,3
18,86.897,4030310742,1448,7,7,0.287,2300,3
19,87.017,4030312190,1448,7,7,0.353,2830,3
20,87.386,4030313638,4344,7,7,0.531,4252,0
21,87.763,4030317982,4344,7,7,0.637,5102,0
22,87.992,4030322326,4344,8,7,0.679,5434,0
23,88.354,4030326670,4344,8,7,0.685,5485,0
24,88.713,4030331014,5792,9,7,0.706,5655,0
25,89.073,4030336806,4344,9,7,0.748,5987,0
26,89.442,4030341150,4344,9,7,0.778,6226,0
27,89.56,4030345494,2896,10,7,0.786,6292,0
28,90.057,4030348390,5792,10,7,0.861,6889,0
29,90.529,4030354182,5792,10,7,0.919,7358,0
30,91.022,4030359974,5792,10,7,0.96,7685,0
31,91.4,4030365766,4344,10,7,0.988,7904,0
32,92.963,4030370110,5792,10,7,1.141,9130,0
33,93.445,4030375902,5792,10,7,1.558,12464,0
34,93.702,4030381694,2896,10,7,1.717,13737,0
35,94.658,4030384590,5792,11,7,1.671,13374,0
36,95.021,4030390382,5792,12,7,1.648,13189,0
37,95.503,4030396174,7240,13,7,1.69,13520,0
38,96.739,4030403414,4344,13,7,1.693,13549,0
39,96.782,4030407758,4344,14,7,1.747,13982,0
40,97.385,4030412102,8688,15,7,1.814,14514,0
41,98.699,4030420790,7240,15,7,1.907,15257,0
42,99.424,4030428030,8688,15,7,2.028,16225,0
43,101.006,4030436718,8688,15,7,2.139,17119,0
44,101.605,4030445406,7240,15,7,2.241,17928,0
45,102.117,4030452646,5792,15,7,2.317,18542,0
46,103.307,4030458438,2896,15,7,2.315,18521,0
47,104.028,4030461334,8688,15,7,2.4,19202,0
48,104.635,4030470022,7240,15,7,2.482,19862,0
49,104.94,4030477262,2896,15,7,2.518,20148,0
50,106.222,4030480158,4344,16,7,2.567,20536,0
51,106.939,4030484502,8688,16,7,2.605,20841,0
52,107.779,4030493190,11584,17,7,2.681,21449,0
53,109.241,4030504774,2896,17,7,2.722,21783,0
54,110.109,4030507670,10136,17,7,2.827,22620,0
55,110.824,4030517806,8688,17,7,2.824,22597,0
56,112.636,4030526494,5792,17,7,2.945,23560,0
57,113.361,4030532286,8688,17,7,2.971,23773,0
58,113.719,4030540974,4344,17,7,3.005,24047,0
59,115.907,4030545318,10136,18,7,3.091,24732,0
60,116.62,4030555454,10136,19,7,3.143,25149,0
61,117.231,4030565590,7240,19,7,3.25,26001,0
62,119.129,4030572830,2896,19,7,3.245,25966,0
63,119.965,4030575726,10136,19,7,3.384,27072,0
64,120.811,4030585862,10136,19,7,3.531,28254,0
65,123.124,4030595998,8688,20,7,3.665,29322,0
66,123.604,4030604686,5792,20,7,3.631,29052,0
67,124.453,4030610478,10136,20,7,3.663,29307,0
68,124.819,4030620614,4344,20,7,3.729,29836,0
69,126.647,4030624958,2896,20,7,3.702,29617,0
70,127.356,4030627854,10136,21,7,3.742,29942,0
71,128.331,4030637990,11584,21,7,3.733,29869,0
72,131.004,4030649574,8688,21,7,3.875,31000,0
73,131.865,4030658262,11584,22,7,4.03,32240,0
74,132.331,4030669846,5792,22,7,3.995,31964,0
75,132.81,4030675638,5792,22,7,4.082,32659,0
76,135.113,4030681430,2896,22,7,4.084,32679,0
77,136.089,4030684326,13032,23,7,4.161,33290,0
78,137.041,4030697358,11584,23,7,4.338,34707,0
79,137.34,393680860,1,10,2147483647,4.634,37073,0
80,139.967,4030708942,8688,23,7,4.455,35645,0
81,140.923,4030717630,11584,23,7,4.477,35816,0
82,141.774,4030729214,11584,24,7,4.529,36237,0
83,142.015,4030740798,2896,24,7,4.584,36677,0
84,142.227,393680861,0,10,2147483647,4.665,37323,0
85,142.284,393680861,4,10,2147483647,4.665,37323,0
86,190.148,393680865,281,10,2147483647,10.062,80496,0
87,238.061,393681146,0,10,2147483647,8.812,70496,0
88,238.214,393681146,0,10,2147483647,8.812,70496,0
89,238.312,393681146,1,10,2147483647,8.812,70496,0
90,238.331,393681147,0,10,2147483647,8.812,70496,0
91,238.386,393681148,0,10,2147483647,7.717,61739,0
