,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,3444373588,0,10,2147483647,0.0,0,0
1,8.285,3444373589,0,10,2147483647,8.271,66168,0
2,8.323,3444373589,37,10,2147483647,8.271,66168,0
3,12.458,3444373626,0,10,2147483647,7.75,62004,0
4,12.505,3444373626,4,10,2147483647,7.75,62004,0
5,59.696,3444373630,135,10,2147483647,12.68,101446,0
6,63.884,3278957194,0,10,2147483647,0.0,0,0
7,67.991,3278957195,0,10,2147483647,4.105,32840,0
8,68.012,3278957195,37,10,2147483647,4.105,32840,0
9,105.583,3444373765,0,10,2147483647,11.606,92853,0
10,109.679,3444373765,0,10,2147483647,11.606,92853,0
11,109.713,3278957232,7240,10,2147483647,4.1,32801,0
12,109.721,3278964472,7240,10,2147483647,4.1,32801,0
13,114.097,3278971712,1448,10,2147483647,4.135,33085,1
14,114.337,3278957232,1448,8,5,4.237,33898,3
15,115.186,3278973160,1448,7,5,4.446,35572,3
16,115.549,3278974608,1448,5,5,4.867,38936,3
17,115.671,3278976056,1448,5,5,5.002,40018,3
18,118.116,3278977504,1448,5,5,4.879,39033,3
19,119.204,3278978952,2896,5,5,4.675,37402,0
20,119.707,3278981848,2896,5,5,4.523,36188,0
21,122.144,3278984744,2896,6,5,4.461,35691,0
22,123.231,3278987640,2896,6,5,4.406,35255,0
23,123.736,3278990536,2896,6,5,4.359,34877,0
24,126.35,3278993432,2896,7,5,4.34,34721,0
25,127.259,3278996328,2896,7,5,4.3,34407,0
26,127.766,3278999224,2896,7,5,4.266,34135,0
27,127.77,3279002120,1448,7,5,4.266,34135,0
28,130.421,3279003568,2896,7,5,4.242,33938,0
29,131.302,3279006464,2896,8,5,4.217,33738,0
30,131.813,3279009360,2896,8,5,4.195,33566,0
31,131.91,3279012256,2896,8,5,4.173,33389,0
32,134.447,3279015152,1448,8,5,4.155,33240,0
33,135.33,3279016600,2896,8,5,4.126,33014,0
34,135.339,3279019496,2896,9,5,4.115,32925,0
35,135.84,3279022392,2896,9,5,4.094,32755,0
36,136.072,3279025288,2896,9,5,4.097,32776,0
37,138.472,3279028184,1448,9,5,4.087,32701,0
38,139.361,3279029632,2896,9,5,4.074,32593,0
39,139.61,3279032528,4344,10,5,4.104,32836,0
40,140.142,3279036872,4344,10,5,4.086,32693,0
41,140.16,3279041216,1448,10,5,4.085,32681,0
42,142.496,3279042664,1448,10,5,4.077,32619,0
43,143.573,3279044112,2896,10,5,4.095,32763,0
44,143.933,3279047008,4344,11,5,4.134,33075,0
45,144.186,3279051352,4344,11,5,4.111,32891,0
46,144.423,3279055696,2896,11,5,4.136,33094,0
47,146.564,3279058592,1448,11,5,4.128,33024,0
48,147.733,3279060040,1448,11,5,4.131,33055,0
49,147.964,3279061488,2896,11,5,4.134,33076,0
50,148.332,3279064384,4344,12,5,4.153,33225,0
51,148.592,3279068728,4344,12,5,4.196,33573,0
52,150.706,3279073072,4344,12,5,4.218,33751,0
53,151.879,3279077416,1448,12,5,4.209,33678,0
54,152.357,3279078864,4344,12,5,4.164,33314,0
55,152.615,3279083208,5792,13,5,4.133,33065,0
56,154.742,3279089000,4344,13,5,4.134,33078,0
57,156.173,3279093344,4344,13,5,4.152,33218,0
58,156.677,3279097688,5792,13,5,4.119,32956,0
