time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
12:03:08.305971,192.168.0.1:60016,10.0.0.2:5201,0,231240158,0,10,2147483647,0,42340,0
12:03:08.306005,192.168.0.1:43126,10.0.0.2:5202,0,3774949038,0,10,2147483647,0,42340,0
12:03:08.306146,192.168.0.1:43126,10.0.0.2:5202,0,3774949039,1370986949,10,2147483647,1008,42496,0
12:03:08.306165,192.168.0.1:43126,10.0.0.2:5202,37,3774949039,1370986949,10,2147483647,1008,42496,0
12:03:08.306174,192.168.0.1:60016,10.0.0.2:5201,0,231240159,2092520606,10,2147483647,1720,42496,0
12:03:08.306190,192.168.0.1:60016,10.0.0.2:5201,37,231240159,2092520606,10,2147483647,1720,42496,0
12:03:08.306229,192.168.0.1:43126,10.0.0.2:5202,0,3774949076,1370986950,10,2147483647,935,42496,0
12:03:08.306256,192.168.0.1:43126,10.0.0.2:5202,4,3774949076,1370986950,10,2147483647,935,42496,0
12:03:08.306298,192.168.0.1:60016,10.0.0.2:5201,0,231240196,2092520607,10,2147483647,1551,42496,0
12:03:08.306336,192.168.0.1:60016,10.0.0.2:5201,4,231240196,2092520607,10,2147483647,1551,42496,0
12:03:08.346529,192.168.0.1:60016,10.0.0.2:5201,135,231240200,2092520607,10,2147483647,41545,42496,0
12:03:08.346552,192.168.0.1:43126,10.0.0.2:5202,136,3774949080,1370986950,10,2147483647,41106,42496,0
12:03:08.346681,192.168.0.1:43130,10.0.0.2:5202,0,792194232,0,10,2147483647,0,42340,0
12:03:08.346686,192.168.0.1:60030,10.0.0.2:5201,0,2782943456,0,10,2147483647,0,42340,0
12:03:08.346747,192.168.0.1:60030,10.0.0.2:5201,0,2782943457,1521718052,10,2147483647,448,42496,0
12:03:08.346769,192.168.0.1:60030,10.0.0.2:5201,37,2782943457,1521718052,10,2147483647,448,42496,0
12:03:08.346774,192.168.0.1:43130,10.0.0.2:5202,0,792194233,1240873226,10,2147483647,704,42496,0
12:03:08.346782,192.168.0.1:43130,10.0.0.2:5202,37,792194233,1240873226,10,2147483647,704,42496,0
12:03:08.390490,192.168.0.1:60016,10.0.0.2:5201,0,231240335,2092520608,10,2147483647,36410,42496,0
12:03:08.390491,192.168.0.1:43126,10.0.0.2:5202,0,3774949216,1370986951,10,2147483647,36004,42496,0
12:03:08.390556,192.168.0.1:43126,10.0.0.2:5202,0,3774949216,1370986953,10,2147483647,36004,42496,0
12:03:08.390558,192.168.0.1:60016,10.0.0.2:5201,0,231240335,2092520610,10,2147483647,36410,42496,0
12:03:08.390580,192.168.0.1:60030,10.0.0.2:5201,7240,2782943494,1521718052,10,2147483647,434,42496,0
12:03:08.390583,192.168.0.1:43130,10.0.0.2:5202,7240,792194270,1240873226,10,2147483647,639,42496,0
12:03:08.390603,192.168.0.1:43130,10.0.0.2:5202,7240,792201510,1240873226,10,2147483647,639,42496,0
12:03:08.390660,192.168.0.1:60030,10.0.0.2:5201,7240,2782950734,1521718052,10,2147483647,434,42496,0
12:03:08.390748,192.168.0.1:60030,10.0.0.2:5201,1448,2782943494,1521718052,7,5,665,42496,3
12:03:08.391217,192.168.0.1:43130,10.0.0.2:5202,1448,792194270,1240873226,7,7,1821,42496,3
12:03:08.391368,192.168.0.1:43130,10.0.0.2:5202,1448,792208750,1240873226,7,7,2375,42496,3
12:03:08.391482,192.168.0.1:43130,10.0.0.2:5202,1448,792210198,1240873226,7,7,2955,42496,3
12:03:08.391590,192.168.0.1:43130,10.0.0.2:5202,1448,792211646,1240873226,7,7,3570,42496,3
12:03:08.391725,192.168.0.1:43130,10.0.0.2:5202,1448,792213094,1240873226,7,7,4242,42496,3
12:03:08.391838,192.168.0.1:43130,10.0.0.2:5202,1448,792214542,1240873226,7,7,4943,42496,3
12:03:08.391958,192.168.0.1:43130,10.0.0.2:5202,1448,792215990,1240873226,7,7,5676,42496,3
12:03:08.392188,192.168.0.1:60030,10.0.0.2:5201,1448,2782957974,1521718052,5,5,3421,42496,3
12:03:08.392308,192.168.0.1:60030,10.0.0.2:5201,1448,2782959422,1521718052,5,5,4642,42496,3
12:03:08.392430,192.168.0.1:60030,10.0.0.2:5201,1448,2782960870,1521718052,5,5,5831,42496,3
12:03:08.392550,192.168.0.1:60030,10.0.0.2:5201,1448,2782962318,1521718052,5,5,6993,42496,3
12:03:08.392675,192.168.0.1:60030,10.0.0.2:5201,1448,2782963766,1521718052,5,5,8119,42496,0
12:03:08.393037,192.168.0.1:43130,10.0.0.2:5202,4344,792217438,1240873226,7,7,8241,42496,0
12:03:08.393400,192.168.0.1:43130,10.0.0.2:5202,4344,792221782,1240873226,7,7,9645,42496,0
12:03:08.393762,192.168.0.1:60030,10.0.0.2:5201,2896,2782965214,1521718052,5,5,8943,42496,0
12:03:08.394003,192.168.0.1:60030,10.0.0.2:5201,4344,2782968110,1521718052,6,5,9573,42496,0
12:03:08.394125,192.168.0.1:60030,10.0.0.2:5201,1448,2782972454,1521718052,6,5,9827,42496,0
12:03:08.394249,192.168.0.1:43130,10.0.0.2:5202,4344,792226126,1240873226,8,7,10728,42496,0
12:03:08.394746,192.168.0.1:43130,10.0.0.2:5202,5792,792230470,1240873226,8,7,10829,42496,0
12:03:08.394898,192.168.0.1:43130,10.0.0.2:5202,1448,792236262,1240873226,8,7,10969,42496,0
12:03:08.395098,192.168.0.1:60030,10.0.0.2:5201,2896,2782973902,1521718052,6,5,9934,42496,0
12:03:08.395339,192.168.0.1:60030,10.0.0.2:5201,2896,2782976798,1521718052,6,5,10002,42496,0
12:03:08.395581,192.168.0.1:60030,10.0.0.2:5201,4344,2782979694,1521718052,7,5,10385,42496,0
12:03:08.395959,192.168.0.1:43130,10.0.0.2:5202,4344,792237710,1240873226,8,7,11484,42496,0
12:03:08.396433,192.168.0.1:43130,10.0.0.2:5202,5792,792242054,1240873226,8,7,11738,42496,0
12:03:08.396683,192.168.0.1:60030,10.0.0.2:5201,1448,2782984038,1521718052,7,5,10668,42496,0
12:03:08.397035,192.168.0.1:60030,10.0.0.2:5201,4344,2782985486,1521718052,7,5,11524,42496,0
12:03:08.397276,192.168.0.1:60030,10.0.0.2:5201,4344,2782989830,1521718052,8,5,11897,42496,0
12:03:08.397405,192.168.0.1:60030,10.0.0.2:5201,1448,2782994174,1521718052,8,5,12233,42496,0
12:03:08.397526,192.168.0.1:43130,10.0.0.2:5202,2896,792247846,1240873226,8,7,12894,42496,0
12:03:08.397769,192.168.0.1:43130,10.0.0.2:5202,2896,792250742,1240873226,8,7,13089,42496,0
12:03:08.398248,192.168.0.1:43130,10.0.0.2:5202,5792,792253638,1240873226,8,7,13208,42496,0
12:03:08.398505,192.168.0.1:60030,10.0.0.2:5201,2896,2782995622,1521718052,8,5,12310,42496,0
12:03:08.398730,192.168.0.1:60030,10.0.0.2:5201,2896,2782998518,1521718052,8,5,12495,42496,0
12:03:08.399093,192.168.0.1:60030,10.0.0.2:5201,5792,2783001414,1521718052,9,5,12876,42496,0
12:03:08.399215,192.168.0.1:60030,10.0.0.2:5201,1448,2783007206,1521718052,9,5,13075,42496,0
12:03:08.399459,192.168.0.1:43130,10.0.0.2:5202,2896,792259430,1240873226,8,7,13487,42496,0
12:03:08.399943,192.168.0.1:43130,10.0.0.2:5202,5792,792262326,1240873226,8,7,13708,42496,0
12:03:08.400199,192.168.0.1:43130,10.0.0.2:5202,2896,792268118,1240873226,8,7,13940,42496,0
12:03:08.400311,192.168.0.1:60030,10.0.0.2:5201,1448,2783008654,1521718052,9,5,13245,42496,0
12:03:08.400676,192.168.0.1:60030,10.0.0.2:5201,4344,2783010102,1521718052,9,5,13881,42496,0
12:03:08.401041,192.168.0.1:60030,10.0.0.2:5201,4344,2783014446,1521718052,9,5,14146,42496,0
12:03:08.401286,192.168.0.1:60030,10.0.0.2:5201,4344,2783018790,1521718052,10,5,14712,42496,0
12:03:08.401536,192.168.0.1:43130,10.0.0.2:5202,2896,792271014,1240873226,8,7,14266,42496,0
12:03:08.402017,192.168.0.1:43130,10.0.0.2:5202,5792,792273910,1240873226,8,7,14588,42496,0
12:03:08.402256,192.168.0.1:43130,10.0.0.2:5202,2896,792279702,1240873226,8,7,14816,42496,0
12:03:08.402375,192.168.0.1:60030,10.0.0.2:5201,1448,2783023134,1521718052,10,5,14932,42496,0
12:03:08.402981,192.168.0.1:60030,10.0.0.2:5201,7240,2783024582,1521718052,10,5,15234,42496,0
12:03:08.403349,192.168.0.1:60030,10.0.0.2:5201,5792,2783031822,1521718052,11,5,15530,42496,0
12:03:08.403716,192.168.0.1:43130,10.0.0.2:5202,2896,792282598,1240873226,8,7,15140,42496,0
12:03:08.404193,192.168.0.1:43130,10.0.0.2:5202,5792,792285494,1240873226,8,7,15445,42496,0
12:03:08.404439,192.168.0.1:43130,10.0.0.2:5202,2896,792291286,1240873226,8,7,15692,42496,0
12:03:08.404554,192.168.0.1:60030,10.0.0.2:5201,2896,2783037614,1521718052,11,5,15973,42496,0
12:03:08.405030,192.168.0.1:60030,10.0.0.2:5201,5792,2783040510,1521718052,11,5,15861,42496,0
12:03:08.405636,192.168.0.1:60030,10.0.0.2:5201,8688,2783046302,1521718052,12,5,16364,42496,0
12:03:08.405758,192.168.0.1:43130,10.0.0.2:5202,1448,792294182,1240873226,8,7,15769,42496,0
12:03:08.406118,192.168.0.1:43130,10.0.0.2:5202,4344,792295630,1240873226,8,7,15723,42496,0
