,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,43066113,0,10,2147483647,0.0,0,0
1,0.126,43066114,0,10,2147483647,0.121,968,0
2,0.163,43066114,37,10,2147483647,0.121,968,0
3,0.247,43066151,0,10,2147483647,0.109,872,0
4,0.315,43066151,4,10,2147483647,0.109,872,0
5,46.775,43066155,135,10,2147483647,5.902,47217,0
6,47.009,2879734359,0,10,2147483647,0.0,0,0
7,47.132,2879734360,0,10,2147483647,0.122,976,0
8,47.149,2879734360,37,10,2147483647,0.122,976,0
9,90.699,43066290,0,10,2147483647,5.172,41382,0
10,90.939,43066290,0,10,2147483647,5.172,41382,0
11,90.989,2879734397,7240,10,2147483647,0.108,871,0
12,91.083,2879741637,7240,10,2147483647,0.108,871,0
13,91.159,2879734397,1448,7,5,0.118,950,3
14,92.606,2879748877,1448,5,5,0.452,3620,3
15,92.729,2879750325,1448,5,5,0.601,4813,3
16,92.85,2879751773,1448,5,5,0.747,5979,3
17,92.971,2879753221,1448,5,5,0.889,7119,3
18,93.107,2879754669,1448,5,5,1.028,8230,0
19,94.192,2879756117,2896,5,5,1.129,9035,0
20,94.424,2879759013,4344,6,5,1.206,9651,0
21,94.547,2879763357,1448,6,5,1.235,9883,0
22,95.514,2879764805,2896,6,5,1.247,9982,0
23,95.754,2879767701,2896,6,5,1.254,10032,0
24,95.997,2879770597,4344,7,5,1.3,10403,0
25,97.09,2879774941,1448,7,5,1.334,10678,0
26,97.455,2879776389,4344,7,5,1.441,11532,0
27,97.695,2879780733,4344,8,5,1.488,11909,0
28,97.818,2879785077,1448,8,5,1.53,12242,0
29,98.912,2879786525,1448,8,5,1.566,12531,0
30,99.269,2879787973,4344,8,5,1.611,12894,0
31,99.636,2879792317,5792,9,5,1.683,13468,0
32,99.757,2879798109,1448,9,5,1.715,13722,0
33,100.847,2879799557,1448,9,5,1.742,13941,0
34,101.206,2879801005,4344,9,5,1.77,14163,0
35,101.57,2879805349,4344,9,5,1.787,14301,0
36,101.813,2879809693,4344,10,5,1.85,14802,0
37,102.906,2879814037,1448,10,5,1.876,15010,0
38,103.51,2879815485,7240,10,5,1.91,15285,0
39,103.874,2879822725,5792,11,5,1.946,15569,0
40,105.206,2879828517,2896,11,5,2.016,16129,0
41,105.691,2879831413,5792,11,5,2.027,16223,0
42,106.297,2879837205,8688,12,5,2.12,16967,0
43,107.759,2879845893,2896,12,5,2.174,17397,0
44,108.234,2879848789,5792,12,5,2.234,17876,0
45,108.736,2879854581,5792,12,5,2.254,18033,0
46,110.416,2879860373,7240,13,5,2.349,18795,0
47,111.144,2879867613,8688,13,5,2.398,19185,0
48,111.384,2879876301,2896,13,5,2.429,19433,0
49,112.861,2879879197,2896,13,5,2.43,19446,0
50,113.446,2879882093,8688,14,5,2.479,19832,0
51,114.171,2879890781,8688,14,5,2.556,20455,0
52,115.399,2879899469,2896,14,5,2.554,20435,0
53,115.867,2879902365,7240,15,5,2.496,19975,0
54,116.591,2879909605,8688,15,5,2.468,19747,0
55,118.536,2879918293,5792,15,5,2.573,20586,0
56,118.785,2879924085,2896,15,5,2.616,20928,0
57,119.042,2879926981,4344,16,5,2.683,21468,0
58,119.867,2879931325,10136,16,5,2.856,22851,0
59,121.568,2879941461,2896,16,5,2.878,23024,0
60,122.287,2879944357,10136,17,5,3.003,24027,0
61,123.148,2879954493,10136,17,5,3.051,24415,0
62,124.839,2879964629,4344,17,5,3.117,24940,0
63,125.554,2879968973,8688,17,5,3.095,24761,0
64,126.16,2879977661,8688,18,5,3.077,24618,0
65,128.468,2879986349,7240,18,5,3.195,25565,0
66,128.829,2879993589,4344,18,5,3.267,26142,0
67,129.554,2879997933,10136,19,5,3.36,26887,0
68,130.035,2880008069,5792,19,5,3.455,27643,0
69,131.982,2880013861,2896,19,5,3.462,27700,0
70,132.946,2880016757,11584,19,5,3.582,28658,0
71,133.8,2880028341,11584,20,5,3.683,29464,0
72,135.981,2880039925,5792,20,5,3.757,30059,0
73,136.956,2880045717,11584,20,5,3.723,29789,0
74,137.434,2880057301,5792,20,5,3.675,29405,0
75,139.993,2880063093,10136,21,5,3.786,30290,0
76,140.939,2880073229,11584,21,5,3.817,30538,0
77,141.683,2880084813,8688,21,5,3.931,31451,0
78,143.845,2880093501,2896,21,5,3.921,31370,0
79,144.705,2880096397,11584,22,5,4.015,32120,0
80,145.662,2880107981,11584,22,5,4.084,32675,0
81,148.101,2880119565,8688,22,5,4.16,33280,0
82,149.055,2880128253,13032,23,5,4.104,32835,0
83,150.023,2880141285,11584,23,5,4.076,32612,0
84,152.206,2880152869,2896,23,5,4.079,32639,0
85,152.747,43066290,1,10,2147483647,5.172,41382,0
86,153.169,2880155765,13032,24,5,4.132,33058,0
87,154.282,2880168797,13032,24,5,4.25,34005,0
88,157.059,2880181829,8688,24,5,4.401,35215,0
89,157.312,43066291,0,10,2147483647,5.096,40774,0
90,157.353,43066291,4,10,2147483647,5.096,40774,0
91,206.739,43066295,281,10,2147483647,10.632,85058,0
92,254.706,43066576,0,10,2147483647,9.307,74461,0
93,254.928,43066576,0,10,2147483647,9.307,74461,0
94,255.054,43066576,1,10,2147483647,9.307,74461,0
95,255.098,43066577,0,10,2147483647,9.307,74461,0
96,255.15,43066578,0,10,2147483647,8.156,65248,0
