,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,43163036,0,10,2147483647,0.0,0,0
1,8.22,43163037,0,10,2147483647,8.214,65712,0
2,8.26,43163037,37,10,2147483647,8.214,65712,0
3,12.353,43163074,0,10,2147483647,7.697,61577,0
4,12.405,43163074,4,10,2147483647,7.697,61577,0
5,57.656,43163078,135,10,2147483647,12.391,99131,0
6,61.856,1168474916,0,10,2147483647,0.0,0,0
7,66.024,1168474917,0,10,2147483647,4.163,33304,0
8,66.046,1168474917,37,10,2147483647,4.163,33304,0
9,103.545,43163213,0,10,2147483647,11.359,90873,0
10,107.614,43163213,0,10,2147483647,11.359,90873,0
11,107.651,1168474954,7240,10,2147483647,4.152,33222,0
12,107.655,1168482194,7240,10,2147483647,4.152,33222,0
13,111.803,1168489434,1448,10,2147483647,4.152,33216,1
14,111.872,1168474954,1448,8,5,4.161,33294,3
15,112.597,1168490882,1448,7,5,4.279,34235,3
16,112.963,1168492330,1448,5,5,4.581,36654,3
17,113.085,1168493778,1448,5,5,4.687,37500,3
18,115.834,1168495226,1448,5,5,4.605,36843,3
19,116.618,1168496674,2896,5,5,4.466,35729,0
20,117.102,1168499570,2896,5,5,4.362,34900,0
21,119.895,1168502466,2896,6,5,4.324,34595,0
22,120.657,1168505362,2896,6,5,4.288,34308,0
23,121.173,1168508258,2896,6,5,4.261,34090,0
24,123.981,1168511154,2896,7,5,4.238,33911,0
25,124.708,1168514050,2896,7,5,4.215,33722,0
26,125.248,1168516946,2896,7,5,4.197,33581,0
27,125.255,1168519842,1448,7,5,4.197,33581,0
28,128.076,1168521290,2896,7,5,4.183,33464,0
29,128.76,1168524186,2896,8,5,4.166,33331,0
30,129.364,1168527082,2896,8,5,4.159,33279,0
31,132.182,1168529978,2896,8,5,4.504,36039,0
32,132.206,1168532874,2896,8,5,4.459,35678,0
33,132.886,1168535770,2896,9,5,4.37,34965,0
34,133.508,1168538666,2896,9,5,4.34,34724,0
35,133.531,1168541562,1448,9,5,4.318,34550,0
36,136.272,1168543010,1448,9,5,4.29,34320,0
37,136.385,1168544458,2896,9,5,4.255,34040,0
38,136.986,1168547354,2896,9,5,4.241,33933,0
39,137.56,1168550250,4344,10,5,4.215,33725,0
40,137.668,1168554594,2896,10,5,4.188,33507,0
41,140.337,1168557490,1448,10,5,4.172,33382,0
42,141.048,1168558938,4344,10,5,4.132,33059,0
43,141.59,1168563282,4344,10,5,4.113,32904,0
44,141.82,1168567626,4344,11,5,4.12,32967,0
45,141.945,1168571970,1448,11,5,4.14,33123,0
46,144.381,1168573418,1448,11,5,4.128,33026,0
47,145.188,1168574866,1448,11,5,4.129,33037,0
48,145.628,1168576314,4344,11,5,4.161,33294,0
49,145.923,1168580658,4344,11,5,4.151,33210,0
50,146.159,1168585002,4344,12,5,4.181,33452,0
51,146.283,1168589346,1448,12,5,4.2,33607,0
52,148.409,1168590794,1448,12,5,4.179,33432,0
53,149.654,1168592242,2896,12,5,4.155,33240,0
54,149.772,1168595138,2896,12,5,4.14,33122,0
55,150.13,1168598034,4344,12,5,4.131,33049,0
56,150.499,1168602378,5792,13,5,4.162,33299,0
57,152.455,1168608170,2896,13,5,4.166,33332,0
58,153.681,1168611066,1448,13,5,4.148,33191,0
59,154.204,1168612514,5792,13,5,4.117,32938,0
60,154.552,1168618306,5792,13,5,4.102,32818,0
61,156.484,1168624098,5792,14,5,4.12,32967,0
62,157.702,1168629890,2896,14,5,4.099,32792,0
63,158.477,1168632786,5792,14,5,4.116,32930,0
64,158.964,1168638578,5792,14,5,4.172,33378,0
65,160.512,1168644370,1448,14,5,4.154,33234,0
66,160.74,1168645818,5792,15,5,4.153,33231,0
67,162.518,1168651610,4344,15,5,4.113,32909,0
68,162.993,1168655954,5792,15,5,4.116,32932,0
69,164.552,1168661746,5792,15,5,4.117,32941,0
70,164.875,1168667538,5792,16,5,4.1,32806,0
71,166.555,1168673330,2896,16,5,4.11,32880,0
72,167.019,1168676226,5792,16,5,4.088,32706,0
73,168.692,1168682018,4344,16,5,4.117,32942,0
74,169.178,1168686362,5792,16,5,4.22,33763,0
75,169.546,1168692154,5792,17,5,4.331,34648,0
76,170.584,1168697946,1448,17,5,4.292,34343,0
77,171.283,1168699394,7240,17,5,4.207,33658,0
78,172.957,1168706634,1448,17,5,4.214,33714,0
79,173.56,1168708082,7240,17,5,4.269,34157,0
80,174.043,1168715322,7240,18,5,4.327,34621,0
81,175.307,1168722562,4344,18,5,4.328,34629,0
82,177.336,1168726906,7240,18,5,4.296,34368,0
83,177.699,1168734146,4344,18,5,4.221,33768,0
84,178.305,1168738490,7240,18,5,4.214,33715,0
85,179.328,1168745730,5792,19,5,4.238,33911,0
86,181.595,1168751522,4344,19,5,4.224,33795,0
87,182.198,1168755866,7240,19,5,4.387,35101,0
88,182.808,1168763106,7240,19,5,4.435,35484,0
89,183.654,1168770346,7240,20,5,4.402,35216,0
90,183.777,1168777586,2896,20,5,4.407,35261,0
91,185.973,1168780482,1448,20,5,4.403,35231,0
92,186.578,1168781930,7240,20,5,4.384,35078,0
93,187.182,1168789170,7240,20,5,4.373,34991,0
94,187.909,1168796410,7240,20,5,4.328,34629,0
95,188.394,1168803650,7240,21,5,4.403,35229,0
96,190.334,1168810890,1448,21,5,4.398,35186,0
97,191.205,1168812338,8688,21,5,4.264,34115,0
98,192.295,1168821026,8688,21,5,4.267,34139,0
99,192.898,1168829714,7240,21,5,4.403,35228,0
100,195.202,1168836954,7240,22,5,4.563,36511,0
101,195.253,43163213,1,10,2147483647,11.359,90873,0
102,195.927,1168844194,8688,22,5,4.509,36077,0
103,196.895,1168852882,8688,22,5,4.42,35365,0
104,197.502,1168861570,7240,22,5,4.408,35269,0
105,200.045,1168868810,2896,22,5,4.463,35704,0
106,200.59,43163214,0,10,2147483647,10.606,84851,0
107,200.63,43163214,4,10,2147483647,10.606,84851,0
108,245.693,43163218,281,10,2147483647,14.912,119302,0
109,291.628,43163499,0,10,2147483647,13.563,108510,0
110,296.067,43163499,0,10,2147483647,13.563,108510,0
111,296.409,43163499,1,10,2147483647,13.563,108510,0
112,296.458,43163500,0,10,2147483647,13.563,108510,0
113,300.717,43163501,0,10,2147483647,12.405,99240,0
