,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,599371457,0,8,2147483647,0.0,0,0
1,0.191,599371458,0,8,2147483647,0.191,1528,0
2,0.208,599371458,37,8,2147483647,0.191,1528,0
3,0.396,599371495,0,8,2147483647,0.173,1384,0
4,0.436,599371495,4,8,2147483647,0.173,1384,0
5,42.941,599371499,136,8,2147483647,5.463,43711,0
6,43.102,3507441196,0,8,2147483647,0.0,0,0
7,43.167,3507441197,0,8,2147483647,0.066,528,0
8,43.182,3507441197,37,8,2147483647,0.066,528,0
9,86.896,599371635,0,8,2147483647,4.787,38296,0
10,86.952,599371635,0,8,2147483647,4.787,38296,0
11,86.976,3507441234,5792,8,2147483647,0.059,474,0
12,86.985,3507447026,5792,8,2147483647,0.059,474,0
13,87.482,3507441234,1448,5,5,0.172,1377,3
14,87.613,3507452818,1448,5,5,0.227,1823,3
15,87.726,3507454266,1448,5,5,0.291,2335,3
16,87.847,3507455714,1448,5,5,0.363,2905,3
17,87.968,3507457162,1448,5,5,0.44,3524,3
18,88.826,3507458610,2896,5,5,0.598,4785,0
19,89.066,3507461506,2896,5,5,0.741,5933,0
20,89.188,3507464402,2896,6,5,0.8,6402,0
21,89.794,3507467298,2896,6,5,0.826,6611,0
22,90.026,3507470194,2896,6,5,0.846,6772,0
23,90.166,3507473090,2896,7,5,0.863,6911,0
24,91.117,3507475986,4344,7,5,0.983,7871,0
25,91.48,3507480330,4344,7,5,1.085,8681,0
26,91.601,3507484674,1448,7,5,1.128,9031,0
27,92.691,3507486122,4344,7,5,1.239,9916,0
28,93.065,3507490466,4344,7,5,1.313,10509,0
29,93.186,3507494810,1448,7,5,1.346,10770,0
30,94.154,3507496258,4344,7,5,1.347,10776,0
31,94.509,3507500602,4344,7,5,1.345,10764,0
32,94.639,3507504946,1448,7,5,1.358,10871,0
33,95.719,3507506394,2896,7,5,1.394,11153,0
34,96.082,3507509290,4344,7,5,1.45,11605,0
35,96.324,3507513634,2896,7,5,1.507,12063,0
36,97.422,3507516530,1448,7,5,1.532,12256,0
37,97.781,3507517978,4344,7,5,1.585,12686,0
38,98.148,3507522322,4344,7,5,1.642,13137,0
39,99.239,3507526666,1448,7,5,1.663,13309,0
40,99.605,3507528114,4344,7,5,1.688,13506,0
41,99.964,3507532458,4344,7,5,1.704,13638,0
42,101.417,3507536802,2896,7,5,1.763,14110,0
43,101.904,3507539698,4344,7,5,1.818,14547,0
44,102.041,3507544042,2896,7,5,1.85,14805,0
45,103.599,3507546938,2896,7,5,1.892,15136,0
46,103.961,3507549834,4344,7,5,1.917,15337,0
47,104.202,3507554178,2896,7,5,1.947,15581,0
48,105.664,3507557074,2896,7,5,1.962,15697,0
49,105.917,3507559970,2896,7,5,1.961,15689,0
50,106.074,3507562866,1448,7,5,1.976,15812,0
51,106.265,3507564314,2896,7,5,1.987,15897,0
52,108.083,3507567210,2896,7,5,2.041,16328,0
53,108.562,3507570106,4344,7,5,2.136,17091,0
54,108.712,3507574450,2896,7,5,2.173,17390,0
55,110.53,3507577346,2896,7,5,2.207,17656,0
56,110.901,3507580242,4344,7,5,2.221,17774,0
