time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
22:42:53.839085,192.168.0.1:39488,10.0.0.2:5201,0,2250880965,0,8,2147483647,0,42340,0
22:42:53.839090,192.168.0.1:35284,10.0.0.2:5202,0,599371457,0,8,2147483647,0,42340,0
22:42:53.839249,192.168.0.1:39488,10.0.0.2:5201,0,2250880966,3698362380,8,2147483647,1272,42496,0
22:42:53.839271,192.168.0.1:39488,10.0.0.2:5201,37,2250880966,3698362380,8,2147483647,1272,42496,0
22:42:53.839281,192.168.0.1:35284,10.0.0.2:5202,0,599371458,3150869189,8,2147483647,1528,42496,0
22:42:53.839298,192.168.0.1:35284,10.0.0.2:5202,37,599371458,3150869189,8,2147483647,1528,42496,0
22:42:53.839336,192.168.0.1:39488,10.0.0.2:5201,0,2250881003,3698362381,8,2147483647,1171,42496,0
22:42:53.839373,192.168.0.1:39488,10.0.0.2:5201,4,2250881003,3698362381,8,2147483647,1171,42496,0
22:42:53.839486,192.168.0.1:35284,10.0.0.2:5202,0,599371495,3150869190,8,2147483647,1384,42496,0
22:42:53.839526,192.168.0.1:35284,10.0.0.2:5202,4,599371495,3150869190,8,2147483647,1384,42496,0
22:42:53.882031,192.168.0.1:35284,10.0.0.2:5202,136,599371499,3150869190,8,2147483647,43711,42496,0
22:42:53.882045,192.168.0.1:39488,10.0.0.2:5201,135,2250881007,3698362381,8,2147483647,43696,42496,0
22:42:53.882192,192.168.0.1:35294,10.0.0.2:5202,0,3507441196,0,8,2147483647,0,42340,0
22:42:53.882192,192.168.0.1:39492,10.0.0.2:5201,0,1918263069,0,8,2147483647,0,42340,0
22:42:53.882239,192.168.0.1:39492,10.0.0.2:5201,0,1918263070,2830410533,8,2147483647,352,42496,0
22:42:53.882257,192.168.0.1:35294,10.0.0.2:5202,0,3507441197,575127364,8,2147483647,528,42496,0
22:42:53.882265,192.168.0.1:39492,10.0.0.2:5201,37,1918263070,2830410533,8,2147483647,352,42496,0
22:42:53.882272,192.168.0.1:35294,10.0.0.2:5202,37,3507441197,575127364,8,2147483647,528,42496,0
22:42:53.925966,192.168.0.1:39488,10.0.0.2:5201,0,2250881142,3698362382,8,2147483647,38270,42496,0
22:42:53.925986,192.168.0.1:35284,10.0.0.2:5202,0,599371635,3150869191,8,2147483647,38296,42496,0
22:42:53.926039,192.168.0.1:39488,10.0.0.2:5201,0,2250881142,3698362384,8,2147483647,38270,42496,0
22:42:53.926042,192.168.0.1:35284,10.0.0.2:5202,0,599371635,3150869193,8,2147483647,38296,42496,0
22:42:53.926066,192.168.0.1:35294,10.0.0.2:5202,5792,3507441234,575127364,8,2147483647,474,42496,0
22:42:53.926066,192.168.0.1:39492,10.0.0.2:5201,5792,1918263107,2830410533,8,2147483647,346,42496,0
22:42:53.926075,192.168.0.1:35294,10.0.0.2:5202,5792,3507447026,575127364,8,2147483647,474,42496,0
22:42:53.926122,192.168.0.1:39492,10.0.0.2:5201,5792,1918268899,2830410533,8,2147483647,346,42496,0
22:42:53.926223,192.168.0.1:39492,10.0.0.2:5201,1448,1918263107,2830410533,5,4,555,42496,3
22:42:53.926572,192.168.0.1:35294,10.0.0.2:5202,1448,3507441234,575127364,5,5,1377,42496,3
22:42:53.926703,192.168.0.1:35294,10.0.0.2:5202,1448,3507452818,575127364,5,5,1823,42496,3
22:42:53.926816,192.168.0.1:35294,10.0.0.2:5202,1448,3507454266,575127364,5,5,2335,42496,3
22:42:53.926937,192.168.0.1:35294,10.0.0.2:5202,1448,3507455714,575127364,5,5,2905,42496,3
22:42:53.927058,192.168.0.1:35294,10.0.0.2:5202,1448,3507457162,575127364,5,5,3524,42496,3
22:42:53.927299,192.168.0.1:39492,10.0.0.2:5201,1448,1918274691,2830410533,4,4,2527,42496,3
22:42:53.927421,192.168.0.1:39492,10.0.0.2:5201,1448,1918276139,2830410533,4,4,3510,42496,3
22:42:53.927542,192.168.0.1:39492,10.0.0.2:5201,1448,1918277587,2830410533,4,4,4491,42496,3
22:42:53.927916,192.168.0.1:35294,10.0.0.2:5202,2896,3507458610,575127364,5,5,4785,42496,0
22:42:53.928156,192.168.0.1:35294,10.0.0.2:5202,2896,3507461506,575127364,5,5,5933,42496,0
22:42:53.928278,192.168.0.1:35294,10.0.0.2:5202,2896,3507464402,575127364,6,5,6402,42496,0
22:42:53.928392,192.168.0.1:39492,10.0.0.2:5201,2896,1918279035,2830410533,4,4,5406,42496,0
22:42:53.928637,192.168.0.1:39492,10.0.0.2:5201,2896,1918281931,2830410533,5,4,6189,42496,0
22:42:53.928643,192.168.0.1:39492,10.0.0.2:5201,1448,1918284827,2830410533,5,4,6189,42496,0
22:42:53.928884,192.168.0.1:35294,10.0.0.2:5202,2896,3507467298,575127364,6,5,6611,42496,0
22:42:53.929116,192.168.0.1:35294,10.0.0.2:5202,2896,3507470194,575127364,6,5,6772,42496,0
22:42:53.929256,192.168.0.1:35294,10.0.0.2:5202,2896,3507473090,575127364,7,5,6911,42496,0
22:42:53.929611,192.168.0.1:39492,10.0.0.2:5201,2896,1918286275,2830410533,5,4,6913,42496,0
22:42:53.929856,192.168.0.1:39492,10.0.0.2:5201,2896,1918289171,2830410533,5,4,7463,42496,0
22:42:53.929985,192.168.0.1:39492,10.0.0.2:5201,2896,1918292067,2830410533,6,4,7876,42496,0
22:42:53.930207,192.168.0.1:35294,10.0.0.2:5202,4344,3507475986,575127364,7,5,7871,42496,0
22:42:53.930570,192.168.0.1:35294,10.0.0.2:5202,4344,3507480330,575127364,7,5,8681,42496,0
22:42:53.930691,192.168.0.1:35294,10.0.0.2:5202,1448,3507484674,575127364,7,5,9031,42496,0
22:42:53.930815,192.168.0.1:39492,10.0.0.2:5201,1448,1918294963,2830410533,6,4,8095,42496,0
22:42:53.931060,192.168.0.1:39492,10.0.0.2:5201,2896,1918296411,2830410533,6,4,8562,42496,0
22:42:53.931302,192.168.0.1:39492,10.0.0.2:5201,2896,1918299307,2830410533,6,4,9030,42496,0
22:42:53.931781,192.168.0.1:35294,10.0.0.2:5202,4344,3507486122,575127364,7,5,9916,42496,0
22:42:53.932155,192.168.0.1:35294,10.0.0.2:5202,4344,3507490466,575127364,7,5,10509,42496,0
22:42:53.932276,192.168.0.1:35294,10.0.0.2:5202,1448,3507494810,575127364,7,5,10770,42496,0
22:42:53.932412,192.168.0.1:39492,10.0.0.2:5201,4344,1918302203,2830410533,7,4,9757,42496,0
22:42:53.932756,192.168.0.1:39492,10.0.0.2:5201,4344,1918306547,2830410533,7,4,10496,42496,0
22:42:53.932890,192.168.0.1:39492,10.0.0.2:5201,1448,1918310891,2830410533,7,4,10770,42496,0
22:42:53.933244,192.168.0.1:35294,10.0.0.2:5202,4344,3507496258,575127364,7,5,10776,42496,0
22:42:53.933599,192.168.0.1:35294,10.0.0.2:5202,4344,3507500602,575127364,7,5,10764,42496,0
22:42:53.933729,192.168.0.1:35294,10.0.0.2:5202,1448,3507504946,575127364,7,5,10871,42496,0
22:42:53.933968,192.168.0.1:39492,10.0.0.2:5201,4344,1918312339,2830410533,8,4,11077,42496,0
22:42:53.934086,192.168.0.1:39492,10.0.0.2:5201,1448,1918316683,2830410533,8,4,11376,42496,0
22:42:53.934451,192.168.0.1:39492,10.0.0.2:5201,4344,1918318131,2830410533,8,4,11802,42496,0
22:42:53.934569,192.168.0.1:39492,10.0.0.2:5201,1448,1918322475,2830410533,8,4,12006,42496,0
22:42:53.934809,192.168.0.1:35294,10.0.0.2:5202,2896,3507506394,575127364,7,5,11153,42496,0
22:42:53.935172,192.168.0.1:35294,10.0.0.2:5202,4344,3507509290,575127364,7,5,11605,42496,0
22:42:53.935414,192.168.0.1:35294,10.0.0.2:5202,2896,3507513634,575127364,7,5,12063,42496,0
22:42:53.935662,192.168.0.1:39492,10.0.0.2:5201,2896,1918323923,2830410533,8,4,12200,42496,0
22:42:53.935910,192.168.0.1:39492,10.0.0.2:5201,4344,1918326819,2830410533,9,4,12767,42496,0
22:42:53.936284,192.168.0.1:39492,10.0.0.2:5201,4344,1918331163,2830410533,9,4,13112,42496,0
22:42:53.936512,192.168.0.1:35294,10.0.0.2:5202,1448,3507516530,575127364,7,5,12256,42496,0
22:42:53.936871,192.168.0.1:35294,10.0.0.2:5202,4344,3507517978,575127364,7,5,12686,42496,0
22:42:53.937238,192.168.0.1:35294,10.0.0.2:5202,4344,3507522322,575127364,7,5,13137,42496,0
22:42:53.937367,192.168.0.1:39492,10.0.0.2:5201,2896,1918335507,2830410533,9,4,14268,42496,0
22:42:53.937482,192.168.0.1:39492,10.0.0.2:5201,1448,1918338403,2830410533,9,4,14304,42496,0
22:42:53.937848,192.168.0.1:39492,10.0.0.2:5201,5792,1918339851,2830410533,10,4,14474,42496,0
22:42:53.938210,192.168.0.1:39492,10.0.0.2:5201,4344,1918345643,2830410533,10,4,14588,42496,0
22:42:53.938329,192.168.0.1:35294,10.0.0.2:5202,1448,3507526666,575127364,7,5,13309,42496,0
22:42:53.938695,192.168.0.1:35294,10.0.0.2:5202,4344,3507528114,575127364,7,5,13506,42496,0
22:42:53.939054,192.168.0.1:35294,10.0.0.2:5202,4344,3507532458,575127364,7,5,13638,42496,0
22:42:53.939298,192.168.0.1:39492,10.0.0.2:5201,2896,1918349987,2830410533,10,4,14695,42496,0
22:42:53.939785,192.168.0.1:39492,10.0.0.2:5201,7240,1918352883,2830410533,11,4,14988,42496,0
22:42:53.940264,192.168.0.1:39492,10.0.0.2:5201,5792,1918360123,2830410533,11,4,15362,42496,0
22:42:53.940507,192.168.0.1:35294,10.0.0.2:5202,2896,3507536802,575127364,7,5,14110,42496,0
22:42:53.940994,192.168.0.1:35294,10.0.0.2:5202,4344,3507539698,575127364,7,5,14547,42496,0
22:42:53.941131,192.168.0.1:35294,10.0.0.2:5202,2896,3507544042,575127364,7,5,14805,42496,0
22:42:53.941390,192.168.0.1:39492,10.0.0.2:5201,2896,1918365915,2830410533,11,4,15531,42496,0
22:42:53.941854,192.168.0.1:39492,10.0.0.2:5201,5792,1918368811,2830410533,11,4,15547,42496,0
22:42:53.942209,192.168.0.1:39492,10.0.0.2:5201,5792,1918374603,2830410533,12,4,15771,42496,0
22:42:53.942689,192.168.0.1:35294,10.0.0.2:5202,2896,3507546938,575127364,7,5,15136,42496,0
