,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,4037824800,0,8,2147483647,0.0,0,0
1,0.095,4037824801,0,8,2147483647,0.095,760,0
2,0.12,4037824801,37,8,2147483647,0.095,760,0
3,0.16,4037824838,0,8,2147483647,0.085,687,0
4,0.188,4037824838,4,8,2147483647,0.085,687,0
5,43.801,4037824842,135,8,2147483647,5.526,44211,0
6,43.941,1785497885,0,8,2147483647,0.0,0,0
7,44.011,1785497886,0,8,2147483647,0.07,560,0
8,44.022,1785497886,37,8,2147483647,0.07,560,0
9,87.755,4037824977,0,8,2147483647,4.84,38726,0
10,87.818,4037824977,0,8,2147483647,4.84,38726,0
11,87.842,1785497923,5792,8,2147483647,0.066,528,0
12,87.893,1785503715,5792,8,2147483647,0.066,528,0
13,87.985,1785497923,1448,5,4,0.077,617,3
14,89.071,1785509507,1448,4,4,0.324,2596,3
15,89.197,1785510955,1448,4,4,0.448,3586,3
16,89.314,1785512403,1448,4,4,0.571,4569,3
17,90.169,1785513851,2896,4,4,0.683,5470,0
18,90.407,1785516747,2896,5,4,0.779,6238,0
19,90.413,1785519643,1448,5,4,0.779,6238,0
20,91.377,1785521091,2896,5,4,0.866,6933,0
21,91.618,1785523987,2896,5,4,0.934,7472,0
22,91.74,1785526883,2896,6,4,0.983,7869,0
23,92.586,1785529779,1448,6,4,1.011,8095,0
24,92.829,1785531227,2896,6,4,1.071,8573,0
25,93.072,1785534123,2896,6,4,1.132,9062,0
26,94.161,1785537019,4344,7,4,1.223,9784,0
27,94.525,1785541363,4344,7,4,1.312,10498,0
28,94.646,1785545707,1448,7,4,1.345,10760,0
29,95.736,1785547155,4344,8,4,1.385,11083,0
30,95.86,1785551499,1448,8,4,1.424,11396,0
31,96.224,1785552947,4344,8,4,1.478,11825,0
32,96.342,1785557291,1448,8,4,1.505,12042,0
33,97.435,1785558739,2896,8,4,1.529,12235,0
34,97.677,1785561635,4344,9,4,1.597,12776,0
35,98.04,1785565979,4344,9,4,1.634,13079,0
36,99.38,1785570323,2896,9,4,1.81,14481,0
37,99.518,1785573219,1448,9,4,1.843,14751,0
38,99.905,1785574667,5792,10,4,1.918,15346,0
39,100.229,1785580459,4344,10,4,1.968,15748,0
40,101.567,1785584803,2896,10,4,1.995,15966,0
41,102.049,1785587699,7240,11,4,2.046,16373,0
42,102.521,1785594939,5792,11,4,2.112,16896,0
43,103.992,1785600731,2896,11,4,2.15,17207,0
44,104.474,1785603627,5792,11,4,2.188,17511,0
45,104.823,1785609419,5792,12,4,2.242,17942,0
46,105.067,1785615211,2896,12,4,2.28,18244,0
47,106.653,1785618107,2896,12,4,2.327,18623,0
48,107.146,1785621003,5792,12,4,2.387,19099,0
49,107.609,1785626795,7240,13,4,2.454,19633,0
50,107.898,1785634035,2896,13,4,2.501,20008,0
51,109.698,1785636931,2896,13,4,2.568,20550,0
52,110.404,1785639827,8688,13,4,2.669,21356,0
53,111.016,1785648515,8688,14,4,2.813,22504,0
54,112.713,1785657203,2896,14,4,2.838,22704,0
55,113.423,1785660099,8688,14,4,2.824,22599,0
56,113.906,1785668787,7240,15,4,2.813,22509,0
57,116.11,1785676027,5792,15,4,2.921,23369,0
58,116.816,1785681819,8688,15,4,3.006,24053,0
59,117.422,1785690507,8688,16,4,3.126,25010,0
60,119.485,1785699195,2896,16,4,3.157,25257,0
61,120.205,1785702091,8688,16,4,3.228,25830,0
62,120.455,1785710779,2896,16,4,3.28,26240,0
63,121.176,1785713675,10136,17,4,3.365,26921,0
