,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,836788969,0,10,2147483647,0.0,0,0
1,0.14,836788970,0,10,2147483647,0.125,1000,0
2,0.153,836788970,37,10,2147483647,0.125,1000,0
3,0.205,836789007,0,10,2147483647,0.113,908,0
4,0.231,836789007,4,10,2147483647,0.113,908,0
5,41.852,836789011,136,10,2147483647,5.3,42403,0
6,42.187,2483036724,0,10,2147483647,0.0,0,0
7,42.275,2483036725,0,10,2147483647,0.076,608,0
8,42.306,2483036725,37,10,2147483647,0.076,608,0
9,85.758,836789147,0,10,2147483647,4.647,37179,0
10,85.846,836789147,0,10,2147483647,4.647,37179,0
11,85.894,2483036762,7240,10,2147483647,0.07,562,0
12,85.903,2483044002,7240,10,2147483647,0.07,562,0
13,86.504,2483036762,1448,7,7,0.212,1703,3
14,86.645,2483051242,1448,7,7,0.279,2239,3
15,86.753,2483052690,1448,7,7,0.35,2807,3
16,86.873,2483054138,1448,7,7,0.428,3425,3
17,87.016,2483055586,1448,7,7,0.512,4103,3
18,87.148,2483057034,1448,7,7,0.603,4829,3
19,87.254,2483058482,1448,7,7,0.696,5571,3
20,88.328,2483059930,4344,7,7,1.025,8202,0
21,88.691,2483064274,4344,7,7,1.2,9602,0
22,89.552,2483068618,4344,8,7,1.336,10694,0
23,90.023,2483072962,5792,8,7,1.348,10787,0
24,90.148,2483078754,1448,8,7,1.361,10892,0
25,91.233,2483080202,4344,8,7,1.43,11446,0
26,91.596,2483084546,4344,8,7,1.441,11530,0
27,91.839,2483088890,2896,8,7,1.499,11999,0
28,92.93,2483091786,2896,8,7,1.532,12258,0
29,93.304,2483094682,4344,8,7,1.586,12691,0
30,93.661,2483099026,4344,8,7,1.65,13207,0
31,94.748,2483103370,1448,8,7,1.671,13369,0
32,95.108,2483104818,4344,8,7,1.714,13713,0
33,95.472,2483109162,4344,8,7,1.743,13945,0
34,95.595,2483113506,1448,8,7,1.766,14131,0
35,96.818,2483114954,1448,8,7,1.803,14430,0
36,97.171,2483116402,4344,8,7,1.852,14820,0
37,97.532,2483120746,4344,8,7,1.884,15073,0
38,97.657,2483125090,1448,8,7,1.906,15248,0
39,98.99,2483126538,2896,9,7,1.938,15507,0
40,99.356,2483129434,5792,10,7,1.982,15859,0
41,99.836,2483135226,7240,11,7,2.032,16260,0
42,101.184,2483142466,1448,11,7,2.051,16414,0
43,101.535,2483143914,5792,12,7,2.093,16745,0
44,102.027,2483149706,5792,12,7,2.151,17209,0
45,103.969,2483155498,5792,12,7,2.314,18516,0
46,104.446,2483161290,5792,12,7,2.495,19964,0
47,104.928,2483167082,5792,12,7,2.568,20547,0
48,106.399,2483172874,2896,12,7,2.55,20400,0
49,106.871,2483175770,5792,12,7,2.545,20366,0
50,107.351,2483181562,5792,12,7,2.542,20341,0
