,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,26440444,0,10,2147483647,0.0,0,0
1,7.701,26440445,0,10,2147483647,7.7,61600,0
2,7.723,26440445,37,10,2147483647,7.7,61600,0
3,11.822,26440482,0,10,2147483647,7.245,57964,0
4,11.884,26440482,4,10,2147483647,7.245,57964,0
5,56.702,26440486,136,10,2147483647,11.942,95538,0
6,60.932,4236863653,0,10,2147483647,0.0,0,0
7,65.104,4236863654,0,10,2147483647,4.172,33376,0
8,65.116,4236863654,37,10,2147483647,4.172,33376,0
9,102.667,26440622,0,10,2147483647,10.965,87721,0
10,106.759,26440622,0,10,2147483647,10.965,87721,0
11,106.783,4236863691,7240,10,2147483647,4.158,33267,0
12,106.789,4236870931,7240,10,2147483647,4.158,33267,0
13,110.852,4236878171,1448,10,2147483647,4.146,33171,1
14,110.933,4236863691,1448,8,7,4.14,33120,3
15,111.66,4236879619,1448,7,7,4.245,33965,3
16,111.781,4236881067,1448,7,7,4.338,34711,3
17,111.913,4236882515,1448,7,7,4.436,35495,3
18,112.027,4236883963,1448,7,7,4.537,36296,3
19,112.147,4236885411,1448,7,7,4.639,37115,3
20,114.884,4236886859,1448,7,7,4.563,36506,3
21,115.684,4236888307,2896,7,7,4.434,35474,0
22,115.935,4236891203,2896,7,7,4.337,34701,0
23,118.908,4236894099,2896,8,7,4.606,36848,0
24,118.912,4236896995,2896,8,7,4.606,36848,0
25,119.771,4236899891,2896,8,7,4.54,36326,0
26,119.969,4236902787,2896,8,7,4.477,35819,0
27,122.945,4236905683,2896,8,7,4.422,35377,0
28,123.172,4236908579,2896,8,7,4.402,35217,0
29,123.914,4236911475,2896,8,7,4.368,34945,0
30,124.059,4236914371,2896,8,7,4.333,34666,0
31,127.031,4236917267,2896,8,7,4.302,34416,0
32,127.212,4236920163,2896,8,7,4.269,34153,0
33,128.059,4236923059,2896,8,7,4.251,34014,0
34,128.245,4236925955,2896,8,7,4.243,33947,0
35,131.176,4236928851,2896,8,7,4.231,33848,0
36,131.339,4236931747,2896,8,7,4.195,33564,0
37,132.181,4236934643,2896,8,7,4.177,33422,0
38,132.372,4236937539,2896,8,7,4.154,33236,0
39,135.271,4236940435,1448,8,7,4.146,33174,0
40,135.277,4236941883,1448,8,7,4.141,33129,0
41,135.47,4236943331,2896,8,7,4.126,33013,0
42,136.31,4236946227,2896,8,7,4.127,33016,0
43,136.471,4236949123,2896,8,7,4.112,32897,0
44,139.361,4236952019,1448,8,7,4.109,32874,0
45,139.499,4236953467,2896,8,7,4.097,32777,0
46,140.372,4236956363,2896,8,7,4.093,32747,0
47,140.5,4236959259,2896,8,7,4.082,32662,0
48,140.595,4236962155,1448,8,7,4.087,32703,0
49,143.445,4236963603,1448,8,7,4.087,32699,0
50,143.531,4236965051,2896,8,7,4.073,32591,0
51,144.461,4236967947,2896,8,7,4.077,32616,0
52,144.667,4236970843,2896,8,7,4.084,32675,0
53,144.788,4236973739,1448,8,7,4.097,32783,0
54,147.538,4236975187,1448,8,7,4.097,32777,0
55,147.598,4236976635,2896,8,7,4.085,32687,0
56,148.558,4236979531,2896,8,7,4.088,32705,0
57,148.722,4236982427,2896,8,7,4.076,32614,0
58,148.846,4236985323,1448,8,7,4.074,32596,0
59,151.655,4236986771,2896,9,7,4.079,32638,0
60,151.711,4236989667,4344,10,7,4.082,32657,0
61,152.699,4236994011,4344,11,7,4.095,32765,0
62,152.779,4236998355,2896,12,7,4.087,32696,0
63,152.968,4237001251,4344,13,7,4.094,32753,0
64,155.751,4237005595,1448,13,7,4.094,32754,0
65,156.096,4237007043,5792,13,7,4.154,33238,0
66,156.975,4237012835,5792,13,7,4.141,33134,0
67,157.339,4237018627,4344,13,7,4.2,33603,0
68,157.462,4237022971,1448,13,7,4.236,33895,0
69,159.773,4237024419,1448,13,7,4.209,33679,0
70,160.354,4237025867,4344,13,7,4.175,33406,0
71,161.111,4237030211,5792,13,7,4.14,33122,0
72,161.597,4237036003,5792,13,7,4.155,33242,0
73,161.73,4237041795,1448,13,7,4.169,33354,0
74,163.796,4237043243,1448,13,7,4.15,33207,0
75,165.138,4237044691,5792,13,7,4.111,32890,0
76,165.638,4237050483,5792,13,7,4.116,32928,0
77,166.019,4237056275,5792,13,7,4.152,33217,0
78,167.817,4237062067,1448,13,7,4.135,33084,0
79,169.166,4237063515,1448,13,7,4.122,32976,0
80,169.193,4237064963,1448,13,7,4.113,32908,0
81,169.668,4237066411,5792,13,7,4.109,32879,0
82,170.141,4237072203,5792,13,7,4.118,32951,0
83,170.409,4237077995,2896,13,7,4.163,33305,0
84,172.08,4237080891,1448,13,7,4.175,33404,0
85,173.188,4237082339,1448,13,7,4.156,33251,0
86,173.804,4237083787,5792,13,7,4.115,32920,0
87,174.289,4237089579,5792,13,7,4.113,32905,0
88,176.591,4237095371,4344,13,7,4.191,33529,0
89,177.833,4237099715,4344,13,7,4.152,33216,0
90,178.316,4237104059,5792,13,7,4.137,33100,0
91,178.553,4237109851,4344,13,7,4.145,33162,0
92,180.977,4237114195,1448,13,7,4.175,33401,0
93,181.861,4237115643,4344,13,7,4.237,33896,0
94,182.346,4237119987,4344,13,7,4.181,33455,0
95,182.699,4237124331,5792,13,7,4.171,33375,0
96,182.944,4237130123,2896,13,7,4.209,33678,0
97,185.374,4237133019,1448,13,7,4.233,33864,0
98,186.0,4237134467,4344,13,7,4.178,33429,0
99,186.724,4237138811,5792,14,7,4.127,33023,0
