,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,3633134067,0,10,2147483647,0.0,0,0
1,8.223,3633134068,0,10,2147483647,8.215,65720,0
2,8.257,3633134068,37,10,2147483647,8.215,65720,0
3,12.343,3633134105,0,10,2147483647,7.696,61575,0
4,12.418,3633134105,4,10,2147483647,7.696,61575,0
5,57.223,3633134109,135,10,2147483647,12.334,98679,0
6,61.466,2364302705,0,10,2147483647,0.0,0,0
7,65.627,2364302706,0,10,2147483647,4.156,33248,0
8,65.65,2364302706,37,10,2147483647,4.156,33248,0
9,103.15,3633134244,0,10,2147483647,11.31,90483,0
10,107.283,3633134244,0,10,2147483647,11.31,90483,0
11,107.317,2364302743,7240,10,2147483647,4.143,33151,0
12,107.324,2364309983,7240,10,2147483647,4.143,33151,0
13,111.712,2364317223,1448,10,2147483647,4.175,33401,1
14,111.95,2364302743,1448,8,5,4.269,34156,3
15,112.8,2364318671,1448,7,5,4.473,35788,3
16,113.163,2364320119,1448,5,5,4.888,39107,3
17,113.287,2364321567,1448,5,5,5.022,40180,3
18,115.734,2364323015,1448,5,5,4.897,39180,3
19,116.822,2364324463,2896,5,5,4.689,37519,0
20,117.307,2364327359,2896,5,5,4.537,36301,0
21,119.841,2364330255,2896,6,5,4.483,35870,0
22,120.892,2364333151,2896,6,5,4.432,35456,0
23,121.335,2364336047,2896,6,5,4.381,35050,0
24,123.946,2364338943,2896,7,5,4.346,34773,0
25,124.977,2364341839,2896,7,5,4.313,34509,0
26,125.503,2364344735,2896,7,5,4.295,34363,0
27,125.513,2364347631,1448,7,5,4.295,34363,0
28,128.09,2364349079,2896,7,5,4.276,34209,0
29,129.118,2364351975,2896,8,5,4.257,34059,0
30,129.655,2364354871,2896,8,5,4.244,33953,0
31,129.677,2364357767,2896,8,5,4.226,33809,0
32,132.188,2364360663,1448,8,5,4.21,33680,0
33,133.24,2364362111,2896,8,5,4.187,33499,0
34,133.258,2364365007,2896,9,5,4.181,33452,0
35,133.768,2364367903,2896,9,5,4.165,33321,0
36,133.94,2364370799,2896,9,5,4.174,33398,0
37,136.294,2364373695,1448,9,5,4.166,33329,0
38,137.34,2364375143,1448,9,5,4.157,33262,0
39,137.405,2364376591,2896,9,5,4.15,33206,0
40,137.594,2364379487,2896,10,5,4.173,33390,0
41,137.961,2364382383,4344,10,5,4.14,33127,0
42,138.049,2364386727,1448,10,5,4.136,33095,0
43,140.412,2364388175,1448,10,5,4.134,33076,0
44,141.427,2364389623,1448,10,5,4.128,33027,0
45,141.651,2364391071,4344,10,5,4.108,32868,0
46,142.017,2364395415,4344,11,5,4.107,32860,0
47,142.246,2364399759,4344,11,5,4.12,32967,0
48,144.46,2364404103,1448,11,5,4.111,32894,0
49,145.461,2364405551,1448,11,5,4.102,32816,0
50,145.69,2364406999,2896,11,5,4.087,32697,0
51,146.048,2364409895,4344,12,5,4.08,32642,0
52,146.292,2364414239,4344,12,5,4.083,32670,0
53,148.482,2364418583,4344,12,5,4.106,32853,0
54,149.5,2364422927,1448,12,5,4.098,32785,0
55,150.126,2364424375,4344,12,5,4.082,32661,0
56,150.333,2364428719,5792,13,5,4.086,32694,0
57,152.507,2364434511,4344,13,5,4.107,32863,0
58,153.613,2364438855,4344,13,5,4.104,32834,0
59,154.428,2364443199,5792,13,5,4.119,32954,0
60,154.803,2364448991,5792,14,5,4.196,33573,0
61,156.75,2364454783,1448,14,5,4.202,33619,0
62,158.115,2364456231,4344,14,5,4.286,34292,0
63,158.6,2364460575,5792,14,5,4.318,34546,0
64,158.722,2364466367,1448,14,5,4.315,34521,0
65,158.979,2364467815,2896,14,5,4.306,34453,0
66,159.326,2364470711,5792,15,5,4.341,34734,0
67,161.021,2364476503,1448,15,5,4.332,34663,0
68,162.376,2364477951,1448,15,5,4.323,34591,0
69,162.856,2364479399,5792,15,5,4.316,34531,0
70,163.342,2364485191,5792,15,5,4.365,34924,0
71,163.825,2364490983,5792,15,5,4.383,35071,0
72,165.156,2364496775,4344,16,5,4.378,35031,0
73,166.642,2364501119,1448,16,5,4.364,34917,0
74,167.125,2364502567,5792,16,5,4.268,34151,0
75,167.611,2364508359,5792,16,5,4.212,33699,0
76,168.093,2364514151,5792,16,5,4.178,33425,0
77,169.184,2364519943,1448,16,5,4.159,33274,0
78,171.045,2364521391,5792,17,5,4.175,33403,0
79,171.645,2364527183,7240,17,5,4.179,33439,0
80,171.767,2364534423,1448,17,5,4.176,33415,0
81,172.37,2364535871,7240,17,5,4.199,33597,0
82,175.307,2364543111,4344,17,5,4.207,33656,0
83,175.793,2364547455,7240,18,5,4.289,34313,0
84,176.401,2364554695,7240,18,5,4.397,35182,0
85,177.003,2364561935,7240,18,5,4.41,35281,0
86,179.335,2364569175,1448,18,5,4.362,34898,0
87,179.818,2364570623,7240,19,5,4.234,33876,0
88,180.429,2364577863,7240,19,5,4.194,33558,0
89,181.027,2364585103,7240,19,5,4.195,33564,0
90,181.409,2364592343,4344,19,5,4.229,33832,0
91,183.6,2364596687,1448,19,5,4.233,33866,0
92,183.847,2364598135,2896,19,5,4.207,33660,0
93,184.459,2364601031,7240,20,5,4.212,33703,0
94,185.054,2364608271,7240,20,5,4.215,33722,0
95,185.675,2364615511,7240,20,5,4.25,34002,0
96,188.017,2364622751,5792,20,5,4.285,34283,0
97,188.742,2364628543,8688,21,5,4.254,34039,0
98,189.458,2364637231,8688,21,5,4.271,34172,0
99,190.093,2364645919,7240,21,5,4.269,34153,0
100,192.875,2364653159,2896,21,5,4.342,34741,0
101,193.601,2364656055,7240,21,5,4.515,36124,0
102,193.845,2364663295,5792,22,5,4.588,36710,0
103,194.572,2364669087,7240,22,5,4.689,37514,0
104,195.071,2364676327,7240,22,5,4.731,37851,0
105,195.168,2364683567,1448,22,5,4.774,38193,0
106,197.368,2364685015,2896,22,5,4.739,37913,0
107,198.007,2364687911,7240,22,5,4.583,36668,0
108,198.722,2364695151,8688,23,5,4.517,36138,0
109,198.8,3633134244,1,10,2147483647,11.31,90483,0
110,199.33,2364703839,8688,23,5,4.472,35778,0
111,202.478,2364712527,7240,23,5,4.846,38775,0
112,203.08,2364719767,7240,23,5,4.909,39275,0
113,203.443,2364727007,4344,23,5,4.918,39344,0
114,204.143,3633134245,0,10,2147483647,10.564,84516,0
115,204.191,3633134245,4,10,2147483647,10.564,84516,0
116,249.422,3633134249,280,10,2147483647,14.896,119170,0
117,295.216,3633134529,0,10,2147483647,13.583,108670,0
118,299.686,3633134529,0,10,2147483647,13.583,108670,0
119,300.034,3633134529,1,10,2147483647,13.583,108670,0
120,300.08,3633134530,0,10,2147483647,13.583,108670,0
121,304.724,3633134531,0,10,2147483647,12.432,99457,0
