,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,1248640841,0,10,2147483647,0.0,0,0
1,0.06,1248640842,0,10,2147483647,0.05,400,0
2,0.083,1248640842,37,10,2147483647,0.05,400,0
3,0.119,1248640879,0,10,2147483647,0.046,368,0
4,0.148,1248640879,4,10,2147483647,0.046,368,0
5,45.318,1248640883,136,10,2147483647,5.684,45478,0
6,45.534,4034982831,0,10,2147483647,0.0,0,0
7,45.583,4034982832,0,10,2147483647,0.043,344,0
8,45.598,4034982832,37,10,2147483647,0.043,344,0
9,89.228,1248641019,0,10,2147483647,4.986,39890,0
10,89.295,1248641019,0,10,2147483647,4.986,39890,0
11,89.334,4034982869,7240,10,2147483647,0.041,328,0
12,89.413,4034990109,7240,10,2147483647,0.041,328,0
13,89.493,4034982869,1448,7,7,0.078,628,3
14,89.61,4034997349,1448,7,7,0.102,823,3
15,90.814,4034998797,1448,7,7,0.264,2118,3
16,90.953,4035000245,1448,7,7,0.422,3378,3
17,91.06,4035001693,1448,7,7,0.574,4599,3
18,91.199,4035003141,1448,7,7,0.725,5807,3
19,91.302,4035004589,1448,7,7,0.87,6967,3
20,92.273,4035006037,4344,7,7,1.168,9344,0
21,92.685,4035010381,4344,7,7,1.265,10120,0
22,93.618,4035014725,4344,8,7,1.394,11152,0
23,93.968,4035019069,4344,8,7,1.405,11241,0
24,94.205,4035023413,2896,8,7,1.418,11351,0
25,95.305,4035026309,4344,9,7,1.466,11735,0
26,95.657,4035030653,4344,9,7,1.539,12314,0
27,96.026,4035034997,5792,10,7,1.618,12951,0
28,97.117,4035040789,1448,10,7,1.642,13140,0
29,97.599,4035042237,5792,10,7,1.762,14096,0
30,98.083,4035048029,5792,10,7,1.848,14787,0
31,99.416,4035053821,2896,10,7,1.94,15526,0
32,99.899,4035056717,5792,10,7,2.024,16199,0
33,100.387,4035062509,5792,10,7,2.074,16594,0
34,101.72,4035068301,1448,10,7,2.102,16818,0
35,102.201,4035069749,5792,10,7,2.158,17265,0
36,102.806,4035075541,7240,10,7,2.219,17756,0
37,104.018,4035082781,1448,10,7,2.229,17832,0
38,104.504,4035084229,5792,10,7,2.219,17757,0
39,104.99,4035090021,5792,10,7,2.184,17473,0
40,106.69,4035095813,5792,11,7,2.257,18063,0
41,107.049,4035101605,4344,11,7,2.311,18491,0
42,107.532,4035105949,5792,11,7,2.338,18710,0
43,108.867,4035111741,4344,12,7,2.318,18546,0
44,109.359,4035116085,5792,12,7,2.327,18618,0
45,109.972,4035121877,7240,12,7,2.337,18702,0
46,111.775,4035129117,2896,12,7,2.408,19268,0
47,112.388,4035132013,7240,12,7,2.588,20709,0
48,112.864,4035139253,5792,12,7,2.633,21065,0
49,112.988,4035145045,1448,12,7,2.68,21445,0
50,114.931,4035146493,2896,12,7,2.739,21913,0
51,115.41,4035149389,5792,12,7,2.779,22232,0
52,116.013,4035155181,7240,12,7,2.873,22991,0
53,118.006,4035162421,2896,12,7,3.14,25124,0
54,118.57,4035165317,7240,12,7,3.118,24949,0
55,119.038,4035172557,5792,12,7,3.07,24567,0
56,119.167,4035178349,1448,12,7,3.081,24648,0
57,120.979,4035179797,2896,12,7,3.067,24539,0
58,121.264,4035182693,4344,13,7,3.016,24134,0
59,121.858,4035187037,7240,13,7,2.98,23847,0
60,124.402,4035194277,5792,13,7,3.268,26151,0
61,124.865,4035200069,7240,14,7,3.358,26864,0
62,125.495,4035207309,7240,14,7,3.396,27174,0
63,127.768,4035214549,2896,14,7,3.392,27139,0
64,128.492,4035217445,8688,14,7,3.44,27526,0
65,129.097,4035226133,7240,14,7,3.481,27848,0
66,129.226,4035233373,1448,14,7,3.511,28091,0
67,131.788,4035234821,2896,14,7,3.574,28594,0
68,132.507,4035237717,8688,14,7,3.641,29133,0
69,132.981,4035246405,5792,14,7,3.672,29382,0
70,135.316,4035252197,5792,15,7,4.008,32067,0
71,135.43,4035257989,1448,15,7,3.958,31671,0
72,136.122,4035259437,8688,15,7,3.772,30177,0
73,136.609,4035268125,5792,15,7,3.712,29697,0
74,139.288,4035273917,2896,15,7,3.743,29951,0
75,140.02,4035276813,8688,15,7,3.869,30958,0
76,140.611,4035285501,7240,15,7,3.952,31621,0
77,140.846,4035292741,2896,15,7,3.987,31902,0
78,143.044,4035295637,4344,16,7,3.957,31662,0
79,143.748,4035299981,8688,16,7,3.81,30481,0
80,144.596,4035308669,11584,17,7,3.74,29922,0
81,147.534,4035320253,2896,17,7,3.832,30657,0
82,147.899,4035323149,1448,17,7,3.959,31672,0
83,148.366,4035324597,8688,17,7,4.108,32864,0
84,149.077,4035333285,8688,17,7,4.159,33277,0
85,149.339,4035341973,2896,17,7,4.231,33854,0
86,152.007,4035344869,2896,17,7,4.261,34089,0
87,152.713,4035347765,8688,17,7,4.261,34093,0
88,153.572,4035356453,10136,17,7,4.282,34261,0
89,153.816,4035366589,2896,17,7,4.306,34451,0
90,156.958,4035369485,2896,17,7,4.386,35091,0
