,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,3465006426,0,10,2147483647,0.0,0,0
1,0.096,3465006427,0,10,2147483647,0.093,744,0
2,0.129,3465006427,37,10,2147483647,0.093,744,0
3,0.18,3465006464,0,10,2147483647,0.084,676,0
4,0.209,3465006464,4,10,2147483647,0.084,676,0
5,45.585,3465006468,135,10,2147483647,5.746,45968,0
6,45.75,435949369,0,10,2147483647,0.0,0,0
7,45.824,435949370,0,10,2147483647,0.073,584,0
8,45.848,435949370,37,10,2147483647,0.073,584,0
9,89.418,3465006603,0,10,2147483647,5.033,40269,0
10,89.508,3465006603,0,10,2147483647,5.033,40269,0
11,89.55,435949407,7240,10,2147483647,0.066,528,0
12,89.559,435956647,7240,10,2147483647,0.066,528,0
13,90.179,435949407,1448,7,5,0.217,1738,3
14,90.542,435963887,1448,5,5,0.434,3479,3
15,90.663,435965335,1448,5,5,0.518,4149,3
16,90.786,435966783,1448,5,5,0.607,4858,3
17,90.907,435968231,1448,5,5,0.699,5598,3
18,91.996,435969679,2896,5,5,0.936,7490,0
19,92.242,435972575,2896,5,5,1.058,8469,0
20,92.365,435975471,2896,6,5,1.108,8867,0
21,93.249,435978367,2896,6,5,1.126,9010,0
22,93.47,435981263,2896,6,5,1.138,9110,0
23,93.696,435984159,4344,7,5,1.162,9303,0
24,94.811,435988503,4344,7,5,1.222,9780,0
25,95.147,435992847,4344,7,5,1.283,10265,0
26,95.268,435997191,2896,8,5,1.319,10553,0
27,96.369,436000087,1448,8,5,1.348,10791,0
28,96.738,436001535,4344,8,5,1.459,11679,0
29,96.844,436005879,1448,8,5,1.489,11917,0
30,97.207,436007327,5792,9,5,1.613,12910,0
31,98.54,436013119,1448,9,5,1.683,13468,0
32,98.902,436014567,4344,9,5,1.806,14449,0
33,99.265,436018911,4344,9,5,1.887,15100,0
34,99.508,436023255,4344,10,5,1.971,15768,0
35,100.733,436027599,1448,10,5,1.998,15987,0
36,101.204,436029047,5792,10,5,2.011,16094,0
37,101.69,436034839,5792,10,5,2.059,16473,0
38,103.147,436040631,4344,11,5,2.129,17037,0
39,103.624,436044975,5792,11,5,2.184,17475,0
40,104.108,436050767,5792,11,5,2.215,17722,0
41,105.453,436056559,1448,11,5,2.226,17811,0
42,105.804,436058007,5792,12,5,2.274,18192,0
43,106.288,436063799,5792,12,5,2.309,18478,0
44,107.87,436069591,5792,12,5,2.358,18868,0
45,108.347,436075383,7240,13,5,2.368,18946,0
46,108.852,436082623,5792,13,5,2.38,19044,0
47,110.416,436088415,2896,13,5,2.4,19207,0
48,111.137,436091311,10136,14,5,2.501,20015,0
49,111.753,436101447,7240,14,5,2.608,20868,0
50,113.469,436108687,2896,14,5,2.661,21295,0
51,114.168,436111583,10136,15,5,2.71,21686,0
52,114.773,436121719,7240,15,5,2.801,22409,0
53,116.591,436128959,4344,15,5,2.879,23033,0
54,116.831,436133303,2896,15,5,2.852,22816,0
55,117.087,436136199,2896,15,5,2.858,22867,0
56,117.681,436139095,8688,16,5,2.94,23524,0
57,119.619,436147783,7240,16,5,3.015,24124,0
58,120.461,436155023,10136,16,5,3.022,24181,0
59,120.946,436165159,7240,17,5,3.053,24424,0
60,122.65,436172399,2896,17,5,3.05,24400,0
61,123.493,436175295,10136,17,5,3.07,24560,0
62,124.351,436185431,11584,18,5,3.168,25351,0
63,125.916,436197015,4344,18,5,3.221,25773,0
64,126.155,436201359,2896,18,5,3.151,25213,0
65,127.002,436204255,10136,18,5,3.08,24645,0
66,127.742,436214391,10136,19,5,3.109,24873,0
67,129.683,436224527,2896,19,5,3.191,25528,0
68,130.521,436227423,10136,19,5,3.366,26928,0
69,131.376,436237559,10136,19,5,3.484,27878,0
70,133.678,436247695,8688,20,5,3.639,29116,0
71,134.549,436256383,10136,20,5,3.691,29532,0
72,134.757,436266519,2896,20,5,3.652,29221,0
73,135.377,436269415,7240,20,5,3.715,29726,0
74,137.063,436276655,2896,20,5,3.674,29394,0
75,137.78,436279551,10136,21,5,3.634,29072,0
76,138.63,436289687,10136,21,5,3.682,29461,0
77,141.302,436299823,10136,21,5,3.763,30110,0
78,142.145,436309959,11584,22,5,3.913,31306,0
79,143.039,436321543,10136,22,5,4.005,32043,0
80,145.051,436331679,2896,22,5,3.973,31786,0
81,146.141,436334575,14480,23,5,4.015,32121,0
82,147.111,436349055,11584,23,5,4.065,32525,0
83,149.779,436360639,7240,23,5,4.215,33721,0
84,150.74,436367879,11584,23,5,4.24,33921,0
85,151.722,436379463,13032,24,5,4.337,34700,0
86,151.958,436392495,2896,24,5,4.401,35208,0
87,154.257,436395391,2896,24,5,4.41,35284,0
88,154.498,436398287,2896,24,5,4.449,35592,0
89,155.681,436401183,13032,24,5,4.521,36173,0
90,156.554,436414215,13032,25,5,4.516,36134,0
91,156.758,3465006603,1,10,2147483647,5.033,40269,0
92,159.225,436427247,7240,25,5,4.665,37321,0
93,160.263,436434487,11584,25,5,4.567,36538,0
94,161.289,436446071,14480,26,5,4.587,36703,0
95,161.652,436460551,4344,26,5,4.694,37555,0
96,161.856,3465006604,0,10,2147483647,5.041,40334,0
97,161.933,3465006604,4,10,2147483647,5.041,40334,0
98,209.463,3465006608,282,10,2147483647,10.352,82817,0
99,257.413,3465006890,0,10,2147483647,9.062,72496,0
100,257.535,3465006890,0,10,2147483647,9.062,72496,0
101,257.625,3465006890,1,10,2147483647,9.062,72496,0
102,257.636,3465006891,0,10,2147483647,9.062,72496,0
103,257.725,3465006892,0,10,2147483647,7.941,63534,0
