,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,3748961004,0,10,2147483647,0.0,0,0
1,7.87,3748961005,0,10,2147483647,7.864,62912,0
2,7.897,3748961005,37,10,2147483647,7.864,62912,0
3,12.039,3748961042,0,10,2147483647,7.397,59183,0
4,12.09,3748961042,4,10,2147483647,7.397,59183,0
5,59.189,3748961046,136,10,2147483647,12.359,98878,0
6,63.411,3978705611,0,10,2147483647,0.0,0,0
7,67.539,3978705612,0,10,2147483647,4.122,32976,0
8,67.567,3978705612,37,10,2147483647,4.122,32976,0
9,105.139,3748961182,0,10,2147483647,11.329,90632,0
10,109.304,3748961182,0,10,2147483647,11.329,90632,0
11,109.341,3978705649,7240,10,2147483647,4.109,32879,0
12,109.348,3978712889,7240,10,2147483647,4.109,32879,0
13,113.433,3978720129,1448,10,2147483647,4.106,32849,1
14,113.514,3978705649,1448,8,7,4.114,32918,3
15,113.755,3978721577,1448,7,7,4.17,33360,3
16,113.874,3978723025,1448,7,7,4.214,33712,3
17,113.997,3978724473,1448,7,7,4.267,34142,3
18,114.127,3978725921,1448,7,7,4.331,34649,3
19,114.241,3978727369,1448,7,7,4.4,35205,3
20,117.473,3978728817,1448,7,7,4.354,34839,3
21,117.801,3978730265,2896,7,7,4.277,34217,0
22,118.026,3978733161,2896,7,7,4.22,33763,0
23,121.51,3978736057,2896,8,7,4.58,36641,0
24,121.517,3978738953,2896,8,7,4.58,36641,0
25,121.852,3978741849,2896,8,7,4.513,36105,0
26,122.074,3978744745,2896,8,7,4.454,35637,0
27,125.562,3978747641,2896,8,7,4.403,35225,0
28,125.808,3978750537,2896,8,7,4.389,35112,0
29,126.036,3978753433,2896,8,7,4.362,34901,0
30,126.28,3978756329,2896,8,7,4.342,34739,0
31,129.617,3978759225,2896,8,7,4.305,34447,0
32,129.871,3978762121,2896,8,7,4.275,34201,0
33,130.082,3978765017,2896,8,7,4.246,33969,0
34,130.332,3978767913,2896,8,7,4.221,33772,0
35,133.658,3978770809,2896,8,7,4.198,33585,0
36,133.915,3978773705,2896,8,7,4.178,33427,0
37,134.143,3978776601,2896,8,7,4.163,33305,0
38,134.381,3978779497,2896,8,7,4.148,33189,0
39,137.719,3978782393,2896,8,7,4.136,33089,0
40,137.96,3978785289,2896,8,7,4.113,32906,0
41,138.264,3978788185,2896,8,7,4.114,32915,0
42,138.437,3978791081,2896,8,7,4.099,32799,0
43,141.765,3978793977,1448,8,7,4.092,32740,0
44,141.992,3978795425,2896,8,7,4.084,32675,0
45,142.312,3978798321,2896,8,7,4.075,32604,0
46,142.482,3978801217,2896,8,7,4.069,32554,0
47,142.54,3978804113,1448,8,7,4.073,32585,0
48,145.808,3978805561,1448,8,7,4.068,32548,0
49,146.036,3978807009,2896,8,7,4.061,32493,0
50,146.377,3978809905,2896,8,7,4.061,32490,0
51,146.595,3978812801,2896,8,7,4.064,32516,0
52,146.724,3978815697,1448,8,7,4.078,32630,0
53,149.859,3978817145,1448,8,7,4.073,32589,0
54,150.087,3978818593,2896,8,7,4.066,32533,0
55,150.426,3978821489,2896,8,7,4.061,32491,0
56,150.646,3978824385,2896,8,7,4.057,32463,0
57,150.768,3978827281,1448,8,7,4.055,32446,0
58,153.907,3978828729,2896,9,7,4.054,32432,0
59,154.215,3978831625,4344,10,7,4.069,32559,0
60,154.478,3978835969,4344,11,7,4.064,32516,0
61,154.702,3978840313,4344,12,7,4.059,32474,0
