,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,3457174247,0,10,2147483647,0.0,0,0
1,8.235,3457174248,0,10,2147483647,8.228,65824,0
2,8.267,3457174248,37,10,2147483647,8.228,65824,0
3,12.409,3457174285,0,10,2147483647,7.716,61730,0
4,12.448,3457174285,4,10,2147483647,7.716,61730,0
5,57.186,3457174289,135,10,2147483647,12.344,98752,0
6,61.372,2823306417,0,10,2147483647,0.0,0,0
7,65.544,2823306418,0,10,2147483647,4.167,33336,0
8,65.566,2823306418,37,10,2147483647,4.167,33336,0
9,107.067,3457174424,0,10,2147483647,11.317,90540,0
10,111.164,3457174424,0,10,2147483647,11.317,90540,0
11,111.185,2823306455,7240,10,2147483647,4.151,33209,0
12,111.191,2823313695,7240,10,2147483647,4.151,33209,0
13,115.602,2823320935,1448,10,2147483647,4.184,33474,1
14,115.841,2823306455,1448,8,5,4.282,34257,3
15,116.698,2823322383,1448,7,5,4.489,35913,3
16,117.058,2823323831,1448,5,5,4.906,39255,3
17,117.182,2823325279,1448,5,5,5.041,40335,3
18,119.633,2823326727,1448,5,5,4.915,39322,3
19,120.729,2823328175,2896,5,5,4.704,37636,0
20,121.209,2823331071,2896,5,5,4.546,36368,0
21,123.667,2823333967,2896,6,5,4.481,35853,0
22,124.762,2823336863,2896,6,5,4.425,35405,0
23,125.242,2823339759,2896,6,5,4.376,35011,0
24,127.847,2823342655,2896,7,5,4.351,34814,0
25,128.805,2823345551,2896,7,5,4.313,34504,0
26,129.364,2823348447,2896,7,5,4.289,34312,0
27,129.374,2823351343,1448,7,5,4.289,34312,0
28,131.95,2823352791,2896,7,5,4.265,34123,0
29,132.868,2823355687,2896,8,5,4.24,33920,0
30,133.528,2823358583,2896,8,5,4.23,33842,0
31,133.547,2823361479,2896,8,5,4.224,33794,0
32,136.056,2823364375,1448,8,5,4.207,33663,0
33,136.904,2823365823,2896,8,5,4.177,33419,0
34,136.991,2823368719,2896,9,5,4.17,33365,0
35,137.636,2823371615,2896,9,5,4.155,33247,0
36,137.803,2823374511,2896,9,5,4.166,33330,0
37,140.096,2823377407,1448,9,5,4.15,33202,0
38,141.148,2823378855,2896,9,5,4.158,33271,0
39,141.391,2823381751,4344,10,5,4.202,33617,0
40,141.834,2823386095,4344,10,5,4.161,33292,0
41,141.909,2823390439,1448,10,5,4.154,33236,0
42,144.127,2823391887,1448,10,5,4.139,33112,0
43,145.18,2823393335,1448,10,5,4.125,33004,0
44,145.49,2823394783,4344,10,5,4.108,32870,0
45,145.874,2823399127,4344,11,5,4.112,32897,0
46,146.102,2823403471,4344,11,5,4.12,32960,0
47,148.157,2823407815,1448,11,5,4.108,32868,0
48,149.32,2823409263,1448,11,5,4.112,32900,0
49,149.718,2823410711,4344,11,5,4.119,32955,0
50,149.923,2823415055,4344,12,5,4.1,32807,0
51,150.288,2823419399,4344,12,5,4.115,32921,0
52,152.179,2823423743,2896,12,5,4.124,32995,0
53,153.381,2823426639,1448,12,5,4.116,32931,0
54,153.882,2823428087,4344,12,5,4.113,32908,0
55,154.124,2823432431,2896,12,5,4.121,32968,0
56,154.488,2823435327,5792,13,5,4.145,33166,0
57,156.202,2823441119,2896,13,5,4.149,33196,0
58,157.414,2823444015,2896,13,5,4.13,33046,0
59,158.2,2823446911,5792,13,5,4.129,33037,0
60,158.563,2823452703,5792,14,5,4.117,32940,0
61,160.494,2823458495,4344,14,5,4.172,33376,0
62,161.862,2823462839,2896,14,5,4.232,33860,0
63,162.346,2823465735,5792,14,5,4.209,33674,0
64,162.831,2823471527,5792,14,5,4.197,33576,0
65,164.764,2823477319,4344,15,5,4.227,33816,0
66,166.135,2823481663,4344,15,5,4.277,34219,0
67,166.619,2823486007,5792,15,5,4.248,33990,0
68,167.104,2823491799,5792,15,5,4.232,33861,0
69,169.014,2823497591,2896,15,5,4.252,34019,0
70,170.399,2823500487,5792,16,5,4.291,34334,0
71,170.872,2823506279,5792,16,5,4.295,34366,0
72,171.357,2823512071,5792,16,5,4.297,34382,0
73,173.293,2823517863,4344,16,5,4.323,34590,0
74,174.654,2823522207,2896,16,5,4.321,34573,0
75,175.016,2823525103,5792,17,5,4.382,35060,0
76,175.501,2823530895,5792,17,5,4.417,35343,0
77,175.985,2823536687,5792,17,5,4.438,35506,0
78,177.54,2823542479,1448,17,5,4.414,35315,0
79,178.94,2823543927,4344,17,5,4.402,35218,0
80,179.412,2823548271,7240,18,5,4.362,34902,0
81,180.018,2823555511,7240,18,5,4.37,34962,0
82,180.261,2823562751,2896,18,5,4.334,34679,0
83,181.564,2823565647,4344,18,5,4.322,34576,0
