,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,2860072732,0,8,2147483647,0.0,0,0
1,8.191,2860072733,0,8,2147483647,8.179,65432,0
2,8.245,2860072733,37,8,2147483647,8.179,65432,0
3,12.289,2860072770,0,8,2147483647,7.659,61277,0
4,12.317,2860072770,4,8,2147483647,7.659,61277,0
5,57.675,2860072774,136,8,2147483647,12.37,98966,0
6,61.878,3284669756,0,8,2147483647,0.0,0,0
7,66.022,3284669757,0,8,2147483647,4.139,33112,0
8,66.045,3284669757,37,8,2147483647,4.139,33112,0
9,103.604,2860072910,0,8,2147483647,11.336,90689,0
10,107.717,2860072910,0,8,2147483647,11.336,90689,0
11,107.738,3284669794,5792,8,2147483647,4.126,33013,0
12,107.743,3284675586,5792,8,2147483647,4.126,33013,0
13,111.792,3284681378,1448,8,2147483647,4.116,32931,1
14,111.897,3284669794,1448,6,5,4.115,32922,3
15,112.489,3284682826,1448,5,5,4.249,33997,3
16,112.615,3284684274,1448,5,5,4.327,34617,3
17,112.739,3284685722,1448,5,5,4.41,35282,3
18,115.828,3284687170,1448,5,5,4.363,34905,3
19,116.548,3284688618,2896,5,5,4.285,34282,0
20,116.796,3284691514,2896,5,5,4.228,33825,0
21,119.877,3284694410,2896,6,5,4.205,33642,0
22,120.642,3284697306,2896,6,5,4.179,33433,0
23,120.857,3284700202,2896,6,5,4.164,33313,0
24,123.925,3284703098,2896,6,5,4.149,33193,0
25,124.692,3284705994,2896,6,5,4.136,33091,0
26,124.926,3284708890,2896,6,5,4.127,33021,0
27,127.976,3284711786,2896,6,5,4.117,32943,0
28,128.741,3284714682,2896,6,5,4.109,32875,0
29,128.974,3284717578,2896,6,5,4.101,32813,0
30,132.039,3284720474,2896,6,5,4.096,32772,0
31,132.781,3284723370,1448,6,5,4.089,32715,0
32,133.035,3284724818,2896,6,5,4.081,32655,0
33,133.057,3284727714,1448,6,5,4.082,32656,0
34,136.102,3284729162,1448,6,5,4.079,32635,0
35,136.971,3284730610,2896,6,5,4.092,32742,0
36,137.214,3284733506,2896,6,5,4.102,32822,0
37,137.334,3284736402,1448,6,5,4.124,32998,0
38,140.137,3284737850,1448,6,5,4.112,32903,0
39,141.278,3284739298,1448,6,5,4.136,33095,0
40,141.513,3284740746,2896,6,5,4.187,33500,0
41,141.755,3284743642,2896,6,5,4.244,33958,0
42,144.175,3284746538,1448,6,5,4.218,33751,0
43,145.306,3284747986,1448,6,5,4.194,33556,0
44,145.54,3284749434,2896,6,5,4.155,33241,0
45,145.847,3284752330,2896,6,5,4.133,33065,0
46,148.213,3284755226,1448,6,5,4.12,32965,0
47,149.342,3284756674,1448,6,5,4.11,32882,0
48,149.573,3284758122,2896,6,5,4.092,32738,0
49,149.899,3284761018,2896,6,5,4.081,32651,0
50,152.248,3284763914,2896,7,5,4.075,32602,0
51,153.374,3284766810,2896,8,5,4.069,32557,0
52,153.63,3284769706,2896,9,5,4.064,32515,0
53,153.925,3284772602,2896,9,5,4.059,32474,0
54,153.931,3284775498,2896,10,5,4.055,32446,0
55,156.277,3284778394,1448,10,5,4.052,32419,0
56,157.403,3284779842,2896,10,5,4.047,32381,0
57,157.662,3284782738,4344,10,5,4.042,32338,0
58,158.059,3284787082,4344,10,5,4.049,32395,0
59,158.182,3284791426,1448,10,5,4.074,32595,0
60,160.298,3284792874,1448,10,5,4.067,32540,0
61,161.44,3284794322,1448,10,5,4.063,32504,0
62,161.697,3284795770,4344,10,5,4.054,32435,0
63,162.084,3284800114,4344,10,5,4.055,32444,0
64,162.317,3284804458,2896,10,5,4.076,32610,0
65,164.326,3284807354,1448,10,5,4.07,32560,0
66,165.476,3284808802,1448,10,5,4.065,32525,0
67,165.841,3284810250,4344,10,5,4.07,32564,0
68,166.224,3284814594,4344,10,5,4.071,32570,0
69,166.389,3284818938,1448,10,5,4.067,32536,0
70,168.359,3284820386,2896,10,5,4.072,32578,0
71,169.521,3284823282,1448,10,5,4.068,32550,0
72,170.006,3284824730,4344,10,5,4.075,32607,0
73,170.389,3284829074,4344,10,5,4.079,32637,0
74,172.388,3284833418,2896,10,5,4.077,32616,0
75,173.565,3284836314,2896,10,5,4.068,32545,0
76,174.156,3284839210,4344,10,5,4.076,32611,0
77,174.531,3284843554,4344,10,5,4.076,32611,0
78,176.425,3284847898,1448,10,5,4.071,32569,0
79,177.621,3284849346,2896,10,5,4.065,32527,0
80,178.199,3284852242,4344,10,5,4.063,32507,0
81,178.564,3284856586,4344,10,5,4.064,32515,0
82,180.513,3284860930,2896,10,5,4.076,32614,0
83,181.932,3284863826,1448,10,5,4.105,32846,0
84,182.296,3284865274,4344,10,5,4.128,33024,0
85,182.66,3284869618,4344,10,5,4.121,32970,0
86,184.555,3284873962,2896,10,5,4.122,32980,0
87,186.324,3284876858,2896,10,5,4.149,33197,0
88,186.686,3284879754,4344,10,5,4.196,33569,0
89,186.8,3284884098,1448,10,5,4.189,33512,0
90,188.615,3284885546,4344,11,5,4.202,33621,0
91,188.623,3284889890,4344,12,5,4.185,33487,0
92,190.372,3284894234,1448,12,5,4.168,33350,0
93,190.731,3284895682,5792,14,5,4.137,33102,0
94,190.756,3284901474,1448,14,5,4.137,33102,0
95,192.753,3284902922,5792,15,5,4.144,33158,0
96,193.231,3284908714,5792,15,5,4.271,34168,0
97,194.686,3284914506,2896,15,5,4.326,34612,0
98,195.164,3284917402,5792,15,5,4.303,34431,0
99,196.789,3284923194,2896,15,5,4.296,34373,0
100,197.261,3284926090,5792,15,5,4.223,33790,0
101,199.084,3284931882,5792,15,5,4.228,33831,0
102,199.569,3284937674,5792,15,5,4.273,34189,0
103,200.929,3284943466,2896,15,5,4.283,34270,0
104,201.407,3284946362,5792,15,5,4.213,33707,0
105,203.764,3284952154,2896,15,5,4.278,34231,0
106,204.243,3284955050,5792,15,5,4.514,36118,0
107,205.221,3284960842,5792,15,5,4.605,36840,0
108,205.332,3284966634,1448,15,5,4.579,36636,0
109,205.84,3284968082,5792,15,5,4.446,35571,0
110,207.82,3284973874,1448,15,5,4.397,35178,0
111,208.396,3284975322,5792,15,5,4.281,34255,0
112,209.386,3284981114,5792,15,5,4.22,33760,0
113,209.887,3284986906,5792,15,5,4.188,33507,0
114,211.864,3284992698,4344,15,5,4.174,33397,0
115,212.671,3284997042,5792,15,5,4.167,33337,0
116,213.691,3285002834,5792,15,5,4.171,33368,0
117,214.159,3285008626,5792,15,5,4.16,33283,0
118,215.918,3285014418,1448,15,5,4.147,33177,0
119,216.723,3285015866,5792,15,5,4.119,32956,0
120,217.754,3285021658,4344,15,5,4.131,33052,0
121,218.21,3285026002,5792,15,5,4.133,33067,0
122,219.959,3285031794,5792,15,5,4.136,33092,0
123,220.78,3285037586,1448,15,5,4.126,33012,0
124,221.81,3285039034,5792,15,5,4.132,33061,0
125,222.259,3285044826,5792,15,5,4.109,32876,0
126,224.02,3285050618,5792,16,5,4.126,33015,0
127,224.851,3285056410,7240,17,5,4.134,33078,0
128,225.877,3285063650,1448,17,5,4.126,33010,0
129,226.289,3285065098,7240,18,5,4.132,33057,0
130,228.071,3285072338,7240,18,5,4.138,33105,0
131,229.121,3285079578,7240,18,5,4.16,33281,0
132,230.346,3285086818,7240,18,5,4.161,33290,0
133,230.636,2860072910,1,8,2147483647,11.336,90689,0
134,232.17,3285094058,7240,18,5,4.19,33526,0
135,232.382,3285101298,2896,18,5,4.205,33645,0
136,233.403,3285104194,7240,18,5,4.221,33773,0
137,234.439,3285111434,4344,18,5,4.224,33793,0
138,234.922,2860072911,0,8,2147483647,10.454,83636,0
139,234.996,2860072911,4,8,2147483647,10.454,83636,0
140,281.688,2860072915,279,8,2147483647,14.983,119866,0
141,327.593,2860073194,0,8,2147483647,13.62,108966,0
142,331.721,2860073194,0,8,2147483647,13.62,108966,0
143,331.83,2860073194,1,8,2147483647,13.62,108966,0
144,331.842,2860073195,0,8,2147483647,13.62,108966,0
145,335.905,2860073196,0,8,2147483647,12.427,99417,0
