,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,120978026,0,8,2147483647,0.0,0,0
1,7.975,120978027,0,8,2147483647,7.971,63768,0
2,8.039,120978027,37,8,2147483647,7.971,63768,0
3,12.12,120978064,0,8,2147483647,7.482,59862,0
4,12.17,120978064,4,8,2147483647,7.482,59862,0
5,57.373,120978068,136,8,2147483647,12.197,97576,0
6,61.548,4021608824,0,8,2147483647,0.0,0,0
7,65.663,4021608825,0,8,2147483647,4.114,32912,0
8,65.687,4021608825,37,8,2147483647,4.114,32912,0
9,103.302,120978204,0,8,2147483647,11.182,89458,0
10,107.427,120978204,0,8,2147483647,11.182,89458,0
11,107.46,4021608862,5792,8,2147483647,4.105,32841,0
12,107.468,4021614654,5792,8,2147483647,4.105,32841,0
13,111.529,4021620446,1448,8,2147483647,4.099,32799,1
14,111.615,4021608862,1448,6,5,4.104,32837,3
15,112.222,4021621894,1448,5,5,4.244,33952,3
16,112.336,4021623342,1448,5,5,4.321,34575,3
17,112.458,4021624790,1448,5,5,4.405,35242,3
18,115.579,4021626238,1448,5,5,4.36,34883,3
19,116.255,4021627686,2896,5,5,4.28,34240,0
20,116.487,4021630582,2896,5,5,4.221,33769,0
21,119.622,4021633478,2896,6,5,4.198,33584,0
22,120.336,4021636374,2896,6,5,4.17,33362,0
23,120.545,4021639270,2896,6,5,4.156,33249,0
24,123.677,4021642166,2896,6,5,4.143,33146,0
25,124.395,4021645062,2896,6,5,4.132,33061,0
26,124.619,4021647958,2896,6,5,4.125,33000,0
27,127.745,4021650854,2896,7,5,4.117,32940,0
28,128.436,4021653750,2896,7,5,4.107,32863,0
29,128.666,4021656646,2896,8,5,4.1,32801,0
30,128.67,4021659542,2896,8,5,4.1,32801,0
31,131.803,4021662438,2896,8,5,4.093,32751,0
32,132.498,4021665334,2896,8,5,4.083,32671,0
33,132.739,4021668230,2896,8,5,4.078,32628,0
34,132.991,4021671126,2896,8,5,4.122,32980,0
35,135.848,4021674022,1448,8,5,4.112,32903,0
36,136.68,4021675470,2896,8,5,4.115,32925,0
37,136.919,4021678366,2896,8,5,4.144,33153,0
38,137.161,4021681262,2896,8,5,4.165,33320,0
39,137.286,4021684158,1448,8,5,4.181,33451,0
40,139.902,4021685606,1448,8,5,4.164,33319,0
41,140.942,4021687054,2896,8,5,4.174,33394,0
42,141.187,4021689950,2896,8,5,4.182,33456,0
43,141.427,4021692846,2896,8,5,4.188,33506,0
44,141.547,4021695742,1448,8,5,4.197,33577,0
45,143.96,4021697190,1448,8,5,4.178,33430,0
46,144.982,4021698638,1448,8,5,4.161,33290,0
47,145.222,4021700086,2896,8,5,4.132,33063,0
48,145.53,4021702982,2896,8,5,4.119,32953,0
49,145.584,4021705878,2896,8,5,4.106,32850,0
50,148.017,4021708774,2896,9,5,4.1,32800,0
51,149.04,4021711670,1448,9,5,4.094,32755,0
52,149.263,4021713118,2896,9,5,4.081,32651,0
53,149.587,4021716014,2896,9,5,4.074,32596,0
54,149.809,4021718910,4344,10,5,4.096,32773,0
55,152.062,4021723254,1448,10,5,4.089,32719,0
56,153.076,4021724702,2896,10,5,4.079,32635,0
57,153.63,4021727598,4344,10,5,4.071,32572,0
58,153.851,4021731942,4344,10,5,4.061,32494,0
59,153.976,4021736286,1448,10,5,4.074,32597,0
60,156.098,4021737734,1448,10,5,4.069,32552,0
61,157.121,4021739182,1448,10,5,4.065,32525,0
62,157.685,4021740630,4344,10,5,4.061,32492,0
63,158.029,4021744974,4344,10,5,4.086,32693,0
64,160.135,4021749318,4344,10,5,4.124,32997,0
65,161.18,4021753662,1448,10,5,4.116,32929,0
66,161.764,4021755110,2896,10,5,4.098,32785,0
67,162.069,4021758006,4344,10,5,4.087,32703,0
68,164.169,4021762350,4344,11,5,4.09,32722,0
69,165.228,4021766694,4344,11,5,4.086,32690,0
70,166.117,4021771038,4344,11,5,4.072,32576,0
71,168.207,4021775382,4344,11,5,4.076,32608,0
72,169.258,4021779726,4344,11,5,4.075,32605,0
73,170.171,4021784070,4344,11,5,4.077,32622,0
74,172.24,4021788414,4344,12,5,4.079,32636,0
75,172.349,4021792758,4344,12,5,4.083,32666,0
76,173.439,4021797102,1448,12,5,4.095,32763,0
77,174.205,4021798550,4344,12,5,4.145,33162,0
78,176.266,4021802894,4344,12,5,4.121,32974,0
79,176.497,4021807238,4344,12,5,4.119,32952,0
80,177.844,4021811582,4344,12,5,4.2,33601,0
81,178.368,4021815926,4344,12,5,4.161,33293,0
82,180.315,4021820270,2896,13,5,4.147,33177,0
83,180.669,4021823166,5792,13,5,4.135,33080,0
84,181.881,4021828958,2896,13,5,4.139,33114,0
