,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,1297107848,0,8,2147483647,0.0,0,0
1,8.367,1297107849,0,8,2147483647,8.348,66784,0
2,8.417,1297107849,37,8,2147483647,8.348,66784,0
3,12.507,1297107886,0,8,2147483647,7.814,62514,0
4,12.552,1297107886,4,8,2147483647,7.814,62514,0
5,59.6,1297107890,135,8,2147483647,12.718,101747,0
6,63.797,458314826,0,8,2147483647,0.0,0,0
7,67.897,458314827,0,8,2147483647,4.096,32768,0
8,67.932,458314827,37,8,2147483647,4.096,32768,0
9,105.56,1297108025,0,8,2147483647,11.646,93174,0
10,109.631,1297108025,0,8,2147483647,11.646,93174,0
11,109.656,458314864,4344,8,2147483647,4.098,32791,0
12,109.662,458319208,4344,8,2147483647,4.098,32791,0
13,109.665,458323552,2896,8,2147483647,4.098,32791,0
14,113.8,458326448,1448,8,2147483647,4.104,32832,1
15,114.65,458314864,1448,6,4,4.232,33856,3
16,115.008,458327896,1448,4,4,4.563,36509,3
17,115.129,458329344,1448,4,4,4.676,37413,3
18,117.827,458330792,1448,4,4,4.595,36760,3
19,119.05,458332240,2896,4,4,4.46,35683,0
20,119.155,458335136,1448,4,4,4.405,35246,0
21,121.872,458336584,2896,5,4,4.36,34886,0
22,123.105,458339480,1448,5,4,4.322,34581,0
23,123.201,458340928,2896,5,4,4.259,34077,0
24,126.109,458343824,2896,6,4,4.256,34053,0
25,126.124,458346720,1448,6,4,4.256,34053,0
26,127.247,458348168,2896,6,4,4.242,33936,0
27,127.257,458351064,1448,6,4,4.218,33750,0
28,130.175,458352512,2896,6,4,4.199,33594,0
29,130.29,458355408,2896,7,4,4.196,33573,0
30,131.277,458358304,2896,7,4,4.175,33406,0
31,134.21,458361200,2896,7,4,4.522,36181,0
32,134.327,458364096,2896,7,4,4.41,35282,0
33,134.446,458366992,2896,8,4,4.378,35026,0
34,135.415,458369888,2896,8,4,4.31,34481,0
35,138.242,458372784,1448,8,4,4.275,34200,0
36,138.383,458374232,2896,8,4,4.224,33794,0
37,138.634,458377128,2896,8,4,4.214,33717,0
38,138.759,458380024,2896,9,4,4.226,33814,0
39,139.726,458382920,2896,9,4,4.232,33862,0
40,142.284,458385816,1448,9,4,4.208,33670,0
41,142.444,458387264,2896,9,4,4.171,33372,0
42,142.668,458390160,1448,9,4,4.154,33232,0
43,142.808,458391608,2896,9,4,4.129,33036,0
44,144.019,458394504,4344,10,4,4.154,33234,0
45,144.141,458398848,1448,10,4,4.186,33493,0
46,146.322,458400296,1448,10,4,4.168,33344,0
47,146.702,458401744,4344,10,4,4.125,33002,0
48,148.21,458406088,4344,10,4,4.114,32913,0
49,148.449,458410432,4344,11,4,4.175,33401,0
50,150.365,458414776,2896,11,4,4.185,33483,0
51,150.849,458417672,4344,11,4,4.15,33206,0
52,152.613,458422016,1448,11,4,4.182,33457,0
53,152.977,458423464,4344,11,4,4.305,34447,0
54,153.108,458427808,2896,12,4,4.347,34776,0
55,154.401,458430704,2896,12,4,4.352,34821,0
56,154.886,458433600,4344,12,4,4.248,33990,0
57,156.773,458437944,2896,12,4,4.229,33837,0
