,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,3066577702,0,8,2147483647,0.0,0,0
1,0.136,3066577703,0,8,2147483647,0.133,1064,0
2,0.169,3066577703,37,8,2147483647,0.133,1064,0
3,0.232,3066577740,0,8,2147483647,0.119,953,0
4,0.264,3066577740,4,8,2147483647,0.119,953,0
5,42.858,3066577744,135,8,2147483647,5.426,43415,0
6,43.244,4127032854,0,8,2147483647,0.0,0,0
7,43.351,4127032855,0,8,2147483647,0.108,864,0
8,43.368,4127032855,37,8,2147483647,0.108,864,0
9,86.748,3066577879,0,8,2147483647,4.764,38112,0
10,86.806,3066577879,0,8,2147483647,4.764,38112,0
11,86.839,4127032892,5792,8,2147483647,0.096,772,0
12,86.875,4127038684,5792,8,2147483647,0.096,772,0
13,86.979,4127032892,1448,5,4,0.096,773,3
14,88.064,4127044476,1448,4,4,0.339,2719,3
15,88.187,4127045924,1448,4,4,0.461,3692,3
16,88.308,4127047372,1448,4,4,0.583,4664,3
17,89.16,4127048820,2896,4,4,0.692,5542,0
18,89.399,4127051716,2896,5,4,0.786,6294,0
19,89.403,4127054612,1448,5,4,0.786,6294,0
20,90.368,4127056060,2896,5,4,0.872,6979,0
21,90.61,4127058956,2896,5,4,0.938,7510,0
22,90.743,4127061852,2896,6,4,0.989,7914,0
23,91.7,4127064748,1448,6,4,1.032,8257,0
24,91.942,4127066196,2896,6,4,1.115,8926,0
25,92.184,4127069092,2896,6,4,1.193,9549,0
26,92.316,4127071988,2896,7,4,1.241,9929,0
27,93.396,4127074884,2896,7,4,1.303,10431,0
28,93.759,4127077780,4344,7,4,1.38,11043,0
29,94.001,4127082124,4344,8,4,1.438,11510,0
30,94.867,4127086468,1448,8,4,1.442,11542,0
31,95.357,4127087916,5792,8,4,1.462,11702,0
32,95.699,4127093708,5792,9,4,1.505,12044,0
33,96.911,4127099500,4344,9,4,1.543,12349,0
34,97.395,4127103844,5792,9,4,1.59,12721,0
35,97.639,4127109636,4344,10,4,1.633,13069,0
36,98.743,4127113980,2896,10,4,1.658,13266,0
37,99.333,4127116876,7240,10,4,1.724,13794,0
38,99.697,4127124116,5792,11,4,1.789,14313,0
39,100.787,4127129908,2896,11,4,1.82,14567,0
40,101.272,4127132804,5792,11,4,1.822,14582,0
41,101.88,4127138596,8688,12,4,1.903,15229,0
42,103.37,4127147284,2896,12,4,1.986,15893,0
43,103.819,4127150180,5792,12,4,2.092,16741,0
44,104.303,4127155972,5792,12,4,2.143,17150,0
45,106.253,4127161764,7240,13,4,2.293,18347,0
46,106.984,4127169004,8688,13,4,2.447,19578,0
47,107.21,4127177692,2896,13,4,2.504,20036,0
48,108.676,4127180588,2896,13,4,2.494,19952,0
49,109.266,4127183484,8688,14,4,2.513,20106,0
50,109.991,4127192172,8688,14,4,2.576,20608,0
51,111.711,4127200860,2896,14,4,2.633,21066,0
52,112.187,4127203756,7240,15,4,2.674,21394,0
53,112.901,4127210996,8688,15,4,2.748,21988,0
54,114.872,4127219684,5792,15,4,2.843,22749,0
55,115.459,4127225476,8688,16,4,2.936,23493,0
56,116.172,4127234164,8688,16,4,2.975,23803,0
57,117.881,4127242852,2896,16,4,2.979,23836,0
58,118.112,4127245748,2896,16,4,3.012,24097,0
59,118.841,4127248644,10136,17,4,3.06,24481,0
60,119.591,4127258780,8688,17,4,3.101,24808,0
61,121.28,4127267468,2896,17,4,3.137,25103,0
62,122.003,4127270364,8688,17,4,3.141,25129,0
63,122.602,4127279052,8688,18,4,3.188,25508,0
64,124.79,4127287740,8688,18,4,3.268,26145,0
65,125.498,4127296428,8688,18,4,3.269,26158,0
66,126.236,4127305116,10136,19,4,3.322,26580,0
67,127.94,4127315252,2896,19,4,3.3,26403,0
68,128.897,4127318148,11584,19,4,3.333,26665,0
69,129.617,4127329732,10136,20,4,3.346,26775,0
70,129.872,4127339868,2896,20,4,3.383,27064,0
71,131.795,4127342764,4344,20,4,3.482,27862,0
72,132.764,4127347108,11584,20,4,3.509,28072,0
73,133.492,4127358692,10136,21,4,3.556,28452,0
74,135.796,4127368828,7240,21,4,3.701,29612,0
75,136.636,4127376068,10136,21,4,3.72,29764,0
76,136.88,4127386204,2896,21,4,3.769,30158,0
77,137.737,4127389100,11584,22,4,3.864,30918,0
78,139.667,4127400684,2896,22,4,3.865,30924,0
79,140.762,4127403580,13032,22,4,3.926,31409,0
80,141.854,4127416612,13032,22,4,3.964,31715,0
81,142.092,4127429644,4344,23,4,4.013,32104,0
82,144.151,4127433988,2896,23,4,4.071,32573,0
83,145.113,4127436884,11584,23,4,4.006,32051,0
84,146.211,4127448468,13032,23,4,4.055,32444,0
85,148.766,4127461500,10136,24,4,4.262,34096,0
86,149.055,3066577879,1,8,2147483647,4.764,38112,0
87,149.477,4127471636,8688,24,4,4.223,33784,0
88,150.45,4127480324,11584,24,4,4.187,33499,0
89,150.836,4127491908,4344,24,4,4.273,34190,0
90,152.879,4127496252,2896,24,4,4.253,34029,0
91,153.706,3066577880,0,8,2147483647,4.749,37997,0
92,153.763,3066577880,4,8,2147483647,4.749,37997,0
93,198.773,3066577884,282,8,2147483647,9.781,78254,0
94,246.747,3066578166,0,8,2147483647,8.562,68499,0
95,246.816,3066578166,0,8,2147483647,8.562,68499,0
96,246.891,3066578166,1,8,2147483647,8.562,68499,0
97,246.908,3066578167,0,8,2147483647,8.562,68499,0
98,246.958,3066578168,0,8,2147483647,7.5,60000,0
