,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,1643366911,0,10,2147483647,0.0,0,0
1,8.16,1643366912,0,10,2147483647,8.16,65280,0
2,8.18,1643366912,37,10,2147483647,8.16,65280,0
3,12.348,1643366949,0,10,2147483647,7.651,61215,0
4,12.404,1643366949,4,10,2147483647,7.651,61215,0
5,57.486,1643366953,136,10,2147483647,12.33,98645,0
6,61.645,4188660280,0,10,2147483647,0.0,0,0
7,65.758,4188660281,0,10,2147483647,4.108,32864,0
8,65.795,4188660281,37,10,2147483647,4.108,32864,0
9,107.385,1643367089,0,10,2147483647,11.297,90383,0
10,111.442,1643367089,0,10,2147483647,11.297,90383,0
11,111.472,4188660318,7240,10,2147483647,4.096,32774,0
12,111.477,4188667558,7240,10,2147483647,4.096,32774,0
13,115.863,4188674798,1448,10,2147483647,4.133,33066,1
14,116.117,4188660318,1448,8,7,4.238,33907,3
15,116.958,4188676246,1448,7,7,4.449,35594,3
16,117.077,4188677694,1448,7,7,4.592,36743,3
17,117.199,4188679142,1448,7,7,4.733,37869,3
18,117.334,4188680590,1448,7,7,4.873,38989,3
19,117.439,4188682038,1448,7,7,5.009,40075,3
20,119.915,4188683486,1448,7,7,4.889,39116,3
21,121.001,4188684934,2896,7,7,4.685,37480,0
22,121.219,4188687830,2896,7,7,4.532,36262,0
23,123.973,4188690726,2896,8,7,4.731,37852,0
24,123.976,4188693622,2896,8,7,4.731,37852,0
25,125.218,4188696518,2896,8,7,4.668,37349,0
26,125.498,4188699414,2896,8,7,4.619,36958,0
27,128.035,4188702310,2896,8,7,4.549,36399,0
28,128.269,4188705206,2896,8,7,4.518,36145,0
29,129.285,4188708102,2896,8,7,4.461,35692,0
30,129.577,4188710998,2896,8,7,4.413,35310,0
31,132.081,4188713894,2896,8,7,4.367,34942,0
32,132.325,4188716790,2896,8,7,4.328,34629,0
33,133.439,4188719686,2896,8,7,4.306,34454,0
34,133.67,4188722582,2896,8,7,4.279,34239,0
35,136.138,4188725478,2896,8,7,4.251,34015,0
36,136.407,4188728374,2896,8,7,4.212,33696,0
37,137.472,4188731270,1448,8,7,4.189,33516,0
38,137.693,4188732718,2896,8,7,4.152,33217,0
39,137.699,4188735614,1448,8,7,4.136,33095,0
40,140.175,4188737062,1448,8,7,4.124,32995,0
41,140.226,4188738510,1448,8,7,4.119,32958,0
