,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,871357181,0,10,2147483647,0.0,0,0
1,0.097,871357182,0,10,2147483647,0.096,768,0
2,0.121,871357182,37,10,2147483647,0.096,768,0
3,0.178,871357219,0,10,2147483647,0.087,701,0
4,0.207,871357219,4,10,2147483647,0.087,701,0
5,45.657,871357223,135,10,2147483647,5.757,46060,0
6,45.798,47830286,0,10,2147483647,0.0,0,0
7,45.836,47830287,0,10,2147483647,0.036,288,0
8,45.854,47830287,37,10,2147483647,0.036,288,0
9,89.566,871357358,0,10,2147483647,5.04,40327,0
10,90.422,871357358,0,10,2147483647,5.04,40327,0
11,90.458,47830324,7240,10,2147483647,0.033,264,0
12,90.488,47837564,7240,10,2147483647,0.033,264,0
13,91.521,47844804,2896,10,2147483647,0.261,2091,1
14,91.64,47830324,1448,9,5,0.376,3012,3
15,91.882,47847700,1448,8,5,0.605,4840,3
16,92.123,47849148,1448,7,5,0.833,6666,3
17,93.341,47850596,1448,5,5,1.158,9270,3
18,93.46,47852044,1448,5,5,1.256,10049,3
19,93.704,47853492,2896,5,5,1.408,11264,0
20,93.826,47856388,1448,5,5,1.444,11558,0
21,95.169,47857836,1448,5,5,1.492,11939,0
22,95.401,47859284,4344,6,5,1.548,12385,0
23,95.634,47863628,2896,6,5,1.61,12880,0
24,96.986,47866524,1448,6,5,1.635,13082,0
25,97.223,47867972,4344,7,5,1.665,13325,0
26,97.596,47872316,4344,7,5,1.748,13984,0
27,98.907,47876660,1448,7,5,1.769,14158,0
28,99.266,47878108,5792,8,5,1.824,14593,0
29,99.629,47883900,4344,8,5,1.857,14859,0
30,100.975,47888244,1448,8,5,1.883,15068,0
31,101.329,47889692,4344,8,5,1.908,15265,0
32,101.573,47894036,4344,9,5,1.943,15546,0
33,101.815,47898380,2896,9,5,1.986,15890,0
34,103.147,47901276,1448,9,5,2.009,16075,0
35,103.503,47902724,4344,9,5,2.027,16221,0
36,103.746,47907068,4344,10,5,2.048,16389,0
37,104.109,47911412,4344,10,5,2.116,16931,0
38,105.449,47915756,1448,10,5,2.139,17116,0
39,105.928,47917204,5792,10,5,2.167,17340,0
40,106.291,47922996,5792,11,5,2.21,17684,0
41,106.534,47928788,2896,11,5,2.248,17986,0
42,107.869,47931684,1448,11,5,2.269,18156,0
43,108.355,47933132,5792,11,5,2.26,18084,0
44,109.118,47938924,7240,12,5,2.3,18404,0
45,110.489,47946164,4344,12,5,2.375,19005,0
46,110.72,47950508,2896,12,5,2.374,18993,0
47,111.197,47953404,5792,12,5,2.362,18896,0
48,111.561,47959196,5792,13,5,2.367,18943,0
49,113.017,47964988,2896,13,5,2.389,19113,0
50,113.658,47967884,7240,13,5,2.453,19630,0
51,114.351,47975124,10136,14,5,2.529,20232,0
52,115.803,47985260,2896,14,5,2.56,20487,0
53,116.404,47988156,7240,14,5,2.574,20597,0
54,117.156,47995396,10136,15,5,2.574,20592,0
55,118.715,48005532,4344,15,5,2.652,21223,0
56,119.319,48009876,7240,15,5,2.69,21526,0
57,120.053,48017116,8688,15,5,2.684,21473,0
58,121.638,48025804,5792,16,5,2.75,22006,0
59,122.357,48031596,8688,16,5,2.82,22567,0
60,123.074,48040284,8688,16,5,2.812,22503,0
61,124.529,48048972,4344,17,5,2.822,22581,0
62,125.247,48053316,8688,17,5,2.841,22730,0
63,125.988,48062004,8688,17,5,2.86,22881,0
64,128.4,48070692,5792,17,5,3.019,24154,0
65,128.769,48076484,5792,18,5,3.189,25513,0
66,129.496,48082276,8688,18,5,3.372,26980,0
67,129.991,48090964,5792,18,5,3.492,27943,0
68,132.894,48096756,2896,18,5,3.617,28942,0
69,133.62,48099652,10136,19,5,3.986,31891,0
70,134.589,48109788,11584,19,5,4.248,33986,0
71,134.82,48121372,2896,19,5,4.32,34566,0
72,137.487,48124268,2896,19,5,4.354,34837,0
73,138.218,48127164,10136,20,5,4.362,34901,0
74,139.055,48137300,10136,20,5,4.357,34861,0
75,139.562,48147436,5792,20,5,4.446,35575,0
76,142.834,48153228,2896,20,5,4.559,36473,0
77,143.552,48156124,10136,21,5,4.742,37938,0
78,144.383,48166260,10136,21,5,4.922,39381,0
79,144.989,48176396,7240,21,5,5.065,40520,0
80,147.685,48183636,2896,21,5,5.037,40300,0
81,148.503,48186532,11584,22,5,4.929,39434,0
82,149.605,48198116,13032,22,5,4.823,38589,0
83,149.854,48211148,2896,22,5,4.828,38630,0
84,149.974,48214044,1448,22,5,4.848,38786,0
85,153.48,48215492,2896,22,5,4.966,39734,0
86,154.448,48218388,13032,23,5,5.236,41892,0
87,155.406,48231420,11584,23,5,5.338,42704,0
88,159.443,48243004,7240,23,5,5.975,47801,0
89,159.519,871357358,1,10,2147483647,5.04,40327,0
90,160.508,48250244,13032,23,5,5.882,47057,0
91,161.354,48263276,11584,24,5,5.857,46858,0
92,161.6,48274860,2896,24,5,5.899,47192,0
93,164.618,48277756,2896,24,5,5.808,46467,0
94,165.276,871357359,0,10,2147483647,5.13,41043,0
95,165.328,871357359,4,10,2147483647,5.13,41043,0
96,213.684,871357363,279,10,2147483647,10.533,84269,0
97,257.562,871357642,0,10,2147483647,9.224,73798,0
98,257.678,871357642,0,10,2147483647,9.224,73798,0
99,257.765,871357642,1,10,2147483647,9.224,73798,0
100,257.797,871357643,0,10,2147483647,9.224,73798,0
101,257.835,871357644,0,10,2147483647,8.079,64639,0
