,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,525047191,0,10,2147483647,0.0,0,0
1,7.928,525047192,0,10,2147483647,7.914,63312,0
2,7.971,525047192,37,10,2147483647,7.914,63312,0
3,12.145,525047229,0,10,2147483647,7.441,59532,0
4,12.196,525047229,4,10,2147483647,7.441,59532,0
5,58.481,525047233,136,10,2147483647,12.294,98357,0
6,62.71,2191681104,0,10,2147483647,0.0,0,0
7,66.861,2191681105,0,10,2147483647,4.147,33176,0
8,66.878,2191681105,37,10,2147483647,4.147,33176,0
9,104.399,525047369,0,10,2147483647,11.272,90177,0
10,108.486,525047369,0,10,2147483647,11.272,90177,0
11,108.516,2191681142,7240,10,2147483647,4.137,33100,0
12,108.524,2191688382,7240,10,2147483647,4.137,33100,0
13,112.913,2191695622,1448,10,2147483647,4.169,33353,1
14,113.149,2191681142,1448,8,7,4.264,34119,3
15,114.005,2191697070,1448,7,7,4.47,35761,3
16,114.127,2191698518,1448,7,7,4.611,36888,3
17,114.253,2191699966,1448,7,7,4.749,37999,3
18,114.387,2191701414,1448,7,7,4.888,39108,3
19,114.492,2191702862,1448,7,7,5.022,40183,3
20,116.954,2191704310,1448,7,7,4.899,39195,3
21,118.044,2191705758,2896,7,7,4.692,37536,0
22,118.278,2191708654,2896,7,7,4.535,36285,0
23,120.986,2191711550,2896,8,7,4.724,37792,0
24,120.991,2191714446,2896,8,7,4.724,37792,0
25,122.201,2191717342,2896,8,7,4.651,37214,0
26,122.447,2191720238,2896,8,7,4.589,36718,0
27,125.024,2191723134,2896,8,7,4.52,36163,0
28,125.257,2191726030,2896,8,7,4.488,35909,0
29,126.244,2191728926,2896,8,7,4.432,35459,0
30,126.487,2191731822,2896,8,7,4.383,35070,0
31,129.099,2191734718,2896,8,7,4.344,34755,0
32,129.341,2191737614,2896,8,7,4.311,34490,0
33,130.463,2191740510,2896,8,7,4.299,34395,0
34,130.703,2191743406,2896,8,7,4.288,34308,0
35,133.13,2191746302,1448,8,7,4.255,34045,0
36,133.384,2191747750,2896,8,7,4.206,33654,0
37,134.515,2191750646,2896,8,7,4.171,33370,0
38,134.747,2191753542,2896,8,7,4.142,33142,0
39,134.758,2191756438,1448,8,7,4.131,33052,0
40,137.438,2191757886,1448,8,7,4.137,33101,0
41,137.459,2191759334,1448,8,7,4.129,33034,0
42,138.571,2191760782,2896,8,7,4.125,33004,0
43,138.796,2191763678,2896,8,7,4.11,32883,0
44,138.91,2191766574,2896,8,7,4.109,32876,0
45,141.49,2191769470,1448,8,7,4.101,32814,0
46,142.717,2191770918,2896,8,7,4.1,32802,0
47,142.955,2191773814,2896,8,7,4.124,32994,0
48,143.194,2191776710,2896,8,7,4.163,33304,0
49,143.319,2191779606,1448,8,7,4.193,33545,0
50,145.537,2191781054,1448,8,7,4.174,33392,0
51,147.131,2191782502,1448,8,7,4.203,33629,0
52,147.377,2191783950,2896,8,7,4.266,34135,0
53,147.615,2191786846,2896,8,7,4.316,34529,0
54,147.855,2191789742,2896,8,7,4.368,34951,0
55,149.572,2191792638,1448,8,7,4.326,34613,0
56,151.397,2191794086,1448,8,7,4.318,34548,0
57,151.644,2191795534,2896,8,7,4.292,34340,0
58,151.884,2191798430,2896,8,7,4.273,34184,0
59,152.121,2191801326,2896,8,7,4.258,34066,0
60,153.614,2191804222,2896,9,7,4.229,33838,0
61,155.564,2191807118,2896,10,7,4.221,33768,0
62,155.809,2191810014,4344,11,7,4.194,33553,0
63,156.044,2191814358,4344,12,7,4.172,33376,0
64,156.194,2191818702,1448,12,7,4.155,33247,0
65,157.661,2191820150,4344,13,7,4.142,33141,0
66,159.719,2191824494,2896,13,7,4.134,33077,0
67,160.208,2191827390,4344,13,7,4.195,33560,0
68,160.461,2191831734,4344,13,7,4.237,33902,0
69,161.704,2191836078,4344,13,7,4.266,34132,0
70,164.001,2191840422,4344,13,7,4.247,33979,0
71,164.394,2191844766,4344,13,7,4.231,33851,0
72,164.726,2191849110,4344,13,7,4.23,33842,0
73,165.885,2191853454,2896,13,7,4.241,33932,0
74,166.141,2191856350,2896,13,7,4.271,34170,0
75,168.037,2191859246,1448,13,7,4.241,33928,0
76,168.518,2191860694,4344,13,7,4.217,33740,0
77,168.758,2191865038,4344,13,7,4.188,33508,0
78,170.17,2191869382,4344,13,7,4.204,33633,0
79,170.553,2191873726,4344,13,7,4.269,34159,0
80,172.074,2191878070,1448,13,7,4.24,33924,0
81,172.665,2191879518,4344,13,7,4.186,33491,0
82,172.785,2191883862,1448,13,7,4.166,33330,0
83,174.2,2191885310,4344,13,7,4.158,33267,0
84,174.607,2191889654,5792,13,7,4.124,32997,0
85,176.467,2191895446,2896,13,7,4.16,33285,0
86,176.725,2191898342,1448,13,7,4.144,33158,0
87,178.386,2191899790,5792,13,7,4.147,33181,0
