time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
12:24:38.169740,192.168.0.1:51390,10.0.0.2:5201,0,2091578283,0,10,2147483647,0,42340,0
12:24:38.170108,192.168.0.1:56866,10.0.0.2:5202,0,525047191,0,10,2147483647,0,42340,0
12:24:38.177999,192.168.0.1:51390,10.0.0.2:5201,0,2091578284,2801759581,10,2147483647,65896,42496,0
12:24:38.178036,192.168.0.1:56866,10.0.0.2:5202,0,525047192,1849882653,10,2147483647,63312,42496,0
12:24:38.178075,192.168.0.1:51390,10.0.0.2:5201,37,2091578284,2801759581,10,2147483647,65896,42496,0
12:24:38.178079,192.168.0.1:56866,10.0.0.2:5202,37,525047192,1849882653,10,2147483647,63312,42496,0
12:24:38.182227,192.168.0.1:51390,10.0.0.2:5201,0,2091578321,2801759582,10,2147483647,61791,42496,0
12:24:38.182253,192.168.0.1:56866,10.0.0.2:5202,0,525047229,1849882654,10,2147483647,59532,42496,0
12:24:38.182303,192.168.0.1:51390,10.0.0.2:5201,4,2091578321,2801759582,10,2147483647,61791,42496,0
12:24:38.182304,192.168.0.1:56866,10.0.0.2:5202,4,525047229,1849882654,10,2147483647,59532,42496,0
12:24:38.228589,192.168.0.1:56866,10.0.0.2:5202,136,525047233,1849882654,10,2147483647,98357,42496,0
12:24:38.228630,192.168.0.1:51390,10.0.0.2:5201,135,2091578325,2801759582,10,2147483647,100393,42496,0
12:24:38.232818,192.168.0.1:51396,10.0.0.2:5201,0,3040867408,0,10,2147483647,0,42340,0
12:24:38.232818,192.168.0.1:56876,10.0.0.2:5202,0,2191681104,0,10,2147483647,0,42340,0
12:24:38.236954,192.168.0.1:51396,10.0.0.2:5201,0,3040867409,3728442625,10,2147483647,33032,42496,0
12:24:38.236969,192.168.0.1:56876,10.0.0.2:5202,0,2191681105,4194421666,10,2147483647,33176,42496,0
12:24:38.236976,192.168.0.1:51396,10.0.0.2:5201,37,3040867409,3728442625,10,2147483647,33032,42496,0
12:24:38.236986,192.168.0.1:56876,10.0.0.2:5202,37,2191681105,4194421666,10,2147483647,33176,42496,0
12:24:38.274488,192.168.0.1:51390,10.0.0.2:5201,0,2091578460,2801759583,10,2147483647,91919,42496,0
12:24:38.274507,192.168.0.1:56866,10.0.0.2:5202,0,525047369,1849882655,10,2147483647,90177,42496,0
12:24:38.278585,192.168.0.1:51390,10.0.0.2:5201,0,2091578460,2801759585,10,2147483647,91919,42496,0
12:24:38.278594,192.168.0.1:56866,10.0.0.2:5202,0,525047369,1849882657,10,2147483647,90177,42496,0
12:24:38.278623,192.168.0.1:51396,10.0.0.2:5201,7240,3040867446,3728442625,10,2147483647,32982,42496,0
12:24:38.278624,192.168.0.1:56876,10.0.0.2:5202,7240,2191681142,4194421666,10,2147483647,33100,42496,0
12:24:38.278630,192.168.0.1:51396,10.0.0.2:5201,7240,3040874686,3728442625,10,2147483647,32982,42496,0
12:24:38.278632,192.168.0.1:56876,10.0.0.2:5202,7240,2191688382,4194421666,10,2147483647,33100,42496,0
12:24:38.282688,192.168.0.1:51396,10.0.0.2:5201,1448,3040881926,3728442625,10,2147483647,32908,42496,1
12:24:38.282775,192.168.0.1:51396,10.0.0.2:5201,1448,3040867446,3728442625,8,5,32912,42496,3
12:24:38.283021,192.168.0.1:56876,10.0.0.2:5202,1448,2191695622,4194421666,10,2147483647,33353,42496,1
12:24:38.283257,192.168.0.1:56876,10.0.0.2:5202,1448,2191681142,4194421666,8,7,34119,42496,3
12:24:38.283518,192.168.0.1:51396,10.0.0.2:5201,1448,3040883374,3728442625,7,5,33819,42496,3
12:24:38.283864,192.168.0.1:51396,10.0.0.2:5201,1448,3040884822,3728442625,5,5,36194,42496,3
12:24:38.283988,192.168.0.1:51396,10.0.0.2:5201,1448,3040886270,3728442625,5,5,37024,42496,3
12:24:38.284113,192.168.0.1:56876,10.0.0.2:5202,1448,2191697070,4194421666,7,7,35761,42496,3
