,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,378460334,0,8,2147483647,0.0,0,0
1,0.1,378460335,0,8,2147483647,0.089,712,0
2,0.304,378460335,37,8,2147483647,0.089,712,0
3,0.39,378460372,0,8,2147483647,0.082,662,0
4,0.417,378460372,4,8,2147483647,0.082,662,0
5,46.401,378460376,136,8,2147483647,5.82,46563,0
6,46.565,260089035,0,8,2147483647,0.0,0,0
7,46.608,260089036,0,8,2147483647,0.041,328,0
8,46.621,260089036,37,8,2147483647,0.041,328,0
9,94.356,378460512,0,8,2147483647,5.096,40774,0
10,94.446,378460512,0,8,2147483647,5.096,40774,0
11,94.469,260089073,5792,8,2147483647,0.042,338,0
12,94.478,260094865,5792,8,2147483647,0.042,338,0
13,94.983,260089073,1448,5,5,0.161,1294,3
14,95.114,260100657,1448,5,5,0.22,1767,3
15,95.234,260102105,1448,5,5,0.287,2301,3
16,95.352,260103553,1448,5,5,0.36,2885,3
17,95.471,260105001,1448,5,5,0.439,3515,3
18,96.321,260106449,2896,5,5,0.596,4772,0
19,96.562,260109345,2896,5,5,0.74,5921,0
20,96.689,260112241,2896,6,5,0.799,6396,0
21,97.289,260115137,2896,6,5,0.825,6603,0
22,97.531,260118033,2896,6,5,0.845,6763,0
23,97.649,260120929,2896,7,5,0.859,6877,0
24,98.621,260123825,4344,7,5,0.978,7830,0
25,98.983,260128169,4344,7,5,1.085,8680,0
26,99.106,260132513,1448,7,5,1.131,9050,0
27,99.954,260133961,4344,7,5,1.162,9303,0
28,100.311,260138305,4344,7,5,1.184,9473,0
29,100.437,260142649,1448,7,5,1.202,9620,0
30,101.523,260144097,4344,7,5,1.287,10302,0
31,101.887,260148441,4344,7,5,1.347,10780,0
32,102.008,260152785,1448,7,5,1.375,11003,0
33,103.097,260154233,2896,7,5,1.408,11270,0
34,103.458,260157129,4344,7,5,1.461,11691,0
35,103.702,260161473,2896,7,5,1.515,12126,0
36,104.715,260164369,1448,7,5,1.507,12063,0
37,104.914,260165817,4344,7,5,1.517,12136,0
38,105.281,260170161,4344,7,5,1.531,12249,0
39,106.497,260174505,1448,7,5,1.562,12497,0
40,106.854,260175953,4344,7,5,1.637,13102,0
41,107.242,260180297,4344,7,5,1.697,13581,0
42,108.697,260184641,2896,7,5,1.76,14080,0
43,109.156,260187537,4344,7,5,1.812,14501,0
44,109.282,260191881,2896,7,5,1.841,14730,0
45,110.75,260194777,2896,7,5,1.867,14939,0
46,111.109,260197673,4344,7,5,1.874,14993,0
47,111.34,260202017,2896,7,5,1.897,15176,0
48,112.93,260204913,2896,7,5,1.932,15459,0
49,113.155,260207809,2896,7,5,1.946,15573,0
50,113.298,260210705,1448,7,5,1.974,15795,0
51,113.533,260212153,2896,7,5,2.001,16010,0
52,115.347,260215049,2896,7,5,2.052,16421,0
53,115.824,260217945,4344,7,5,2.152,17219,0
54,115.946,260222289,2896,7,5,2.184,17478,0
55,117.893,260225185,2896,7,5,2.229,17836,0
56,118.241,260228081,4344,7,5,2.26,18082,0
57,118.484,260232425,2896,7,5,2.295,18360,0
58,120.215,260235321,2896,7,5,2.298,18386,0
59,120.558,260238217,4344,7,5,2.289,18316,0
