,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,2583458943,0,8,2147483647,0.0,0,0
1,0.106,2583458944,0,8,2147483647,0.095,760,0
2,0.122,2583458944,37,8,2147483647,0.095,760,0
3,0.176,2583458981,0,8,2147483647,0.086,694,0
4,0.205,2583458981,4,8,2147483647,0.086,694,0
5,47.212,2583458985,136,8,2147483647,5.951,47611,0
6,47.395,4106174026,0,8,2147483647,0.0,0,0
7,47.474,4106174027,0,8,2147483647,0.079,632,0
8,47.492,4106174027,37,8,2147483647,0.079,632,0
9,91.198,2583459121,0,8,2147483647,5.212,41699,0
10,91.267,2583459121,0,8,2147483647,5.212,41699,0
11,91.288,4106174064,5792,8,2147483647,0.071,571,0
12,91.295,4106179856,5792,8,2147483647,0.071,571,0
13,91.791,4106174064,1448,5,5,0.178,1426,3
14,91.913,4106185648,1448,5,5,0.233,1866,3
15,92.034,4106187096,1448,5,5,0.296,2372,3
16,92.155,4106188544,1448,5,5,0.367,2936,3
17,92.276,4106189992,1448,5,5,0.443,3550,3
18,93.124,4106191440,2896,5,5,0.6,4804,0
19,93.366,4106194336,2896,5,5,0.743,5948,0
20,93.487,4106197232,2896,6,5,0.801,6415,0
21,94.092,4106200128,2896,6,5,0.827,6621,0
22,94.335,4106203024,2896,6,5,0.847,6779,0
23,94.456,4106205920,2896,7,5,0.862,6900,0
24,95.424,4106208816,4344,7,5,0.981,7849,0
25,95.788,4106213160,4344,7,5,1.085,8681,0
26,95.91,4106217504,1448,7,5,1.131,9049,0
27,96.999,4106218952,4344,7,5,1.241,9928,0
28,97.362,4106223296,4344,7,5,1.315,10527,0
29,97.493,4106227640,1448,7,5,1.349,10794,0
30,98.452,4106229088,4344,7,5,1.347,10779,0
31,98.816,4106233432,4344,7,5,1.346,10769,0
32,98.937,4106237776,1448,7,5,1.358,10868,0
33,100.027,4106239224,2896,7,5,1.396,11169,0
34,100.39,4106242120,4344,7,5,1.453,11627,0
35,100.633,4106246464,2896,7,5,1.51,12081,0
36,101.732,4106249360,1448,7,5,1.534,12273,0
37,102.09,4106250808,4344,7,5,1.587,12702,0
38,102.455,4106255152,4344,7,5,1.642,13143,0
39,103.547,4106259496,1448,7,5,1.664,13313,0
40,103.922,4106260944,4344,7,5,1.692,13538,0
41,104.302,4106265288,4344,7,5,1.714,13712,0
42,105.729,4106269632,2896,7,5,1.772,14179,0
43,106.223,4106272528,4344,7,5,1.82,14564,0
44,106.34,4106276872,2896,7,5,1.847,14780,0
45,107.923,4106279768,2896,7,5,1.89,15125,0
46,108.268,4106282664,4344,7,5,1.914,15319,0
47,108.513,4106287008,2896,7,5,1.947,15577,0
48,109.971,4106289904,2896,7,5,1.959,15676,0
49,110.208,4106292800,2896,7,5,1.957,15656,0
