,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,1113073291,0,10,2147483647,0.0,0,0
1,8.233,1113073292,0,10,2147483647,8.213,65704,0
2,8.273,1113073292,37,10,2147483647,8.213,65704,0
3,12.346,1113073329,0,10,2147483647,7.693,61547,0
4,12.396,1113073329,4,10,2147483647,7.693,61547,0
5,59.433,1113073333,135,10,2147483647,12.611,100890,0
6,63.634,2640194182,0,10,2147483647,0.0,0,0
7,67.8,2640194183,0,10,2147483647,4.159,33272,0
8,67.827,2640194183,37,10,2147483647,4.159,33272,0
9,109.32,1113073468,0,10,2147483647,11.548,92388,0
10,113.425,1113073468,0,10,2147483647,11.548,92388,0
11,113.449,2640194220,5792,10,2147483647,4.152,33221,0
12,113.457,2640200012,5792,10,2147483647,4.152,33221,0
13,113.459,2640205804,2896,10,2147483647,4.152,33221,0
14,117.503,2640208700,1448,10,2147483647,4.139,33119,1
15,117.615,2640194220,1448,8,5,4.135,33081,3
16,118.209,2640210148,1448,7,5,4.267,34136,3
17,119.063,2640211596,1448,5,5,4.569,36554,3
18,119.178,2640213044,1448,5,5,4.712,37701,3
19,121.54,2640214492,1448,5,5,4.627,37023,3
20,122.242,2640215940,2896,5,5,4.484,35878,0
21,123.21,2640218836,2896,5,5,4.38,35042,0
22,125.588,2640221732,2896,6,5,4.338,34704,0
23,126.287,2640224628,2896,6,5,4.301,34409,0
24,127.267,2640227524,2896,6,5,4.27,34165,0
25,129.652,2640230420,2896,7,5,4.244,33957,0
26,130.368,2640233316,2896,7,5,4.224,33792,0
27,131.385,2640236212,2896,7,5,4.21,33684,0
28,131.389,2640239108,1448,7,5,4.21,33684,0
29,133.73,2640240556,2896,7,5,4.193,33550,0
30,134.453,2640243452,2896,8,5,4.18,33440,0
31,135.471,2640246348,2896,8,5,4.168,33344,0
32,137.779,2640249244,2896,8,5,4.444,35559,0
33,137.804,2640252140,2896,8,5,4.398,35185,0
34,138.527,2640255036,2896,9,5,4.32,34567,0
35,139.535,2640257932,2896,9,5,4.288,34308,0
36,139.545,2640260828,1448,9,5,4.261,34093,0
37,141.847,2640262276,1448,9,5,4.237,33900,0
38,141.953,2640263724,2896,9,5,4.21,33681,0
