,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,1491939919,0,10,2147483647,0.0,0,0
1,8.69,1491939920,0,10,2147483647,8.673,69384,0
2,8.754,1491939920,37,10,2147483647,8.673,69384,0
3,12.952,1491939957,0,10,2147483647,8.107,64858,0
4,12.997,1491939957,4,10,2147483647,8.107,64858,0
5,58.237,1491939961,135,10,2147483647,12.749,101992,0
6,62.413,2434134060,0,10,2147483647,0.0,0,0
7,66.575,2434134061,0,10,2147483647,4.162,33296,0
8,66.608,2434134061,37,10,2147483647,4.162,33296,0
9,104.12,1491940096,0,10,2147483647,11.666,93331,0
10,108.216,1491940096,0,10,2147483647,11.666,93331,0
11,108.263,2434134098,5792,10,2147483647,4.156,33252,0
12,108.275,2434139890,5792,10,2147483647,4.156,33252,0
13,108.277,2434145682,2896,10,2147483647,4.156,33252,0
14,112.319,2434148578,1448,10,2147483647,4.143,33149,1
15,112.419,2434134098,1448,8,5,4.137,33097,3
16,113.022,2434150026,1448,7,5,4.266,34129,3
17,113.382,2434151474,1448,5,5,4.507,36056,3
18,113.509,2434152922,1448,5,5,4.597,36780,3
19,116.358,2434154370,1448,5,5,4.527,36221,3
20,117.066,2434155818,2896,5,5,4.409,35276,0
21,117.532,2434158714,2896,5,5,4.319,34559,0
22,120.447,2434161610,2896,6,5,4.29,34326,0
23,121.124,2434164506,2896,6,5,4.261,34092,0
24,121.574,2434167402,2896,6,5,4.233,33871,0
25,124.518,2434170298,2896,7,5,4.213,33707,0
26,125.215,2434173194,2896,7,5,4.197,33583,0
27,125.608,2434176090,2896,7,5,4.177,33419,0
28,125.612,2434178986,1448,7,5,4.177,33419,0
29,128.605,2434180434,2896,7,5,4.165,33326,0
30,129.311,2434183330,2896,8,5,4.156,33255,0
31,129.644,2434186226,2896,8,5,4.141,33133,0
32,132.641,2434189122,2896,8,5,4.503,36024,0
33,132.653,2434192018,2896,8,5,4.446,35569,0
34,133.354,2434194914,2896,9,5,4.351,34810,0
35,133.677,2434197810,2896,9,5,4.311,34490,0
36,133.689,2434200706,1448,9,5,4.277,34222,0
37,136.689,2434202154,1448,9,5,4.248,33986,0
38,136.792,2434203602,2896,9,5,4.213,33711,0
39,137.519,2434206498,2896,9,5,4.212,33697,0
40,137.761,2434209394,4344,10,5,4.203,33631,0
41,138.003,2434213738,2896,10,5,4.217,33739,0
42,140.736,2434216634,1448,10,5,4.195,33566,0
43,141.567,2434218082,4344,10,5,4.144,33156,0
44,141.919,2434222426,4344,10,5,4.135,33083,0
45,142.157,2434226770,4344,11,5,4.153,33225,0
46,142.28,2434231114,1448,11,5,4.168,33348,0
47,144.783,2434232562,1448,11,5,4.153,33226,0
48,145.627,2434234010,1448,11,5,4.141,33132,0
49,145.982,2434235458,4344,11,5,4.152,33218,0
50,146.341,2434239802,4344,11,5,4.176,33409,0
51,146.59,2434244146,4344,12,5,4.222,33777,0
52,146.705,2434248490,1448,12,5,4.247,33979,0
53,148.814,2434249938,1448,12,5,4.22,33761,0
54,150.016,2434251386,2896,12,5,4.177,33419,0
55,150.128,2434254282,2896,12,5,4.158,33267,0
56,150.491,2434257178,4344,12,5,4.132,33056,0
57,150.852,2434261522,5792,13,5,4.139,33112,0
58,152.845,2434267314,2896,13,5,4.139,33116,0
59,154.054,2434270210,1448,13,5,4.126,33013,0
60,154.52,2434271658,5792,13,5,4.101,32813,0
61,154.879,2434277450,5792,13,5,4.083,32665,0
62,156.876,2434283242,5792,14,5,4.104,32833,0
63,158.084,2434289034,2896,14,5,4.087,32700,0
64,158.793,2434291930,5792,14,5,4.109,32873,0
65,159.476,2434297722,5792,14,5,4.186,33490,0
66,160.928,2434303514,1448,14,5,4.169,33353,0
67,161.154,2434304962,5792,15,5,4.173,33387,0
68,162.16,2434310754,1448,15,5,4.16,33286,0
69,162.966,2434312202,5792,15,5,4.14,33122,0
70,163.625,2434317994,5792,15,5,4.133,33067,0
71,164.959,2434323786,2896,15,5,4.136,33091,0
72,165.32,2434326682,5792,16,5,4.12,32967,0
73,166.657,2434332474,2896,16,5,4.184,33477,0
74,167.231,2434335370,5792,16,5,4.166,33329,0
75,167.904,2434341162,5792,16,5,4.16,33287,0
76,168.997,2434346954,1448,16,5,4.145,33161,0
77,169.481,2434348402,7240,17,5,4.12,32961,0
78,170.693,2434355642,2896,17,5,4.127,33018,0
79,171.522,2434358538,7240,17,5,4.128,33026,0
80,173.024,2434365778,7240,17,5,4.119,32955,0
81,173.874,2434373018,7240,18,5,4.161,33291,0
82,175.567,2434380258,5792,18,5,4.132,33056,0
83,177.091,2434386050,7240,18,5,4.162,33302,0
84,177.308,2434393290,4344,18,5,4.17,33363,0
85,178.149,2434397634,7240,18,5,4.174,33398,0
86,179.605,2434404874,4344,19,5,4.181,33451,0
87,181.143,2434409218,5792,19,5,4.159,33279,0
88,181.702,2434415010,7240,19,5,4.253,34029,0
89,182.309,2434422250,7240,19,5,4.248,33986,0
90,183.64,2434429490,4344,19,5,4.242,33939,0
91,185.217,2434433834,5792,20,5,4.218,33746,0
92,185.736,2434439626,7240,20,5,4.177,33418,0
93,186.344,2434446866,7240,20,5,4.169,33352,0
94,187.785,2434454106,5792,20,5,4.199,33593,0
95,188.036,2434459898,2896,20,5,4.231,33848,0
96,189.262,2434462794,1448,20,5,4.207,33661,0
97,189.875,2434464242,8688,21,5,4.204,33633,0
98,190.593,2434472930,8688,21,5,4.224,33798,0
99,192.063,2434481618,4344,21,5,4.273,34186,0
100,192.668,2434485962,7240,21,5,4.408,35268,0
101,193.908,2434493202,2896,21,5,4.357,34861,0
102,194.378,2434496098,8688,22,5,4.327,34622,0
103,194.435,1491940096,1,10,2147483647,11.666,93331,0
104,195.118,2434504786,8688,22,5,4.298,34385,0
105,196.225,2434513474,1448,22,5,4.281,34248,0
106,197.076,2434514922,8688,22,5,4.249,33992,0
107,198.678,2434523610,4344,22,5,4.309,34475,0
108,199.369,2434527954,8688,23,5,4.461,35692,0
109,199.617,1491940097,0,10,2147483647,10.855,86846,0
110,199.659,1491940097,4,10,2147483647,10.855,86846,0
111,250.191,1491940101,277,10,2147483647,15.814,126514,0
112,300.124,1491940378,0,10,2147483647,14.349,114792,0
113,304.249,1491940378,0,10,2147483647,14.349,114792,0
114,304.333,1491940378,1,10,2147483647,14.349,114792,0
115,304.343,1491940379,0,10,2147483647,14.349,114792,0
116,308.52,1491940380,0,10,2147483647,13.07,104560,0
