time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
22:43:55.054111,192.168.0.1:46186,10.0.0.2:5201,1448,3349333090,1213724125,6,4,7012,42496,0
22:43:55.054345,192.168.0.1:46186,10.0.0.2:5201,2896,3349334538,1213724125,6,4,7751,42496,0
22:43:55.054591,192.168.0.1:46186,10.0.0.2:5201,2896,3349337434,1213724125,6,4,8433,42496,0
22:43:55.055072,192.168.0.1:36558,10.0.0.2:5202,4344,2071685906,3798459356,7,5,9169,42496,0
22:43:55.055435,192.168.0.1:36558,10.0.0.2:5202,4344,2071690250,3798459356,7,5,10095,42496,0
22:43:55.055565,192.168.0.1:36558,10.0.0.2:5202,1448,2071694594,3798459356,7,5,10405,42496,0
22:43:55.055693,192.168.0.1:46186,10.0.0.2:5201,4344,3349340330,1213724125,7,4,9304,42496,0
22:43:55.056037,192.168.0.1:46186,10.0.0.2:5201,4344,3349344674,1213724125,7,4,10168,42496,0
22:43:55.056163,192.168.0.1:46186,10.0.0.2:5201,1448,3349349018,1213724125,7,4,10468,42496,0
22:43:55.056525,192.168.0.1:36558,10.0.0.2:5202,4344,2071696042,3798459356,7,5,10519,42496,0
22:43:55.056887,192.168.0.1:36558,10.0.0.2:5202,4344,2071700386,3798459356,7,5,10594,42496,0
22:43:55.057013,192.168.0.1:36558,10.0.0.2:5202,1448,2071704730,3798459356,7,5,10717,42496,0
22:43:55.057249,192.168.0.1:46186,10.0.0.2:5201,4344,3349350466,1213724125,8,4,10831,42496,0
22:43:55.057370,192.168.0.1:46186,10.0.0.2:5201,1448,3349354810,1213724125,8,4,11155,42496,0
22:43:55.057740,192.168.0.1:46186,10.0.0.2:5201,4344,3349356258,1213724125,8,4,11667,42496,0
22:43:55.057855,192.168.0.1:46186,10.0.0.2:5201,1448,3349360602,1213724125,8,4,11901,42496,0
22:43:55.058100,192.168.0.1:36558,10.0.0.2:5202,2896,2071706178,3798459356,7,5,11056,42496,0
22:43:55.058462,192.168.0.1:36558,10.0.0.2:5202,4344,2071709074,3798459356,7,5,11552,42496,0
22:43:55.058717,192.168.0.1:36558,10.0.0.2:5202,2896,2071713418,3798459356,7,5,12034,42496,0
22:43:55.058946,192.168.0.1:46186,10.0.0.2:5201,2896,3349362050,1213724125,8,4,12203,42496,0
22:43:55.059187,192.168.0.1:46186,10.0.0.2:5201,4344,3349364946,1213724125,9,4,12752,42496,0
22:43:55.059569,192.168.0.1:46186,10.0.0.2:5201,4344,3349369290,1213724125,9,4,13047,42496,0
22:43:55.059921,192.168.0.1:36558,10.0.0.2:5202,2896,2071716314,3798459356,7,5,12349,42496,0
22:43:55.060282,192.168.0.1:36558,10.0.0.2:5202,4344,2071719210,3798459356,7,5,12760,42496,0
22:43:55.060526,192.168.0.1:36558,10.0.0.2:5202,2896,2071723554,3798459356,7,5,12972,42496,0
22:43:55.060651,192.168.0.1:46186,10.0.0.2:5201,2896,3349373634,1213724125,9,4,14211,42496,0
22:43:55.060771,192.168.0.1:46186,10.0.0.2:5201,1448,3349376530,1213724125,9,4,14260,42496,0
22:43:55.061130,192.168.0.1:46186,10.0.0.2:5201,5792,3349377978,1213724125,10,4,14453,42496,0
22:43:55.061515,192.168.0.1:46186,10.0.0.2:5201,4344,3349383770,1213724125,10,4,14591,42496,0
22:43:55.061744,192.168.0.1:36558,10.0.0.2:5202,2896,2071726450,3798459356,7,5,13171,42496,0
22:43:55.062100,192.168.0.1:36558,10.0.0.2:5202,4344,2071729346,3798459356,7,5,13397,42496,0
22:43:55.062350,192.168.0.1:36558,10.0.0.2:5202,2896,2071733690,3798459356,7,5,13545,42496,0
22:43:55.062606,192.168.0.1:46186,10.0.0.2:5201,2896,3349388114,1213724125,10,4,14719,42496,0
22:43:55.063081,192.168.0.1:46186,10.0.0.2:5201,7240,3349391010,1213724125,11,4,15024,42496,0
22:43:55.063552,192.168.0.1:46186,10.0.0.2:5201,5792,3349398250,1213724125,11,4,15361,42496,0
22:43:55.063797,192.168.0.1:36558,10.0.0.2:5202,2896,2071736586,3798459356,7,5,13904,42496,0
22:43:55.064157,192.168.0.1:36558,10.0.0.2:5202,4344,2071739482,3798459356,7,5,14396,42496,0
22:43:55.064399,192.168.0.1:36558,10.0.0.2:5202,2896,2071743826,3798459356,7,5,14646,42496,0
22:43:55.064642,192.168.0.1:46186,10.0.0.2:5201,2896,3349404042,1213724125,11,4,15478,42496,0
22:43:55.065128,192.168.0.1:46186,10.0.0.2:5201,5792,3349406938,1213724125,11,4,15473,42496,0
22:43:55.065489,192.168.0.1:46186,10.0.0.2:5201,5792,3349412730,1213724125,12,4,15679,42496,0
22:43:55.065995,192.168.0.1:36558,10.0.0.2:5202,2896,2071746722,3798459356,7,5,15012,42496,0
22:43:55.066354,192.168.0.1:36558,10.0.0.2:5202,4344,2071749618,3798459356,7,5,15511,42496,0
22:43:55.066603,192.168.0.1:36558,10.0.0.2:5202,2896,2071753962,3798459356,7,5,15775,42496,0
22:43:55.066828,192.168.0.1:46186,10.0.0.2:5201,5792,3349418522,1213724125,12,4,16107,42496,0
22:43:55.067066,192.168.0.1:46186,10.0.0.2:5201,2896,3349424314,1213724125,12,4,16031,42496,0
22:43:55.067549,192.168.0.1:46186,10.0.0.2:5201,7240,3349427210,1213724125,13,4,16241,42496,0
22:43:55.067792,192.168.0.1:46186,10.0.0.2:5201,2896,3349434450,1213724125,13,4,16513,42496,0
22:43:55.068039,192.168.0.1:36558,10.0.0.2:5202,2896,2071756858,3798459356,7,5,15846,42496,0
22:43:55.068401,192.168.0.1:36558,10.0.0.2:5202,4344,2071759754,3798459356,7,5,15864,42496,0
22:43:55.068641,192.168.0.1:36558,10.0.0.2:5202,2896,2071764098,3798459356,7,5,15918,42496,0
22:43:55.068883,192.168.0.1:46186,10.0.0.2:5201,2896,3349437346,1213724125,13,4,16503,42496,0
22:43:55.069623,192.168.0.1:46186,10.0.0.2:5201,8688,3349440242,1213724125,13,4,16950,42496,0
22:43:55.070243,192.168.0.1:46186,10.0.0.2:5201,8688,3349448930,1213724125,14,4,17708,42496,0
22:43:55.070468,192.168.0.1:36558,10.0.0.2:5202,2896,2071766994,3798459356,7,5,16355,42496,0
22:43:55.070702,192.168.0.1:36558,10.0.0.2:5202,2896,2071769890,3798459356,7,5,16611,42496,0
22:43:55.071065,192.168.0.1:36558,10.0.0.2:5202,4344,2071772786,3798459356,7,5,17262,42496,0
22:43:55.071325,192.168.0.1:46186,10.0.0.2:5201,2896,3349457618,1213724125,14,4,17934,42496,0
22:43:55.072029,192.168.0.1:46186,10.0.0.2:5201,8688,3349460514,1213724125,14,4,17798,42496,0
22:43:55.072554,192.168.0.1:46186,10.0.0.2:5201,7240,3349469202,1213724125,15,4,17713,42496,0
22:43:55.073016,192.168.0.1:36558,10.0.0.2:5202,2896,2071777130,3798459356,7,5,17650,42496,0
22:43:55.073487,192.168.0.1:36558,10.0.0.2:5202,4344,2071780026,3798459356,7,5,18164,42496,0
22:43:55.073614,192.168.0.1:36558,10.0.0.2:5202,2896,2071784370,3798459356,7,5,18441,42496,0
22:43:55.073855,192.168.0.1:46186,10.0.0.2:5201,5792,3349476442,1213724125,15,4,18304,42496,0
22:43:55.074094,192.168.0.1:46186,10.0.0.2:5201,2896,3349482234,1213724125,15,4,18078,42496,0
22:43:55.074822,192.168.0.1:46186,10.0.0.2:5201,8688,3349485130,1213724125,15,4,18368,42496,0
22:43:55.075439,192.168.0.1:36558,10.0.0.2:5202,2896,2071787266,3798459356,7,5,18556,42496,0
22:43:55.075800,192.168.0.1:36558,10.0.0.2:5202,4344,2071790162,3798459356,7,5,18435,42496,0
22:43:55.076046,192.168.0.1:36558,10.0.0.2:5202,2896,2071794506,3798459356,7,5,18560,42496,0
22:43:55.076289,192.168.0.1:46186,10.0.0.2:5201,8688,3349493818,1213724125,16,4,18957,42496,0
22:43:55.076996,192.168.0.1:46186,10.0.0.2:5201,8688,3349502506,1213724125,16,4,19243,42496,0
