,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,2530367596,0,8,2147483647,0.0,0,0
1,0.098,2530367597,0,8,2147483647,0.09,720,0
2,0.115,2530367597,37,8,2147483647,0.09,720,0
3,0.177,2530367634,0,8,2147483647,0.081,654,0
4,0.225,2530367634,4,8,2147483647,0.081,654,0
5,43.972,2530367638,136,8,2147483647,5.539,44319,0
6,44.123,2071649668,0,8,2147483647,0.0,0,0
7,44.2,2071649669,0,8,2147483647,0.077,616,0
8,44.217,2071649669,37,8,2147483647,0.077,616,0
9,87.847,2530367774,0,8,2147483647,4.85,38803,0
10,87.898,2530367774,0,8,2147483647,4.85,38803,0
11,87.932,2071649706,5792,8,2147483647,0.069,558,0
12,87.999,2071655498,5792,8,2147483647,0.069,558,0
13,88.099,2071649706,1448,5,5,0.089,719,3
14,89.048,2071661290,1448,5,5,0.209,1679,3
15,89.169,2071662738,1448,5,5,0.329,2639,3
16,89.29,2071664186,1448,5,5,0.45,3601,3
17,89.412,2071665634,1448,5,5,0.57,4563,3
18,90.142,2071667082,2896,5,5,0.682,5461,0
19,90.377,2071669978,2896,5,5,0.777,6222,0
20,90.503,2071672874,2896,6,5,0.816,6535,0
21,91.361,2071675770,2896,6,5,0.895,7164,0
22,91.596,2071678666,2896,6,5,0.96,7682,0
23,91.716,2071681562,2896,7,5,0.991,7933,0
24,91.855,2071684458,1448,7,5,1.035,8280,0
25,92.924,2071685906,4344,7,5,1.146,9169,0
26,93.287,2071690250,4344,7,5,1.261,10095,0
27,93.417,2071694594,1448,7,5,1.3,10405,0
28,94.377,2071696042,4344,7,5,1.314,10519,0
29,94.739,2071700386,4344,7,5,1.324,10594,0
30,94.865,2071704730,1448,7,5,1.339,10717,0
31,95.952,2071706178,2896,7,5,1.382,11056,0
32,96.314,2071709074,4344,7,5,1.444,11552,0
33,96.569,2071713418,2896,7,5,1.504,12034,0
34,97.773,2071716314,2896,7,5,1.543,12349,0
35,98.134,2071719210,4344,7,5,1.595,12760,0
36,98.378,2071723554,2896,7,5,1.621,12972,0
37,99.596,2071726450,2896,7,5,1.646,13171,0
38,99.952,2071729346,4344,7,5,1.674,13397,0
39,100.202,2071733690,2896,7,5,1.693,13545,0
40,101.649,2071736586,2896,7,5,1.738,13904,0
41,102.009,2071739482,4344,7,5,1.799,14396,0
42,102.251,2071743826,2896,7,5,1.83,14646,0
43,103.847,2071746722,2896,7,5,1.876,15012,0
44,104.206,2071749618,4344,7,5,1.938,15511,0
45,104.455,2071753962,2896,7,5,1.971,15775,0
46,105.891,2071756858,2896,7,5,1.98,15846,0
47,106.253,2071759754,4344,7,5,1.983,15864,0
48,106.493,2071764098,2896,7,5,1.989,15918,0
49,108.32,2071766994,2896,7,5,2.044,16355,0
50,108.554,2071769890,2896,7,5,2.076,16611,0
51,108.917,2071772786,4344,7,5,2.157,17262,0
52,110.868,2071777130,2896,7,5,2.206,17650,0
53,111.339,2071780026,4344,7,5,2.27,18164,0
54,111.466,2071784370,2896,7,5,2.305,18441,0
55,113.291,2071787266,2896,7,5,2.319,18556,0
56,113.652,2071790162,4344,7,5,2.304,18435,0
57,113.898,2071794506,2896,7,5,2.32,18560,0
58,115.597,2071797402,2896,7,5,2.317,18543,0
59,115.957,2071800298,4344,7,5,2.303,18431,0
60,116.199,2071804642,2896,7,5,2.303,18427,0
61,118.369,2071807538,2896,7,5,2.361,18894,0
62,118.727,2071810434,4344,7,5,2.444,19553,0
63,118.981,2071814778,2896,7,5,2.486,19890,0
64,121.274,2071817674,2896,7,5,2.538,20307,0
65,121.636,2071820570,4344,7,5,2.611,20894,0
66,121.877,2071824914,2896,7,5,2.647,21178,0
67,124.062,2071827810,5792,9,5,2.664,21318,0
68,124.422,2071833602,5792,10,5,2.679,21438,0
69,124.663,2071839394,4344,11,5,2.693,21544,0
70,127.086,2071843738,4344,12,5,2.734,21873,0
71,127.343,2071848082,4344,13,5,2.8,22402,0
72,127.818,2071852426,7240,14,5,2.912,23300,0
73,128.189,2071859666,4344,14,5,3.041,24330,0
74,130.722,2071864010,2896,14,5,3.115,24924,0
75,131.446,2071866906,8688,14,5,3.374,26995,0
76,132.055,2071875594,7240,14,5,3.551,28415,0
77,132.18,2071882834,1448,14,5,3.606,28854,0
78,134.612,2071884282,2896,14,5,3.641,29135,0
79,135.321,2071887178,8688,14,5,3.645,29166,0
80,135.94,2071895866,7240,14,5,3.678,29428,0
81,138.85,2071903106,2896,14,5,4.052,32417,0
82,139.193,2071906002,4344,14,5,4.061,32488,0
83,139.941,2071910346,8688,14,5,4.093,32747,0
84,140.302,2071919034,4344,14,5,4.142,33140,0
85,143.328,2071923378,2896,14,5,4.184,33473,0
86,143.926,2071926274,7240,14,5,4.208,33671,0
87,144.645,2071933514,8688,14,5,4.255,34041,0
88,144.778,2071942202,1448,14,5,4.282,34259,0
89,147.314,2071943650,2896,14,5,4.245,33961,0
90,147.917,2071946546,7240,14,5,4.113,32904,0
91,148.663,2071953786,8688,14,5,4.006,32050,0
92,151.928,2071962474,2896,14,5,4.398,35191,0
93,152.035,2071965370,1448,14,5,4.439,35514,0
94,152.639,2071966818,7240,14,5,4.484,35878,0
95,153.365,2071974058,8688,14,5,4.484,35873,0
96,156.173,2071982746,2896,14,5,4.453,35629,0
97,156.887,2071985642,8688,14,5,4.37,34963,0
98,157.609,2071994330,8688,14,5,4.256,34052,0
99,158.74,2072003018,2896,14,5,4.045,32361,0
100,159.435,2072005914,8688,14,5,3.482,27857,0
101,159.93,2072014602,7240,15,5,2.933,23466,0
102,160.047,2072021842,2896,16,5,2.871,22970,0
103,160.403,2072024738,5792,17,5,2.544,20357,0
104,160.532,2072030530,1448,17,5,2.363,18908,0
