,Dtime,sequence,datalength,sndcwnd,sstresh,RTT_in_ms,srtt,ca_state
0,0.0,2968043658,0,10,2147483647,0.0,0,0
1,8.046,2968043659,0,10,2147483647,8.038,64304,0
2,8.065,2968043659,37,10,2147483647,8.038,64304,0
3,12.19,2968043696,0,10,2147483647,7.544,60357,0
4,12.234,2968043696,4,10,2147483647,7.544,60357,0
5,59.726,2968043700,136,10,2147483647,12.536,100295,0
6,63.932,761562592,0,10,2147483647,0.0,0,0
7,68.085,761562593,0,10,2147483647,4.148,33184,0
8,68.112,761562593,37,10,2147483647,4.148,33184,0
9,105.681,2968043836,0,10,2147483647,11.485,91887,0
10,109.833,2968043836,0,10,2147483647,11.485,91887,0
11,109.867,761562630,7240,10,2147483647,4.137,33098,0
12,109.879,761569870,7240,10,2147483647,4.137,33098,0
13,113.933,761577110,1448,10,2147483647,4.127,33018,1
14,114.029,761562630,1448,8,7,4.131,33052,3
15,114.758,761578558,1448,7,7,4.241,33932,3
16,114.878,761580006,1448,7,7,4.335,34683,3
17,115.029,761581454,1448,7,7,4.435,35480,3
18,115.137,761582902,1448,7,7,4.537,36296,3
19,115.248,761584350,1448,7,7,4.64,37121,3
20,117.984,761585798,1448,7,7,4.566,36528,3
21,118.828,761587246,2896,7,7,4.441,35534,0
22,119.062,761590142,2896,7,7,4.346,34772,0
23,122.029,761593038,2896,8,7,4.616,36930,0
24,122.049,761595934,2896,8,7,4.616,36930,0
25,122.9,761598830,2896,8,7,4.547,36381,0
26,123.123,761601726,2896,8,7,4.486,35890,0
27,126.177,761604622,2896,8,7,4.435,35482,0
28,126.333,761607518,2896,8,7,4.418,35346,0
29,126.974,761610414,2896,8,7,4.374,34998,0
30,127.211,761613310,2896,8,7,4.338,34708,0
31,130.254,761616206,2896,8,7,4.304,34433,0
32,130.483,761619102,2896,8,7,4.283,34271,0
33,131.045,761621998,2896,8,7,4.256,34052,0
34,131.409,761624894,2896,8,7,4.248,33988,0
35,134.307,761627790,2896,9,7,4.223,33787,0
36,134.559,761630686,2896,9,7,4.204,33636,0
37,135.113,761633582,2896,9,7,4.174,33399,0
38,135.45,761636478,2896,9,7,4.147,33178,0
39,135.468,761639374,2896,10,7,4.135,33080,0
40,138.359,761642270,1448,10,7,4.122,32979,0
41,138.61,761643718,4344,10,7,4.101,32810,0
42,139.495,761648062,4344,10,7,4.081,32649,0
43,139.775,761652406,4344,10,7,4.118,32948,0
44,142.434,761656750,2896,11,7,4.112,32897,0
45,142.769,761659646,4344,11,7,4.105,32840,0
46,143.661,761663990,4344,11,7,4.099,32794,0
47,144.018,761668334,4344,12,7,4.112,32900,0
48,144.024,761672678,1448,12,7,4.112,32900,0
49,146.478,761674126,1448,12,7,4.102,32821,0
50,146.813,761675574,4344,12,7,4.082,32661,0
51,147.708,761679918,4344,12,7,4.078,32628,0
52,147.818,761684262,1448,12,7,4.087,32702,0
53,148.176,761685710,4344,12,7,4.085,32684,0
54,148.298,761690054,1448,12,7,4.109,32875,0
55,150.518,761691502,2896,13,7,4.099,32798,0
56,151.757,761694398,5792,13,7,4.089,32718,0
57,152.205,761700190,5792,13,7,4.093,32750,0
58,152.465,761705982,5792,14,7,4.108,32870,0
59,154.568,761711774,1448,14,7,4.1,32803,0
60,155.803,761713222,2896,14,7,4.093,32750,0
61,156.263,761716118,5792,14,7,4.113,32905,0
62,156.65,761721910,5792,14,7,4.151,33215,0
63,158.606,761727702,5792,15,7,4.216,33729,0
64,159.888,761733494,2896,15,7,4.199,33592,0
65,159.902,761736390,1448,15,7,4.186,33488,0
66,160.542,761737838,5792,15,7,4.173,33388,0
67,161.066,761743630,5792,15,7,4.196,33572,0
68,162.665,761749422,1448,15,7,4.178,33428,0
69,163.947,761750870,5792,15,7,4.165,33320,0
70,164.604,761756662,5792,15,7,4.13,33042,0
71,165.105,761762454,5792,15,7,4.127,33019,0
72,166.706,761768246,5792,16,7,4.133,33068,0
73,167.981,761774038,1448,16,7,4.12,32965,0
74,168.635,761775486,5792,16,7,4.122,32981,0
75,169.137,761781278,5792,16,7,4.131,33054,0
76,170.951,761787070,5792,16,7,4.154,33233,0
77,172.009,761792862,7240,17,7,4.236,33891,0
78,172.668,761800102,2896,17,7,4.188,33504,0
79,173.278,761802998,7240,17,7,4.153,33230,0
80,175.23,761810238,2896,17,7,4.18,33443,0
81,176.042,761813134,7240,17,7,4.232,33856,0
82,176.702,761820374,7240,18,7,4.222,33783,0
83,177.54,761827614,7240,18,7,4.17,33367,0
84,179.852,761834854,2896,18,7,4.251,34008,0
85,180.454,761837750,7240,18,7,4.286,34290,0
86,180.943,761844990,7240,19,7,4.26,34080,0
87,181.687,761852230,7240,19,7,4.226,33809,0
88,181.943,761859470,2896,19,7,4.253,34024,0
89,184.353,761862366,1448,19,7,4.283,34267,0
90,184.722,761863814,4344,19,7,4.302,34417,0
91,185.322,761868158,7240,19,7,4.361,34893,0
92,185.83,761875398,7240,20,7,4.412,35299,0
93,186.413,761882638,7240,20,7,4.429,35436,0
94,186.544,761889878,1448,20,7,4.449,35592,0
95,188.613,761891326,1448,20,7,4.424,35395,0
96,189.392,761892774,7240,20,7,4.265,34120,0
97,189.967,761900014,7240,20,7,4.228,33831,0
98,190.571,761907254,8688,21,7,4.24,33924,0
99,193.599,761915942,7240,21,7,4.405,35241,0
100,194.194,761923182,7240,21,7,4.504,36033,0
101,194.436,761930422,2896,21,7,4.482,35862,0
102,195.053,761933318,8688,22,7,4.529,36238,0
103,195.54,761942006,5792,22,7,4.64,37126,0
104,197.776,761947798,1448,22,7,4.581,36655,0
105,198.496,761949246,8688,22,7,4.472,35780,0
106,199.223,761957934,8688,22,7,4.48,35841,0
107,199.895,2968043836,1,10,2147483647,11.485,91887,0
108,199.949,761966622,8688,22,7,4.507,36056,0
109,203.106,761975310,7240,23,7,4.653,37230,0
110,203.709,761982550,7240,23,7,4.819,38554,0
111,204.308,761989790,7240,23,7,4.899,39193,0
112,204.427,761997030,1448,23,7,4.936,39494,0
113,204.744,2968043837,0,10,2147483647,10.655,85247,0
114,204.805,2968043837,4,10,2147483647,10.655,85247,0
115,251.732,2968043841,283,10,2147483647,15.188,121509,0
116,297.653,2968044124,0,10,2147483647,13.8,110407,0
117,301.779,2968044124,0,10,2147483647,13.8,110407,0
118,301.851,2968044124,1,10,2147483647,13.8,110407,0
