time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
12:26:10.078696,192.168.0.1:36088,10.0.0.2:5202,7240,761562630,3901824746,10,2147483647,33098,42496,0
12:26:10.078696,192.168.0.1:58210,10.0.0.2:5201,7240,1654889361,3150927080,10,2147483647,32972,42496,0
12:26:10.078708,192.168.0.1:36088,10.0.0.2:5202,7240,761569870,3901824746,10,2147483647,33098,42496,0
12:26:10.078711,192.168.0.1:58210,10.0.0.2:5201,7240,1654896601,3150927080,10,2147483647,32972,42496,0
12:26:10.082762,192.168.0.1:36088,10.0.0.2:5202,1448,761577110,3901824746,10,2147483647,33018,42496,1
12:26:10.082858,192.168.0.1:36088,10.0.0.2:5202,1448,761562630,3901824746,8,7,33052,42496,3
12:26:10.083102,192.168.0.1:58210,10.0.0.2:5201,1448,1654903841,3150927080,10,2147483647,33254,42496,1
12:26:10.083341,192.168.0.1:58210,10.0.0.2:5201,1448,1654889361,3150927080,8,5,34066,42496,3
12:26:10.083587,192.168.0.1:36088,10.0.0.2:5202,1448,761578558,3901824746,7,7,33932,42496,3
12:26:10.083707,192.168.0.1:36088,10.0.0.2:5202,1448,761580006,3901824746,7,7,34683,42496,3
12:26:10.083858,192.168.0.1:36088,10.0.0.2:5202,1448,761581454,3901824746,7,7,35480,42496,3
12:26:10.083966,192.168.0.1:36088,10.0.0.2:5202,1448,761582902,3901824746,7,7,36296,42496,3
12:26:10.084077,192.168.0.1:36088,10.0.0.2:5202,1448,761584350,3901824746,7,7,37121,42496,3
12:26:10.084201,192.168.0.1:58210,10.0.0.2:5201,1448,1654905289,3150927080,7,5,35738,42496,3
12:26:10.084548,192.168.0.1:58210,10.0.0.2:5201,1448,1654906737,3150927080,5,5,39071,42496,3
12:26:10.084668,192.168.0.1:58210,10.0.0.2:5201,1448,1654908185,3150927080,5,5,40145,42496,3
12:26:10.086813,192.168.0.1:36088,10.0.0.2:5202,1448,761585798,3901824746,7,7,36528,42496,3
12:26:10.087139,192.168.0.1:58210,10.0.0.2:5201,1448,1654909633,3150927080,5,5,39160,42496,3
12:26:10.087657,192.168.0.1:36088,10.0.0.2:5202,2896,761587246,3901824746,7,7,35534,42496,0
12:26:10.087891,192.168.0.1:36088,10.0.0.2:5202,2896,761590142,3901824746,7,7,34772,42496,0
12:26:10.088227,192.168.0.1:58210,10.0.0.2:5201,2896,1654911081,3150927080,5,5,37507,42496,0
12:26:10.088690,192.168.0.1:58210,10.0.0.2:5201,2896,1654913977,3150927080,5,5,36266,42496,0
12:26:10.090858,192.168.0.1:36088,10.0.0.2:5202,2896,761593038,3901824746,8,7,36930,42496,0
12:26:10.090878,192.168.0.1:36088,10.0.0.2:5202,2896,761595934,3901824746,8,7,36930,42496,0
12:26:10.091178,192.168.0.1:58210,10.0.0.2:5201,2896,1654916873,3150927080,6,5,35770,42496,0
12:26:10.091729,192.168.0.1:36088,10.0.0.2:5202,2896,761598830,3901824746,8,7,36381,42496,0
12:26:10.091952,192.168.0.1:36088,10.0.0.2:5202,2896,761601726,3901824746,8,7,35890,42496,0
12:26:10.092267,192.168.0.1:58210,10.0.0.2:5201,2896,1654919769,3150927080,6,5,35336,42496,0
12:26:10.092750,192.168.0.1:58210,10.0.0.2:5201,2896,1654922665,3150927080,6,5,34979,42496,0
12:26:10.095006,192.168.0.1:36088,10.0.0.2:5202,2896,761604622,3901824746,8,7,35482,42496,0
12:26:10.095162,192.168.0.1:36088,10.0.0.2:5202,2896,761607518,3901824746,8,7,35346,42496,0
12:26:10.095398,192.168.0.1:58210,10.0.0.2:5201,2896,1654925561,3150927080,7,5,34825,42496,0
12:26:10.095803,192.168.0.1:36088,10.0.0.2:5202,2896,761610414,3901824746,8,7,34998,42496,0
12:26:10.096040,192.168.0.1:36088,10.0.0.2:5202,2896,761613310,3901824746,8,7,34708,42496,0
12:26:10.096314,192.168.0.1:58210,10.0.0.2:5201,2896,1654928457,3150927080,7,5,34518,42496,0
12:26:10.096832,192.168.0.1:58210,10.0.0.2:5201,2896,1654931353,3150927080,7,5,34284,42496,0
12:26:10.096836,192.168.0.1:58210,10.0.0.2:5201,1448,1654934249,3150927080,7,5,34284,42496,0
12:26:10.099083,192.168.0.1:36088,10.0.0.2:5202,2896,761616206,3901824746,8,7,34433,42496,0
12:26:10.099312,192.168.0.1:36088,10.0.0.2:5202,2896,761619102,3901824746,8,7,34271,42496,0
12:26:10.099555,192.168.0.1:58210,10.0.0.2:5201,2896,1654935697,3150927080,7,5,34152,42496,0
12:26:10.099874,192.168.0.1:36088,10.0.0.2:5202,2896,761621998,3901824746,8,7,34052,42496,0
12:26:10.100238,192.168.0.1:36088,10.0.0.2:5202,2896,761624894,3901824746,8,7,33988,42496,0
12:26:10.100363,192.168.0.1:58210,10.0.0.2:5201,2896,1654938593,3150927080,8,5,33930,42496,0
12:26:10.100926,192.168.0.1:58210,10.0.0.2:5201,2896,1654941489,3150927080,8,5,33779,42496,0
12:26:10.101010,192.168.0.1:58210,10.0.0.2:5201,2896,1654944385,3150927080,8,5,33628,42496,0
12:26:10.103136,192.168.0.1:36088,10.0.0.2:5202,2896,761627790,3901824746,9,7,33787,42496,0
12:26:10.103388,192.168.0.1:36088,10.0.0.2:5202,2896,761630686,3901824746,9,7,33636,42496,0
12:26:10.103591,192.168.0.1:58210,10.0.0.2:5201,1448,1654947281,3150927080,8,5,33461,42496,0
12:26:10.103942,192.168.0.1:36088,10.0.0.2:5202,2896,761633582,3901824746,9,7,33399,42496,0
12:26:10.104279,192.168.0.1:36088,10.0.0.2:5202,2896,761636478,3901824746,9,7,33178,42496,0
12:26:10.104297,192.168.0.1:36088,10.0.0.2:5202,2896,761639374,3901824746,10,7,33080,42496,0
12:26:10.104420,192.168.0.1:58210,10.0.0.2:5201,2896,1654948729,3150927080,8,5,33218,42496,0
12:26:10.104506,192.168.0.1:58210,10.0.0.2:5201,2896,1654951625,3150927080,9,5,33208,42496,0
12:26:10.105043,192.168.0.1:58210,10.0.0.2:5201,2896,1654954521,3150927080,9,5,33140,42496,0
12:26:10.105199,192.168.0.1:58210,10.0.0.2:5201,2896,1654957417,3150927080,9,5,33113,42496,0
12:26:10.107188,192.168.0.1:36088,10.0.0.2:5202,1448,761642270,3901824746,10,7,32979,42496,0
12:26:10.107439,192.168.0.1:36088,10.0.0.2:5202,4344,761643718,3901824746,10,7,32810,42496,0
12:26:10.107630,192.168.0.1:58210,10.0.0.2:5201,1448,1654960313,3150927080,9,5,33012,42496,0
12:26:10.108324,192.168.0.1:36088,10.0.0.2:5202,4344,761648062,3901824746,10,7,32649,42496,0
12:26:10.108604,192.168.0.1:36088,10.0.0.2:5202,4344,761652406,3901824746,10,7,32948,42496,0
12:26:10.108670,192.168.0.1:58210,10.0.0.2:5201,1448,1654961761,3150927080,9,5,33143,42496,0
12:26:10.108911,192.168.0.1:58210,10.0.0.2:5201,2896,1654963209,3150927080,9,5,33611,42496,0
12:26:10.109031,192.168.0.1:58210,10.0.0.2:5201,2896,1654966105,3150927080,10,5,33934,42496,0
12:26:10.109409,192.168.0.1:58210,10.0.0.2:5201,4344,1654969001,3150927080,10,5,33810,42496,0
12:26:10.109517,192.168.0.1:58210,10.0.0.2:5201,1448,1654973345,3150927080,10,5,33901,42496,0
12:26:10.111263,192.168.0.1:36088,10.0.0.2:5202,2896,761656750,3901824746,11,7,32897,42496,0
12:26:10.111598,192.168.0.1:36088,10.0.0.2:5202,4344,761659646,3901824746,11,7,32840,42496,0
12:26:10.111720,192.168.0.1:58210,10.0.0.2:5201,1448,1654974793,3150927080,10,5,33752,42496,0
12:26:10.112490,192.168.0.1:36088,10.0.0.2:5202,4344,761663990,3901824746,11,7,32794,42496,0
12:26:10.112847,192.168.0.1:36088,10.0.0.2:5202,4344,761668334,3901824746,12,7,32900,42496,0
12:26:10.112853,192.168.0.1:36088,10.0.0.2:5202,1448,761672678,3901824746,12,7,32900,42496,0
12:26:10.112971,192.168.0.1:58210,10.0.0.2:5201,1448,1654976241,3150927080,10,5,33832,42496,0
12:26:10.113321,192.168.0.1:58210,10.0.0.2:5201,4344,1654977689,3150927080,10,5,33899,42496,0
12:26:10.113565,192.168.0.1:58210,10.0.0.2:5201,4344,1654982033,3150927080,11,5,33963,42496,0
12:26:10.113924,192.168.0.1:58210,10.0.0.2:5201,4344,1654986377,3150927080,11,5,34274,42496,0
12:26:10.115307,192.168.0.1:36088,10.0.0.2:5202,1448,761674126,3901824746,12,7,32821,42496,0
12:26:10.115642,192.168.0.1:36088,10.0.0.2:5202,4344,761675574,3901824746,12,7,32661,42496,0
12:26:10.115861,192.168.0.1:58210,10.0.0.2:5201,1448,1654990721,3150927080,11,5,34129,42496,0
12:26:10.116537,192.168.0.1:36088,10.0.0.2:5202,4344,761679918,3901824746,12,7,32628,42496,0
12:26:10.116647,192.168.0.1:36088,10.0.0.2:5202,1448,761684262,3901824746,12,7,32702,42496,0
12:26:10.117005,192.168.0.1:36088,10.0.0.2:5202,4344,761685710,3901824746,12,7,32684,42496,0
12:26:10.117127,192.168.0.1:36088,10.0.0.2:5202,1448,761690054,3901824746,12,7,32875,42496,0
12:26:10.117247,192.168.0.1:58210,10.0.0.2:5201,1448,1654992169,3150927080,11,5,34138,42496,0
12:26:10.117485,192.168.0.1:58210,10.0.0.2:5201,2896,1654993617,3150927080,11,5,33839,42496,0
12:26:10.117849,192.168.0.1:58210,10.0.0.2:5201,4344,1654996513,3150927080,12,5,33885,42496,0
12:26:10.118091,192.168.0.1:58210,10.0.0.2:5201,4344,1655000857,3150927080,12,5,33964,42496,0
12:26:10.119347,192.168.0.1:36088,10.0.0.2:5202,2896,761691502,3901824746,13,7,32798,42496,0
12:26:10.119914,192.168.0.1:58210,10.0.0.2:5201,4344,1655005201,3150927080,12,5,33955,42496,0
12:26:10.120586,192.168.0.1:36088,10.0.0.2:5202,5792,761694398,3901824746,13,7,32718,42496,0
12:26:10.121034,192.168.0.1:36088,10.0.0.2:5202,5792,761700190,3901824746,13,7,32750,42496,0
12:26:10.121294,192.168.0.1:36088,10.0.0.2:5202,5792,761705982,3901824746,14,7,32870,42496,0
12:26:10.121419,192.168.0.1:58210,10.0.0.2:5201,1448,1655009545,3150927080,12,5,33879,42496,0
12:26:10.121875,192.168.0.1:58210,10.0.0.2:5201,4344,1655010993,3150927080,12,5,33474,42496,0
12:26:10.122180,192.168.0.1:58210,10.0.0.2:5201,5792,1655015337,3150927080,13,5,33256,42496,0
12:26:10.123397,192.168.0.1:36088,10.0.0.2:5202,1448,761711774,3901824746,14,7,32803,42496,0
12:26:10.123958,192.168.0.1:58210,10.0.0.2:5201,4344,1655021129,3150927080,13,5,33277,42496,0
12:26:10.124632,192.168.0.1:36088,10.0.0.2:5202,2896,761713222,3901824746,14,7,32750,42496,0
12:26:10.125092,192.168.0.1:36088,10.0.0.2:5202,5792,761716118,3901824746,14,7,32905,42496,0
12:26:10.125479,192.168.0.1:36088,10.0.0.2:5202,5792,761721910,3901824746,14,7,33215,42496,0
12:26:10.125952,192.168.0.1:58210,10.0.0.2:5201,4344,1655025473,3150927080,13,5,33570,42496,0
12:26:10.126313,192.168.0.1:58210,10.0.0.2:5201,4344,1655029817,3150927080,13,5,33922,42496,0
12:26:10.126690,192.168.0.1:58210,10.0.0.2:5201,4344,1655034161,3150927080,13,5,34322,42496,0
12:26:10.127435,192.168.0.1:36088,10.0.0.2:5202,5792,761727702,3901824746,15,7,33729,42496,0
12:26:10.127997,192.168.0.1:58210,10.0.0.2:5201,4344,1655038505,3150927080,14,5,34382,42496,0
12:26:10.128717,192.168.0.1:36088,10.0.0.2:5202,2896,761733494,3901824746,15,7,33592,42496,0
12:26:10.128731,192.168.0.1:36088,10.0.0.2:5202,1448,761736390,3901824746,15,7,33488,42496,0
12:26:10.129371,192.168.0.1:36088,10.0.0.2:5202,5792,761737838,3901824746,15,7,33388,42496,0
12:26:10.129895,192.168.0.1:36088,10.0.0.2:5202,5792,761743630,3901824746,15,7,33572,42496,0
12:26:10.129987,192.168.0.1:58210,10.0.0.2:5201,4344,1655042849,3150927080,14,5,33796,42496,0
12:26:10.130492,192.168.0.1:58210,10.0.0.2:5201,5792,1655047193,3150927080,14,5,33563,42496,0
12:26:10.130591,192.168.0.1:58210,10.0.0.2:5201,1448,1655052985,3150927080,14,5,33644,42496,0
12:26:10.130853,192.168.0.1:58210,10.0.0.2:5201,2896,1655054433,3150927080,14,5,33460,42496,0
12:26:10.131494,192.168.0.1:36088,10.0.0.2:5202,1448,761749422,3901824746,15,7,33428,42496,0
12:26:10.132038,192.168.0.1:58210,10.0.0.2:5201,2896,1655057329,3150927080,14,5,33382,42496,0
12:26:10.132776,192.168.0.1:36088,10.0.0.2:5202,5792,761750870,3901824746,15,7,33320,42496,0
12:26:10.133433,192.168.0.1:36088,10.0.0.2:5202,5792,761756662,3901824746,15,7,33042,42496,0
12:26:10.133934,192.168.0.1:36088,10.0.0.2:5202,5792,761762454,3901824746,15,7,33019,42496,0
12:26:10.134283,192.168.0.1:58210,10.0.0.2:5201,5792,1655060225,3150927080,15,5,33419,42496,0
12:26:10.134774,192.168.0.1:58210,10.0.0.2:5201,5792,1655066017,3150927080,15,5,33947,42496,0
12:26:10.135254,192.168.0.1:58210,10.0.0.2:5201,5792,1655071809,3150927080,15,5,34686,42496,0
12:26:10.135535,192.168.0.1:36088,10.0.0.2:5202,5792,761768246,3901824746,16,7,33068,42496,0
12:26:10.136083,192.168.0.1:58210,10.0.0.2:5201,4344,1655077601,3150927080,15,5,34271,42496,0
12:26:10.136810,192.168.0.1:36088,10.0.0.2:5202,1448,761774038,3901824746,16,7,32965,42496,0
12:26:10.137464,192.168.0.1:36088,10.0.0.2:5202,5792,761775486,3901824746,16,7,32981,42496,0
12:26:10.137966,192.168.0.1:36088,10.0.0.2:5202,5792,761781278,3901824746,16,7,33054,42496,0
12:26:10.138318,192.168.0.1:58210,10.0.0.2:5201,1448,1655081945,3150927080,15,5,34022,42496,0
12:26:10.138681,192.168.0.1:58210,10.0.0.2:5201,5792,1655083393,3150927080,16,5,34127,42496,0
12:26:10.139167,192.168.0.1:58210,10.0.0.2:5201,5792,1655089185,3150927080,16,5,34024,42496,0
12:26:10.139652,192.168.0.1:58210,10.0.0.2:5201,5792,1655094977,3150927080,16,5,33979,42496,0
12:26:10.139780,192.168.0.1:36088,10.0.0.2:5202,5792,761787070,3901824746,16,7,33233,42496,0
12:26:10.140838,192.168.0.1:36088,10.0.0.2:5202,7240,761792862,3901824746,17,7,33891,42496,0
12:26:10.141497,192.168.0.1:36088,10.0.0.2:5202,2896,761800102,3901824746,17,7,33504,42496,0
12:26:10.142107,192.168.0.1:36088,10.0.0.2:5202,7240,761802998,3901824746,17,7,33230,42496,0
12:26:10.142349,192.168.0.1:58210,10.0.0.2:5201,5792,1655100769,3150927080,16,5,33906,42496,0
12:26:10.142945,192.168.0.1:58210,10.0.0.2:5201,7240,1655106561,3150927080,17,5,33544,42496,0
12:26:10.143688,192.168.0.1:58210,10.0.0.2:5201,7240,1655113801,3150927080,17,5,33204,42496,0
12:26:10.143696,192.168.0.1:58210,10.0.0.2:5201,1448,1655121041,3150927080,17,5,33098,42496,0
12:26:10.143922,192.168.0.1:58210,10.0.0.2:5201,2896,1655122489,3150927080,17,5,33241,42496,0
12:26:10.144059,192.168.0.1:36088,10.0.0.2:5202,2896,761810238,3901824746,17,7,33443,42496,0
12:26:10.144871,192.168.0.1:36088,10.0.0.2:5202,7240,761813134,3901824746,17,7,33856,42496,0
12:26:10.145531,192.168.0.1:36088,10.0.0.2:5202,7240,761820374,3901824746,18,7,33783,42496,0
12:26:10.146369,192.168.0.1:36088,10.0.0.2:5202,7240,761827614,3901824746,18,7,33367,42496,0
12:26:10.146637,192.168.0.1:58210,10.0.0.2:5201,1448,1655125385,3150927080,17,5,33373,42496,0
12:26:10.147221,192.168.0.1:58210,10.0.0.2:5201,7240,1655126833,3150927080,17,5,34166,42496,0
12:26:10.147723,192.168.0.1:58210,10.0.0.2:5201,7240,1655134073,3150927080,18,5,34540,42496,0
12:26:10.148307,192.168.0.1:58210,10.0.0.2:5201,7240,1655141313,3150927080,18,5,34887,42496,0
12:26:10.148579,192.168.0.1:58210,10.0.0.2:5201,2896,1655148553,3150927080,18,5,35326,42496,0
12:26:10.148681,192.168.0.1:36088,10.0.0.2:5202,2896,761834854,3901824746,18,7,34008,42496,0
12:26:10.149283,192.168.0.1:36088,10.0.0.2:5202,7240,761837750,3901824746,18,7,34290,42496,0
12:26:10.149772,192.168.0.1:36088,10.0.0.2:5202,7240,761844990,3901824746,19,7,34080,42496,0
12:26:10.150516,192.168.0.1:36088,10.0.0.2:5202,7240,761852230,3901824746,19,7,33809,42496,0
12:26:10.150772,192.168.0.1:36088,10.0.0.2:5202,2896,761859470,3901824746,19,7,34024,42496,0
12:26:10.150885,192.168.0.1:58210,10.0.0.2:5201,1448,1655151449,3150927080,18,5,35155,42496,0
12:26:10.151609,192.168.0.1:58210,10.0.0.2:5201,7240,1655152897,3150927080,18,5,34385,42496,0
12:26:10.152090,192.168.0.1:58210,10.0.0.2:5201,7240,1655160137,3150927080,19,5,34122,42496,0
12:26:10.152701,192.168.0.1:58210,10.0.0.2:5201,7240,1655167377,3150927080,19,5,34141,42496,0
12:26:10.153182,192.168.0.1:36088,10.0.0.2:5202,1448,761862366,3901824746,19,7,34267,42496,0
12:26:10.153551,192.168.0.1:36088,10.0.0.2:5202,4344,761863814,3901824746,19,7,34417,42496,0
12:26:10.154151,192.168.0.1:36088,10.0.0.2:5202,7240,761868158,3901824746,19,7,34893,42496,0
12:26:10.154659,192.168.0.1:36088,10.0.0.2:5202,7240,761875398,3901824746,20,7,35299,42496,0
12:26:10.155242,192.168.0.1:36088,10.0.0.2:5202,7240,761882638,3901824746,20,7,35436,42496,0
12:26:10.155373,192.168.0.1:36088,10.0.0.2:5202,1448,761889878,3901824746,20,7,35592,42496,0
12:26:10.155506,192.168.0.1:58210,10.0.0.2:5201,5792,1655174617,3150927080,19,5,34885,42496,0
12:26:10.156112,192.168.0.1:58210,10.0.0.2:5201,7240,1655180409,3150927080,19,5,34865,42496,0
12:26:10.156586,192.168.0.1:58210,10.0.0.2:5201,7240,1655187649,3150927080,20,5,34904,42496,0
12:26:10.157199,192.168.0.1:58210,10.0.0.2:5201,7240,1655194889,3150927080,20,5,35141,42496,0
12:26:10.157311,192.168.0.1:58210,10.0.0.2:5201,1448,1655202129,3150927080,20,5,35356,42496,0
12:26:10.157442,192.168.0.1:36088,10.0.0.2:5202,1448,761891326,3901824746,20,7,35395,42496,0
12:26:10.158221,192.168.0.1:36088,10.0.0.2:5202,7240,761892774,3901824746,20,7,34120,42496,0
12:26:10.158796,192.168.0.1:36088,10.0.0.2:5202,7240,761900014,3901824746,20,7,33831,42496,0
12:26:10.159400,192.168.0.1:36088,10.0.0.2:5202,8688,761907254,3901824746,21,7,33924,42496,0
12:26:10.160127,192.168.0.1:58210,10.0.0.2:5201,2896,1655203577,3150927080,20,5,35555,42496,0
12:26:10.160852,192.168.0.1:58210,10.0.0.2:5201,7240,1655206473,3150927080,20,5,36223,42496,0
12:26:10.161458,192.168.0.1:58210,10.0.0.2:5201,7240,1655213713,3150927080,21,5,36909,42496,0
12:26:10.161832,192.168.0.1:58210,10.0.0.2:5201,7240,1655220953,3150927080,21,5,37255,42496,0
12:26:10.162428,192.168.0.1:36088,10.0.0.2:5202,7240,761915942,3901824746,21,7,35241,42496,0
12:26:10.163023,192.168.0.1:36088,10.0.0.2:5202,7240,761923182,3901824746,21,7,36033,42496,0
12:26:10.163265,192.168.0.1:36088,10.0.0.2:5202,2896,761930422,3901824746,21,7,35862,42496,0
12:26:10.163882,192.168.0.1:36088,10.0.0.2:5202,8688,761933318,3901824746,22,7,36238,42496,0
12:26:10.164369,192.168.0.1:36088,10.0.0.2:5202,5792,761942006,3901824746,22,7,37126,42496,0
12:26:10.164523,192.168.0.1:58210,10.0.0.2:5201,7240,1655228193,3150927080,21,5,40250,42496,0
12:26:10.165158,192.168.0.1:58210,10.0.0.2:5201,7240,1655235433,3150927080,21,5,38266,42496,0
12:26:10.165761,192.168.0.1:58210,10.0.0.2:5201,7240,1655242673,3150927080,21,5,36872,42496,0
12:26:10.166117,192.168.0.1:58210,10.0.0.2:5201,5792,1655249913,3150927080,22,5,36372,42496,0
12:26:10.166487,192.168.0.1:58210,10.0.0.2:5201,4344,1655255705,3150927080,22,5,36463,42496,0
12:26:10.166605,192.168.0.1:36088,10.0.0.2:5202,1448,761947798,3901824746,22,7,36655,42496,0
12:26:10.167325,192.168.0.1:36088,10.0.0.2:5202,8688,761949246,3901824746,22,7,35780,42496,0
12:26:10.168052,192.168.0.1:36088,10.0.0.2:5202,8688,761957934,3901824746,22,7,35841,42496,0
12:26:10.168724,192.168.0.1:36078,10.0.0.2:5202,1,2968043836,1676949917,10,2147483647,91887,42496,0
12:26:10.168778,192.168.0.1:36088,10.0.0.2:5202,8688,761966622,3901824746,22,7,36056,42496,0
12:26:10.169393,192.168.0.1:58210,10.0.0.2:5201,2896,1655260049,3150927080,22,5,36774,42496,0
12:26:10.169996,192.168.0.1:58210,10.0.0.2:5201,7240,1655262945,3150927080,22,5,37975,42496,0
12:26:10.170595,192.168.0.1:58210,10.0.0.2:5201,7240,1655270185,3150927080,22,5,38726,42496,0
12:26:10.171213,192.168.0.1:58210,10.0.0.2:5201,7240,1655277425,3150927080,22,5,39481,42496,0
12:26:10.171685,192.168.0.1:58210,10.0.0.2:5201,7240,1655284665,3150927080,23,5,40097,42496,0
12:26:10.171749,192.168.0.1:58208,10.0.0.2:5201,1,2564667547,377478763,10,2147483647,93256,42496,0
12:26:10.171832,192.168.0.1:58210,10.0.0.2:5201,1448,1655291905,3150927080,23,5,40429,42496,0
12:26:10.171935,192.168.0.1:36088,10.0.0.2:5202,7240,761975310,3901824746,23,7,37230,42496,0
12:26:10.172538,192.168.0.1:36088,10.0.0.2:5202,7240,761982550,3901824746,23,7,38554,42496,0
12:26:10.173137,192.168.0.1:36088,10.0.0.2:5202,7240,761989790,3901824746,23,7,39193,42496,0
12:26:10.173256,192.168.0.1:36088,10.0.0.2:5202,1448,761997030,3901824746,23,7,39494,42496,0
12:26:10.173573,192.168.0.1:36078,10.0.0.2:5202,0,2968043837,1676949918,10,2147483647,85247,42496,0
12:26:10.173634,192.168.0.1:36078,10.0.0.2:5202,4,2968043837,1676949918,10,2147483647,85247,42496,0
12:26:10.174370,192.168.0.1:58210,10.0.0.2:5201,2896,1655293353,3150927080,23,5,40350,42496,0
12:26:10.174977,192.168.0.1:58210,10.0.0.2:5201,7240,1655296249,3150927080,23,5,39799,42496,0
12:26:10.175580,192.168.0.1:58210,10.0.0.2:5201,7240,1655303489,3150927080,23,5,39428,42496,0
12:26:10.176174,192.168.0.1:58210,10.0.0.2:5201,7240,1655310729,3150927080,23,5,39125,42496,0
12:26:10.176782,192.168.0.1:58210,10.0.0.2:5201,8688,1655317969,3150927080,24,5,39297,42496,0
12:26:10.177017,192.168.0.1:58208,10.0.0.2:5201,0,2564667548,377478764,10,2147483647,86867,42496,0
12:26:10.177100,192.168.0.1:58208,10.0.0.2:5201,4,2564667548,377478764,10,2147483647,86867,42496,0
12:26:10.220561,192.168.0.1:36078,10.0.0.2:5202,283,2968043841,1676949918,10,2147483647,121509,42496,0
12:26:10.224542,192.168.0.1:58208,10.0.0.2:5201,279,2564667552,377478764,10,2147483647,123437,42496,0
12:26:10.266482,192.168.0.1:36078,10.0.0.2:5202,0,2968044124,1676949922,10,2147483647,110407,42496,0
12:26:10.270478,192.168.0.1:58208,10.0.0.2:5201,0,2564667831,377478768,10,2147483647,112121,42496,0
12:26:10.270608,192.168.0.1:36078,10.0.0.2:5202,0,2968044124,1676950189,10,2147483647,110407,42496,0
12:26:10.270680,192.168.0.1:36078,10.0.0.2:5202,1,2968044124,1676950189,10,2147483647,110407,42496,0
12:26:10.270690,192.168.0.1:36078,10.0.0.2:5202,0,2968044125,1676950189,10,2147483647,110407,42496,0
12:26:10.274602,192.168.0.1:58208,10.0.0.2:5201,0,2564667831,377479036,10,2147483647,112121,42496,0
12:26:10.274768,192.168.0.1:36078,10.0.0.2:5202,0,2968044126,1676950190,10,2147483647,100678,42496,0
12:26:10.274902,192.168.0.1:58208,10.0.0.2:5201,1,2564667831,377479036,10,2147483647,112121,42496,0
12:26:10.274916,192.168.0.1:58208,10.0.0.2:5201,0,2564667832,377479036,10,2147483647,112121,42496,0
12:26:10.278991,192.168.0.1:58208,10.0.0.2:5201,0,2564667833,377479037,10,2147483647,102192,42496,0
